,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,61.2,208.8,94.6,182.2,198.0,195.9,250.5,90.0,210.8,121.1,155.5,207.7
1,57.7,0.0,147.6,116.9,159.1,136.8,134.7,189.3,110.6,149.6,82.2,97.9,146.5
2,211.8,154.1,0.0,218.9,148.8,52.9,132.0,63.3,216.2,65.7,187.8,203.5,20.5
3,94.2,106.6,234.7,0.0,118.7,236.9,176.1,259.2,54.5,249.7,69.4,103.2,210.9
4,178.7,161.6,160.1,109.0,0.0,165.0,109.6,184.6,106.3,177.8,71.9,105.7,136.3
5,237.5,179.8,152.9,274.1,271.5,0.0,186.2,194.6,241.9,12.8,213.5,229.2,151.8
6,192.8,135.1,124.6,170.5,109.4,113.8,0.0,166.3,138.3,126.6,109.9,105.2,123.5
7,216.3,158.6,61.5,252.9,188.7,57.4,136.5,0.0,220.7,70.2,192.3,208.0,60.4
8,89.7,102.1,210.0,60.9,108.0,199.2,138.4,251.7,0.0,212.0,31.1,65.5,208.9
9,224.7,167.0,140.1,261.3,258.7,159.7,173.4,181.8,229.1,0.0,200.7,216.4,139.0
10,124.1,89.7,178.3,60.6,76.9,167.5,106.7,220.0,34.4,180.3,0.0,33.8,177.2
11,158.4,105.4,181.9,100.9,117.2,171.1,102.1,223.6,68.7,183.9,40.3,0.0,180.8
12,207.4,149.7,23.8,198.4,128.3,48.5,127.6,48.3,211.8,61.3,183.4,199.1,0.0
