,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1449.7,1668.3,2115.3,1551.1,1187.9,1403.3,1331.6,1174.5,584.3,2030.3,1067.6,2121.1
1,1461.8,0.0,889.1,1130.0,690.3,804.4,591.9,1058.5,791.0,1385.4,1169.8,684.1,847.7
2,1654.3,889.1,0.0,518.6,338.7,1019.2,636.4,840.9,1014.2,1074.3,433.7,982.0,524.5
3,2111.0,1130.0,518.6,0.0,795.3,1384.8,1002.0,1297.5,1379.9,1531.0,85.0,1347.7,282.3
4,1546.8,690.3,348.4,795.3,0.0,722.8,340.0,806.8,717.9,966.8,710.4,685.7,801.2
5,1200.0,983.1,1027.6,1393.3,731.2,0.0,391.2,439.2,37.1,919.1,1308.3,120.3,1399.2
6,1415.4,591.9,636.4,1002.0,340.0,382.8,0.0,466.8,377.9,946.7,917.1,345.7,1007.9
7,1327.4,1058.7,850.6,1297.5,733.4,439.2,466.8,0.0,425.8,747.4,1212.6,393.6,1303.4
8,1186.6,961.3,1005.8,1371.5,709.4,37.1,369.4,425.8,0.0,905.7,1286.5,106.9,1377.4
9,580.0,1385.4,1084.0,1531.0,966.8,919.1,946.7,747.4,905.7,0.0,1446.0,765.6,1536.9
10,2026.0,1147.5,433.7,85.0,710.4,1299.9,917.1,1212.6,1295.0,1446.0,0.0,1262.8,299.8
11,1079.7,684.1,982.0,1347.7,685.7,120.3,345.7,393.6,106.9,765.6,1262.8,0.0,1353.6
12,2116.9,847.7,524.5,282.3,801.2,1390.7,1007.9,1303.4,1385.8,1536.9,299.8,1353.6,0.0
