,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1268.2,979.3,1394.7,1376.7,769.8,998.9,1141.0,1257.0,1164.7,1541.7,1067.6,2121.1
1,1263.9,0.0,536.0,858.9,151.5,710.4,275.9,319.8,351.6,496.8,448.5,236.9,1318.1
2,991.3,536.0,0.0,841.1,615.4,392.3,599.6,801.0,495.7,392.3,780.3,306.3,1649.9
3,1406.8,858.9,841.1,0.0,803.0,624.9,922.5,1123.9,818.6,884.4,666.7,629.2,907.0
4,1388.8,151.5,615.4,803.0,0.0,789.8,397.0,440.8,256.7,617.8,290.1,319.1,1159.7
5,781.9,710.4,392.3,624.9,789.8,0.0,537.8,975.4,670.1,463.7,954.8,480.7,1498.2
6,994.6,275.9,599.6,922.5,397.0,774.0,0.0,438.8,580.2,220.8,677.1,357.6,1418.9
7,1136.8,244.1,801.0,1149.8,394.4,975.4,438.8,0.0,577.1,656.6,603.8,462.4,1026.0
8,1269.1,351.6,495.7,986.6,256.7,670.1,580.2,623.5,0.0,508.9,473.7,189.4,1343.3
9,1160.5,496.8,392.3,1143.3,617.8,463.7,220.8,656.6,801.1,0.0,897.9,578.4,1636.8
10,1672.5,567.2,899.1,666.7,408.8,1073.5,795.8,603.8,592.4,1016.6,0.0,602.7,949.1
11,1079.7,236.9,306.3,629.2,319.1,480.7,357.6,508.8,189.4,319.5,484.0,0.0,1353.6
12,2116.9,1318.1,1649.9,907.0,1159.7,1498.2,1418.9,1026.0,1343.3,1636.8,949.1,1353.6,0.0
