,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,137.6,152.6,129.7,133.9,224.2,200.1,202.8,96.9,195.9,123.7,155.5,207.7
1,137.2,0.0,130.7,107.8,15.2,185.8,114.1,165.4,55.1,142.4,56.4,69.5,185.8
2,152.3,136.8,0.0,70.1,118.8,130.5,161.6,79.4,81.8,72.5,130.9,144.0,55.1
3,131.6,116.1,65.9,0.0,98.1,189.3,167.9,116.1,61.1,109.2,110.2,123.3,121.0
4,140.8,18.0,115.5,92.6,0.0,170.6,98.9,150.2,39.9,127.2,41.2,54.3,170.6
5,226.8,184.6,136.3,191.1,166.6,0.0,159.6,121.1,171.3,98.1,122.2,151.6,81.2
6,198.9,116.0,164.1,155.4,98.0,159.2,0.0,136.3,102.7,113.3,83.4,76.1,192.0
7,206.3,161.6,81.9,124.1,143.6,120.7,129.7,0.0,135.8,52.3,129.0,121.7,137.0
8,100.9,55.0,75.6,52.7,37.0,178.5,106.8,125.8,0.0,118.9,49.1,62.2,130.7
9,192.8,145.1,68.4,110.6,127.1,104.2,113.2,52.3,122.3,0.0,112.5,105.2,123.5
10,126.7,62.4,124.7,101.8,44.4,129.4,81.0,132.3,49.1,109.3,0.0,36.4,179.8
11,158.4,75.5,137.8,114.9,57.5,148.0,73.8,125.1,62.2,102.1,42.9,0.0,180.8
12,207.4,191.9,55.1,125.2,173.9,75.4,216.7,134.5,136.9,127.6,186.0,199.1,0.0
