,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,585.0,2027.3,919.6,1573.4,1850.9,1702.3,2354.7,820.6,1936.6,1029.1,1195.8,2094.0
1,580.8,0.0,1442.3,1180.2,1371.1,1265.8,1117.2,1769.7,1023.1,1351.6,845.3,827.3,1508.9
2,2036.0,1455.2,0.0,1933.1,1053.0,387.6,1005.3,399.7,1943.8,473.4,1766.0,1748.0,138.9
3,938.3,1158.4,1934.1,0.0,739.1,2112.6,1229.8,2095.0,396.8,2198.4,544.5,741.9,1795.2
4,1564.6,1389.9,1053.0,711.6,0.0,1084.0,703.8,1213.9,734.4,1169.8,525.8,723.2,914.1
5,1925.1,1344.3,945.2,2172.1,1802.3,0.0,1194.2,1272.7,1832.9,85.8,1655.1,1637.1,1011.9
6,1710.9,1130.2,1005.3,1202.3,703.8,828.9,0.0,1332.8,863.1,914.7,685.3,593.0,1072.0
7,2011.8,1431.0,436.9,2258.8,1417.6,363.4,981.2,0.0,1919.6,449.2,1741.8,1723.8,503.5
8,839.4,1059.4,1922.4,396.8,734.4,1745.9,863.1,2249.8,0.0,1831.7,208.5,375.2,1989.0
9,1839.3,1258.6,859.5,2086.3,1716.6,1088.1,1108.5,1186.9,1747.1,0.0,1569.3,1551.4,926.1
10,1047.9,864.0,1744.6,517.0,525.8,1568.1,685.3,2072.0,208.5,1653.9,0.0,197.4,1811.2
11,1214.5,846.0,1247.3,714.3,723.2,1070.8,593.0,1574.7,375.2,1156.6,197.4,0.0,1313.9
12,2102.7,1521.9,138.9,1794.2,914.1,454.3,1072.0,299.8,2010.5,540.0,1832.7,1814.7,0.0
