,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1037.4,1476.5,1166.0,1057.6,1681.8,1184.6,1474.1,930.5,1575.0,1133.1,999.1,2085.4
1,1037.4,0.0,946.1,797.7,123.5,1097.7,560.4,699.8,405.7,832.0,516.6,382.5,1431.8
2,1476.5,946.1,0.0,545.6,895.9,949.3,749.9,389.8,702.5,406.1,934.5,875.2,608.9
3,1166.0,797.7,545.6,0.0,747.4,1319.8,1025.2,728.4,392.0,758.1,1019.7,885.7,1154.5
4,1057.6,123.5,895.9,747.4,0.0,1047.5,510.2,649.5,355.4,781.7,466.3,332.3,1381.5
5,1681.8,1097.7,949.3,1319.8,1047.5,0.0,594.1,699.0,1208.9,652.9,774.6,715.2,573.9
6,1184.6,560.4,749.9,1025.2,510.2,594.1,0.0,427.0,667.6,500.7,244.8,185.5,1168.0
7,1474.1,699.8,389.8,728.4,649.5,699.0,427.0,0.0,578.9,137.3,616.5,557.2,873.1
8,930.5,405.7,702.5,392.0,355.4,1208.9,667.6,578.9,0.0,716.2,627.7,493.7,1204.8
9,1575.0,832.0,406.1,758.1,781.7,652.9,500.7,137.3,716.2,0.0,690.2,630.9,889.4
10,1133.1,516.6,934.5,1019.7,466.3,774.6,244.8,616.5,627.7,690.2,0.0,134.0,1348.5
11,999.1,382.5,875.2,885.7,332.3,715.2,185.5,557.2,493.7,630.9,134.0,0.0,1289.1
12,2085.4,1431.8,608.9,1154.5,1381.5,573.9,1168.0,873.1,1204.8,889.4,1348.5,1289.1,0.0
