,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1236.5,1732.2,1132.1,1777.7,2132.5,1309.5,1264.0,1707.6,2293.7,1776.2,1195.8,2094.0
1,1255.3,0.0,515.8,394.6,639.8,1305.2,1049.5,220.7,618.4,1466.4,948.9,145.8,1266.7
2,1740.9,515.8,0.0,811.8,396.6,1140.5,538.5,637.9,223.3,1301.7,784.2,563.1,1102.0
3,1146.6,394.6,811.8,0.0,935.8,1551.6,728.6,210.0,1126.7,1712.8,1195.3,512.0,1513.1
4,1793.9,1213.3,793.2,1225.7,0.0,665.4,591.5,1357.7,768.6,826.6,309.2,1505.9,626.9
5,2141.2,1560.7,1140.5,1573.0,1441.4,0.0,938.8,1705.0,1115.9,530.6,356.3,1853.2,330.9
6,1318.2,1071.0,538.5,750.0,839.4,938.8,0.0,882.0,513.9,1100.0,582.5,1030.2,900.2
7,1278.5,220.7,637.9,210.0,761.9,1683.5,860.5,0.0,740.5,1844.7,1327.3,268.0,1645.0
8,1716.3,618.4,223.3,914.4,499.2,1115.9,513.9,740.5,0.0,1277.1,759.6,665.7,1077.4
9,2302.4,1240.2,997.0,1734.2,1023.4,530.6,1100.0,1362.3,1277.1,0.0,517.4,1287.5,199.7
10,1784.9,1204.4,784.2,1216.7,1085.2,356.3,582.5,1348.7,759.6,517.4,0.0,1496.9,317.7
11,1214.5,145.8,563.1,512.0,687.0,1352.5,1008.8,268.0,665.7,1513.6,996.2,0.0,1313.9
12,2102.7,1522.1,1102.0,1534.5,1223.1,330.9,900.2,1666.4,1077.4,199.7,317.7,1814.7,0.0
