,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,172.6,221.8,339.5,462.8,629.5,600.9,461.9,287.6,554.1,273.0,318.4,588.0
1,172.7,0.0,78.8,207.1,405.0,484.7,428.3,388.2,183.1,473.8,265.9,214.7,415.4
2,217.3,82.6,0.0,182.0,379.9,407.7,390.6,363.1,235.3,448.7,240.8,189.6,377.7
3,341.1,207.2,198.5,0.0,263.8,403.5,347.1,215.3,156.8,300.9,124.7,37.0,334.2
4,439.7,395.9,387.2,251.8,0.0,406.9,365.3,93.1,309.2,185.3,277.1,230.7,273.6
5,647.0,474.3,449.6,398.6,390.3,0.0,211.4,336.2,522.0,225.6,489.9,425.4,131.6
6,608.3,435.6,414.4,359.9,341.6,212.3,0.0,287.5,483.3,176.9,451.2,386.7,82.9
7,434.7,390.9,382.2,229.1,80.6,348.8,307.2,0.0,304.2,127.2,272.1,225.7,215.5
8,286.8,184.3,252.9,163.1,319.3,535.7,479.3,318.4,0.0,410.6,96.6,142.0,466.4
9,528.9,467.5,458.8,302.4,174.8,234.8,193.2,120.7,398.4,0.0,366.3,319.9,101.5
10,281.7,267.8,259.1,123.7,279.9,496.3,439.9,279.0,97.4,371.2,0.0,102.6,427.0
11,324.2,213.0,204.3,32.9,246.9,433.9,377.5,245.7,139.9,331.3,107.8,0.0,364.6
12,587.7,415.0,393.8,339.3,258.7,133.3,91.7,204.6,462.7,94.0,430.6,366.1,0.0
