,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,428.0,509.9,607.5,447.8,369.8,386.6,388.8,362.2,171.1,570.1,318.4,588.0
1,405.0,0.0,268.8,329.9,188.6,247.4,169.5,294.3,239.8,362.7,309.7,196.0,237.9
2,511.2,253.8,0.0,179.6,138.3,293.8,188.0,290.3,294.5,340.0,142.2,296.8,160.1
3,608.3,316.5,170.1,0.0,235.4,383.7,277.9,387.4,384.4,437.1,35.0,386.7,93.4
4,444.4,183.4,125.4,223.0,0.0,200.2,94.4,221.1,200.9,273.2,185.6,203.2,203.5
5,372.2,260.1,301.7,380.0,198.6,0.0,104.3,122.3,8.9,257.0,342.6,48.0,360.5
6,389.7,155.8,197.4,275.7,94.3,105.8,0.0,126.7,106.5,248.6,238.3,108.8,256.2
7,388.4,293.3,280.4,378.0,218.3,134.9,137.5,0.0,127.3,217.2,340.6,129.6,358.5
8,372.9,255.7,297.3,375.6,194.2,8.9,99.9,123.0,0.0,257.7,338.2,48.7,356.1
9,171.2,371.7,338.8,436.4,276.7,262.0,252.4,217.7,254.4,0.0,399.0,216.2,416.9
10,573.3,299.0,135.1,37.4,200.4,348.7,242.9,352.4,349.4,402.1,0.0,351.7,75.9
11,324.2,212.1,305.8,384.1,202.7,51.4,108.4,126.4,43.8,214.5,346.7,0.0,364.6
12,587.7,223.1,149.5,92.0,214.8,363.1,257.3,366.8,363.8,416.5,79.4,366.1,0.0
