,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,252.6,267.8,124.0,202.0,182.5,221.9,222.4,221.5,139.5,236.2,155.5,207.7
1,184.2,0.0,114.6,163.1,184.2,198.7,68.7,69.2,221.3,156.3,156.6,175.9,54.5
2,199.0,177.6,0.0,177.9,199.0,213.5,57.3,64.5,236.1,171.1,145.2,190.7,43.1
3,127.0,133.8,240.2,0.0,83.2,63.7,194.3,194.8,102.7,50.3,149.6,36.7,180.1
4,207.2,121.7,236.3,92.0,0.0,63.4,190.4,190.9,63.4,111.9,163.9,84.4,176.2
5,185.5,139.5,254.1,70.3,57.4,0.0,208.2,208.7,76.9,90.2,181.7,62.7,194.0
6,218.4,197.0,98.9,197.3,218.4,232.9,0.0,83.9,255.5,190.5,140.9,210.1,38.8
7,213.1,220.2,187.5,192.0,241.6,231.8,88.6,0.0,270.8,185.2,229.5,204.8,127.4
8,226.9,158.8,273.4,111.7,57.1,83.1,227.5,228.0,0.0,131.6,201.0,104.1,213.3
9,139.4,157.0,236.3,47.1,106.4,86.9,190.4,190.9,125.9,0.0,196.7,59.9,176.2
10,235.6,125.9,176.8,139.1,167.5,182.0,147.0,184.1,204.6,189.4,0.0,168.8,111.2
11,158.4,126.3,240.9,43.2,75.7,56.2,195.0,195.5,95.2,63.1,168.5,0.0,180.8
12,207.4,184.1,65.6,186.3,207.4,221.9,35.8,72.9,244.5,179.5,102.1,199.1,0.0
