,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,748.7,1075.2,847.6,763.3,1214.8,854.8,1063.5,674.2,1138.1,817.6,721.3,1513.9
1,748.7,0.0,681.3,580.2,89.0,792.6,403.8,503.9,292.1,599.2,374.0,277.7,1031.3
2,1075.2,681.3,0.0,396.6,645.1,683.5,540.2,280.7,515.7,292.6,672.8,630.1,438.7
3,847.6,580.2,396.6,0.0,544.0,954.0,740.1,526.3,288.1,549.7,742.0,645.7,835.3
4,763.3,89.0,645.1,544.0,0.0,756.4,367.6,467.7,255.9,563.0,337.8,241.5,995.1
5,1214.8,792.6,683.5,954.0,756.4,0.0,427.6,503.2,872.5,470.0,557.6,514.9,413.2
6,854.8,403.8,540.2,740.1,367.6,427.6,0.0,307.6,480.7,360.6,176.2,133.5,840.8
7,1063.5,503.9,280.7,526.3,467.7,503.2,307.6,0.0,416.8,98.9,443.9,401.2,628.8
8,674.2,292.1,515.7,288.1,255.9,872.5,480.7,416.8,0.0,515.7,453.9,357.6,867.6
9,1138.1,599.2,292.6,549.7,563.0,470.0,360.6,98.9,515.7,0.0,496.9,454.2,640.7
10,817.6,374.0,672.8,742.0,337.8,557.6,176.2,443.9,453.9,496.9,0.0,96.3,970.8
11,721.3,277.7,630.1,645.7,241.5,514.9,133.5,401.2,357.6,454.2,96.3,0.0,928.1
12,1513.9,1031.3,438.7,835.3,995.1,413.2,840.8,628.8,867.6,640.7,970.8,928.1,0.0
