,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,590.4,814.7,1088.7,1490.3,2045.2,2105.1,1533.6,896.7,1930.7,966.9,1067.6,2121.1
1,586.1,0.0,312.1,740.2,1419.9,1736.6,1514.7,1449.2,581.6,1784.5,989.1,759.4,1530.8
2,810.5,312.1,0.0,598.1,1277.8,1230.5,1308.7,1307.0,722.2,1642.3,847.0,617.3,1324.8
3,1100.8,740.2,598.1,0.0,745.8,1520.3,1298.3,815.0,347.8,1150.3,315.0,47.8,1314.4
4,1502.4,1419.9,1277.8,745.8,0.0,1390.5,1164.5,157.9,957.1,555.0,924.3,724.7,892.3
5,2322.7,1736.6,1227.6,1520.3,1390.5,0.0,731.2,1262.5,1876.2,856.8,1843.4,1559.4,498.2
6,2100.8,1514.7,1308.7,1298.3,1164.5,731.2,0.0,1036.5,1654.3,630.7,1621.5,1337.5,272.1
7,1545.7,1463.2,1321.0,815.0,157.9,1262.5,1036.5,0.0,1000.4,427.0,967.6,768.0,764.3
8,908.8,581.6,722.2,347.8,957.1,1849.8,1627.9,1000.4,0.0,1397.5,226.0,326.7,1670.4
9,1942.8,1784.5,1642.3,1150.3,555.0,856.8,630.7,427.0,1397.5,0.0,1364.7,1165.2,358.6
10,979.0,989.1,847.0,315.0,924.3,1843.4,1621.5,967.6,226.0,1364.7,0.0,293.9,1637.6
11,1079.7,759.4,617.3,47.8,724.7,1559.4,1337.5,854.2,326.7,1189.5,293.9,0.0,1353.6
12,2116.9,1530.8,1324.8,1314.4,892.3,498.2,272.1,764.3,1670.4,358.6,1637.6,1353.6,0.0
