,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1245.8,1365.2,742.9,891.3,783.5,1511.0,1309.3,943.9,738.1,1347.3,721.3,1513.9
1,1245.8,0.0,257.4,655.3,540.7,608.9,403.2,278.8,813.1,748.0,677.0,600.3,406.1
2,1365.2,257.4,0.0,881.1,766.5,834.7,276.8,301.0,1038.9,872.0,681.3,826.1,279.7
3,742.9,655.3,881.1,0.0,238.0,130.2,1026.9,902.5,201.0,291.3,715.4,68.0,996.1
4,891.3,540.7,766.5,238.0,0.0,178.6,912.3,787.9,439.0,437.1,490.8,170.0,771.5
5,783.5,608.9,834.7,130.2,178.6,0.0,980.5,856.1,331.2,329.3,656.0,62.2,936.7
6,1511.0,403.2,276.8,1026.9,912.3,980.5,0.0,441.6,1086.8,1017.8,598.6,971.9,197.0
7,1309.3,278.8,301.0,902.5,787.9,856.1,441.6,0.0,1060.3,893.4,851.3,847.5,449.7
8,943.9,813.1,1038.9,201.0,439.0,331.2,1086.8,1060.3,0.0,492.3,609.1,269.0,889.8
9,738.1,748.0,872.0,291.3,437.1,329.3,1017.8,893.4,492.3,0.0,914.5,267.1,1020.7
10,1347.3,677.0,681.3,715.4,490.8,656.0,598.6,851.3,609.1,914.5,0.0,647.4,401.6
11,721.3,600.3,826.1,68.0,170.0,62.2,971.9,847.5,269.0,267.1,647.4,0.0,928.1
12,1513.9,406.1,279.7,996.1,771.5,936.7,197.0,449.7,889.8,1020.7,401.6,928.1,0.0
