,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,656.2,1111.6,642.9,755.9,1406.0,1324.1,994.5,1456.8,1456.1,950.5,721.3,1513.9
1,656.2,0.0,606.0,59.9,142.7,948.2,887.2,488.9,1019.9,1123.3,602.6,242.1,1077.0
2,1111.6,606.0,0.0,546.1,520.4,710.4,398.4,117.1,531.1,658.5,575.5,503.4,588.2
3,642.9,59.9,546.1,0.0,159.6,888.3,827.3,429.0,960.0,1087.4,542.7,182.2,1017.1
4,755.9,142.7,520.4,159.6,0.0,940.2,797.9,403.3,930.6,1018.6,594.6,234.1,987.7
5,1406.0,948.2,710.4,888.3,940.2,0.0,460.6,765.1,465.8,525.6,455.5,706.1,222.0
6,1324.1,887.2,398.4,827.3,797.9,460.6,0.0,398.3,147.8,342.3,785.5,785.0,238.6
7,994.5,488.9,117.1,429.0,403.3,765.1,398.3,0.0,531.0,658.4,630.2,390.1,588.1
8,1456.8,1019.9,531.1,960.0,930.6,465.8,147.8,531.0,0.0,417.7,918.2,917.7,243.8
9,1456.1,1123.3,658.5,1087.4,1018.6,525.6,342.3,658.4,417.7,0.0,981.1,1048.5,303.6
10,950.5,602.6,575.5,542.7,594.6,455.5,785.5,630.2,918.2,981.1,0.0,404.3,677.5
11,721.3,242.1,503.4,182.2,234.1,706.1,785.0,390.1,917.7,1048.5,404.3,0.0,928.1
12,1513.9,1077.0,588.2,1017.1,987.7,222.0,238.6,588.1,243.8,303.6,677.5,928.1,0.0
