,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,492.6608478164564,789.3541140095648,825.6162712518012,1215.6448096107445,1548.858644372085,1439.7655589660037,1273.5423466871453,652.5733111815334,1490.7947529102946,769.6592927641802,822.8731071824103,1667.6765190679764
1,492.6608478164564,0.0,296.6935079338724,511.353295972105,940.2577648164844,1082.552416138929,1051.9542355948745,990.0656462292728,447.3018304112427,1138.3565784045734,603.9858742464338,520.9420027834786,1275.046076958315
2,789.3541140095648,296.6935079338724,0.0,493.0577500935861,872.6792096009291,817.0424982808055,871.5416184596269,910.4152851018346,546.56862977139,986.3500472906512,680.0893525125434,511.569581518118,1079.335653795756
3,825.6162712518012,511.353295972105,493.0577500935861,0.0,429.3645566873631,821.2123480060175,618.5818380868052,480.7028367779868,199.8008423548381,666.1087247563718,232.11274199105333,21.228665704709247,845.5211107643248
4,1215.6448096107445,940.2577648164844,872.6792096009291,429.3645566873631,0.0,786.4254790146878,395.8402333312426,58.99395537008207,564.388220361574,339.3871099701538,457.2004304333095,421.8023906866637,570.0943884237371
5,1548.858644372085,1082.552416138929,817.0424982808055,821.2123480060175,786.4254790146878,0.0,427.789441732254,767.819238758179,1016.6265427033264,573.0672300551494,1031.401101243811,837.0798690004319,464.8746474595287
6,1439.7655589660037,1051.9542355948745,871.5416184596269,618.5818380868052,395.8402333312426,427.789441732254,0.0,362.1338659193988,811.5631189914187,154.4369841569747,764.4854013260885,625.1987541603822,227.94854064585897
7,1273.5423466871453,990.0656462292728,910.4152851018346,480.7028367779868,58.99395537008207,767.819238758179,362.1338659193988,0.0,621.7495284937994,289.18032821102423,516.1818845149488,474.3828320254741,522.088115840734
8,652.5733111815334,447.3018304112427,546.56862977139,199.8008423548381,564.388220361574,1016.6265427033264,811.5631189914187,621.7495284937994,0.0,844.5243568265116,156.8298770852469,188.59731161473616,1036.530337657265
9,1490.7947529102946,1138.3565784045734,986.3500472906512,666.1087247563718,339.3871099701538,573.0672300551494,154.4369841569747,289.18032821102423,844.5243568265116,0.0,769.6834298959259,667.9567340728273,233.655993721724
10,769.6592927641802,603.9858742464338,680.0893525125434,232.11274199105333,457.2004304333095,1031.401101243811,764.4854013260885,516.1818845149488,156.8298770852469,769.6834298959259,0.0,211.5550078352801,980.2611045967044
11,822.8731071824103,520.9420027834786,511.569581518118,21.228665704709247,421.8023906866637,837.0798690004319,625.1987541603822,474.3828320254741,188.59731161473616,667.9567340728273,211.5550078352801,0.0,851.4514296473618
12,1667.6765190679764,1275.046076958315,1079.335653795756,845.5211107643248,570.0943884237371,464.8746474595287,227.94854064585897,522.088115840734,1036.530337657265,233.655993721724,980.2611045967044,851.4514296473618,0.0
