,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,920.5,1167.9,2028.6,972.0,1489.3,1183.1,1549.0,1865.7,700.4,1779.1,999.1,2085.4
1,920.5,0.0,625.9,1340.3,510.5,777.7,340.1,1048.8,1398.0,220.1,1311.4,498.9,1273.8
2,1167.9,625.9,0.0,870.5,899.2,387.3,562.8,1017.2,1332.6,768.5,1246.1,887.6,983.4
3,2028.6,1340.3,870.5,0.0,1533.8,709.6,1094.1,1222.4,966.8,1482.9,1022.8,1479.6,483.2
4,972.0,510.5,899.2,1533.8,0.0,916.5,505.7,622.2,971.3,640.9,884.8,72.3,1361.4
5,1489.3,777.7,387.3,709.6,916.5,0.0,531.6,804.9,1079.7,920.4,1033.8,862.4,596.1
6,1183.1,340.1,562.8,1094.1,505.7,531.6,0.0,785.3,1134.4,482.7,1047.8,451.6,1027.7
7,1549.0,1048.8,1017.2,1222.4,622.2,804.9,785.3,0.0,349.1,1176.6,262.6,549.9,739.2
8,1865.7,1398.0,1332.6,966.8,971.3,1079.7,1134.4,349.1,0.0,1525.8,128.2,899.1,483.6
9,700.4,220.1,768.5,1482.9,638.3,920.4,482.7,1176.6,1525.8,0.0,1439.2,626.7,1416.5
10,1779.1,1311.4,1246.1,1022.8,884.8,1033.8,1047.8,262.6,128.2,1439.2,0.0,812.5,539.6
11,999.1,498.9,887.6,1479.6,72.3,862.4,451.6,549.9,899.1,626.7,812.5,0.0,1289.1
12,2085.4,1273.8,983.4,483.2,1361.4,596.1,1027.7,739.2,483.6,1416.5,539.6,1289.1,0.0
