,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,518.1,542.1,296.1,392.8,359.5,599.0,584.7,400.4,328.0,588.5,318.4,588.0
1,529.0,0.0,102.2,259.0,226.8,240.8,159.1,144.8,336.3,314.4,313.5,255.0,148.1
2,545.5,105.0,0.0,327.9,295.7,309.7,109.0,115.6,405.2,364.0,281.4,323.9,98.0
3,303.7,262.9,319.4,0.0,115.3,82.0,376.3,362.0,104.3,127.2,325.3,40.9,365.3
4,403.0,227.9,284.4,126.1,0.0,77.6,341.3,327.0,230.4,207.4,331.4,78.8,330.3
5,372.2,244.5,301.0,95.3,68.6,0.0,357.9,343.6,199.6,163.0,348.0,48.0,346.9
6,592.7,152.2,107.6,375.1,342.9,356.9,0.0,162.8,424.7,411.2,260.7,371.1,77.3
7,580.2,139.7,115.8,362.6,330.4,344.4,166.5,0.0,439.9,398.7,345.1,358.6,161.7
8,401.7,352.8,409.3,98.0,213.3,180.0,440.5,451.9,0.0,225.2,311.6,138.9,365.5
9,328.7,318.8,353.5,119.5,197.6,155.1,410.4,396.1,223.8,0.0,422.3,128.8,399.4
10,558.1,305.3,296.6,308.2,330.2,344.2,269.0,351.8,292.7,417.8,0.0,349.1,194.0
11,324.2,262.2,318.7,47.3,74.4,41.1,375.6,361.3,151.6,134.1,365.7,0.0,364.6
12,587.7,147.2,102.6,362.9,337.9,351.9,75.0,157.8,347.4,406.2,183.4,366.1,0.0
