,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,216.2,237.7,313.4,324.1,286.2,617.0,308.2,439.1,555.4,278.7,458.0,171.4,441.0,610.0,368.0,230.2,353.9,510.9,530.7,460.5,355.5,353.8,275.6,585.5,337.9,458.4,625.8,373.0,597.9,359.9,621.0,455.4,421.4,425.6,427.3,401.3,379.1,393.2,573.0,456.7,565.5,447.8,428.0,469.1,394.9,318.4,588.0
1,212.0,0.0,197.5,179.1,107.9,76.8,400.8,92.0,259.8,431.5,62.5,249.7,40.5,334.8,393.8,215.1,14.0,137.7,387.0,314.5,263.6,178.2,179.9,87.4,405.5,121.7,242.2,412.4,193.7,381.7,143.7,404.8,276.1,205.2,209.4,211.1,278.3,199.8,213.9,356.8,248.4,441.6,231.6,275.1,258.5,242.0,171.1,371.8
2,241.2,201.9,0.0,75.7,159.6,155.7,434.1,180.3,201.4,350.6,178.2,318.1,242.4,236.2,427.1,130.3,187.9,132.0,306.1,347.8,222.8,117.8,116.1,166.3,432.2,176.9,242.9,445.7,135.3,415.0,187.5,438.1,217.7,273.6,277.8,238.0,357.2,141.4,155.5,390.1,316.8,360.7,243.2,190.3,311.8,157.2,80.7,405.1
3,317.0,180.1,75.8,0.0,133.1,129.2,407.6,153.8,174.9,297.2,151.7,291.6,220.6,182.8,400.6,103.8,166.1,105.5,252.7,321.3,196.3,91.3,89.6,139.8,405.7,150.4,216.4,419.2,108.8,388.5,161.0,411.6,191.2,247.1,251.3,211.5,330.7,114.9,129.0,363.6,290.3,307.3,216.7,163.8,285.3,130.7,54.2,378.6
4,324.9,112.9,150.6,132.2,0.0,65.5,389.5,20.7,212.9,384.6,88.0,238.4,153.4,287.9,382.5,168.2,98.9,121.2,340.1,303.2,234.3,131.3,133.0,76.1,394.2,112.9,230.9,401.1,146.8,370.4,132.4,393.5,229.2,193.9,198.1,199.8,267.0,152.9,167.0,345.5,237.1,394.7,220.3,228.2,247.2,195.1,124.2,360.5
5,285.5,73.5,151.6,133.2,62.0,0.0,342.3,82.7,213.9,385.6,45.1,191.2,114.0,288.9,335.3,165.3,59.5,122.2,341.1,256.0,205.1,128.4,130.1,10.6,347.0,113.9,183.7,353.9,147.8,323.2,85.2,346.3,224.5,146.7,150.9,152.6,201.5,153.9,168.0,298.3,189.9,395.7,173.1,225.3,200.0,192.2,125.2,313.3
6,624.6,412.6,442.7,424.3,401.1,349.2,0.0,421.8,256.7,145.0,384.2,188.7,453.1,260.8,72.7,406.5,398.6,427.4,252.2,140.7,283.7,369.6,371.3,359.8,207.0,453.0,262.3,166.7,353.0,60.6,365.6,83.7,303.1,232.2,236.4,231.2,296.0,334.1,339.5,183.0,190.0,206.0,251.7,376.6,177.6,405.2,403.0,66.0
7,304.2,92.2,171.3,152.9,20.7,86.2,410.2,0.0,233.6,405.3,104.3,259.1,132.7,308.6,403.2,188.9,78.2,139.9,360.8,323.9,255.0,152.0,153.7,96.8,414.9,123.9,251.6,421.8,167.5,391.1,153.1,414.2,249.9,214.6,218.8,220.5,287.7,173.6,187.7,366.2,257.8,415.4,241.0,248.9,267.9,215.8,144.9,381.2
8,446.5,264.6,205.3,186.9,217.6,213.7,243.9,238.3,0.0,171.7,236.2,150.8,305.1,75.0,236.9,169.1,250.6,190.0,127.2,157.6,59.5,132.2,133.9,224.3,242.0,234.9,75.6,255.5,115.6,224.8,191.5,247.9,78.9,106.3,110.5,70.7,203.4,96.7,102.1,199.9,149.5,181.8,75.9,139.2,144.5,167.8,165.6,214.9
9,533.8,433.1,346.4,284.6,386.1,382.2,159.9,406.8,168.5,0.0,404.7,238.8,473.6,115.8,187.8,337.6,419.1,358.5,121.2,190.8,228.0,300.7,302.4,392.8,231.9,403.4,244.1,191.6,284.1,175.7,360.0,198.8,247.4,274.8,279.0,239.2,346.1,265.2,270.6,233.1,240.1,147.3,244.4,307.7,227.7,336.3,324.8,87.0
10,280.9,68.9,166.8,148.4,77.2,46.1,370.1,97.9,229.1,400.8,0.0,219.0,109.4,304.1,363.1,184.4,54.9,137.4,356.3,283.8,232.9,147.5,149.2,56.7,374.8,129.1,211.5,381.7,163.0,351.0,113.0,374.1,245.4,174.5,178.7,180.4,247.6,169.1,183.2,326.1,217.7,410.9,200.9,244.4,227.8,211.3,140.4,341.1
11,466.7,254.7,316.9,298.5,243.2,191.3,180.8,263.9,154.1,230.8,226.3,0.0,295.2,229.1,173.8,280.7,240.7,301.6,281.3,94.5,135.9,243.8,245.5,201.9,185.5,295.1,114.5,192.4,227.2,161.7,207.7,184.8,155.3,53.4,49.2,83.4,107.3,208.3,213.7,136.8,1.3,291.8,103.9,250.8,11.1,279.4,277.2,151.8
12,171.5,44.8,242.3,223.9,152.7,121.6,445.6,136.8,304.6,476.3,107.3,294.5,0.0,379.6,438.6,259.9,58.8,182.5,431.8,359.3,308.4,223.0,224.7,131.4,441.3,166.5,287.0,457.2,238.5,426.5,188.5,449.6,320.9,250.0,254.2,255.9,257.1,244.6,258.7,401.6,293.2,486.4,276.4,319.9,303.3,286.8,215.9,416.6
13,418.0,334.9,230.6,168.8,287.9,284.0,274.3,308.6,76.2,114.4,306.5,227.0,375.4,0.0,302.2,245.3,320.9,260.3,69.9,233.8,135.7,208.4,210.1,294.6,318.2,305.2,151.8,306.0,191.8,290.1,267.7,313.2,155.1,182.5,186.7,146.9,279.6,172.9,178.3,276.1,225.7,124.5,152.1,215.4,220.7,244.0,209.0,201.4
14,617.4,405.4,435.5,417.1,393.9,342.0,63.0,414.6,249.5,171.0,377.0,181.5,445.9,286.8,0.0,399.3,391.4,420.2,278.2,133.5,276.5,362.4,364.1,352.6,233.0,445.8,255.1,192.7,345.8,12.1,358.4,11.0,295.9,225.0,229.2,224.0,288.8,326.9,332.3,175.8,182.8,232.0,244.5,369.4,170.4,398.0,395.8,92.0
15,378.7,222.7,137.5,119.1,175.7,167.9,390.9,196.4,158.2,329.9,194.3,274.9,263.2,233.2,383.9,0.0,208.7,148.1,285.4,304.6,179.6,39.5,37.8,178.5,389.0,193.0,199.7,402.5,97.2,371.8,136.8,394.9,174.5,230.4,234.6,194.8,327.5,103.3,117.4,346.9,273.6,340.0,200.0,85.6,268.6,52.5,54.5,361.9
