,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,96.2,198.9,119.5,111.7,215.6,122.5,130.5,238.1,217.0,197.3,117.3,96.9,130.5,202.0,181.5,128.2,237.3,61.2,184.6,120.2,141.1,141.2,231.1,208.7,140.1,191.6,228.1,112.0,114.8,129.7,149.4,195.9,81.7,169.8,187.4,135.5,241.9,222.4,181.4,185.4,105.1,243.2,226.1,99.0,194.8,155.5,207.7
1,92.7,0.0,168.9,23.3,78.9,173.9,82.6,34.3,208.1,187.0,129.7,23.7,93.7,34.3,134.4,113.9,98.2,207.3,37.6,117.0,24.0,108.0,111.2,201.1,178.7,72.2,161.6,169.4,29.0,115.6,99.7,53.2,160.8,108.9,139.8,157.4,67.6,211.9,192.4,148.3,155.4,38.8,213.2,196.1,33.9,164.8,87.9,177.7
2,202.4,176.0,0.0,171.0,151.6,78.8,155.3,177.0,163.5,142.4,120.4,152.3,166.4,177.0,138.9,136.2,118.7,162.7,144.7,155.5,177.5,180.7,87.1,156.5,134.1,175.1,54.8,101.9,147.0,188.3,97.5,191.9,59.1,181.6,83.8,50.6,170.5,167.3,147.8,145.2,48.6,140.1,168.6,151.5,191.6,138.4,140.2,133.1
3,119.2,26.5,160.8,0.0,70.8,165.8,74.5,38.3,200.0,178.9,121.6,15.6,85.6,38.3,126.3,105.8,90.1,199.2,64.1,108.9,28.0,99.9,103.1,193.0,170.6,64.1,153.5,161.3,20.9,107.5,91.6,57.2,152.7,100.8,131.7,149.3,59.5,203.8,184.3,140.2,147.3,30.7,205.1,188.0,60.4,156.7,79.8,169.6
4,111.4,85.3,158.2,80.3,0.0,129.8,19.8,66.7,217.6,196.5,85.6,61.6,14.8,66.7,90.3,69.8,107.7,216.8,99.7,72.9,77.0,45.2,120.7,210.6,188.2,81.7,121.0,125.3,56.3,36.7,109.2,81.6,116.7,30.0,149.3,125.2,77.1,221.4,201.9,85.5,127.2,48.3,181.3,201.5,119.2,174.3,43.8,187.2
5,219.1,167.3,85.4,162.3,123.3,0.0,127.0,148.7,174.1,153.0,92.1,143.6,138.1,148.7,110.6,107.9,135.4,173.3,161.4,127.2,159.0,152.4,103.8,167.1,144.7,156.3,40.4,73.6,138.3,160.0,114.2,163.6,36.1,153.3,100.5,44.6,151.7,177.9,158.4,116.9,46.6,130.3,150.8,162.1,201.2,144.3,111.9,143.7
6,119.9,85.7,158.6,80.7,23.1,130.2,0.0,67.1,218.0,196.9,86.0,62.0,37.9,67.1,90.7,70.2,108.1,201.8,100.1,73.3,77.4,25.4,121.1,211.0,188.6,82.1,121.4,112.4,56.7,59.8,109.6,82.0,117.1,53.1,149.7,125.6,77.5,221.8,202.3,65.7,127.6,48.7,161.5,181.7,119.6,174.7,44.2,187.6
7,130.1,37.4,178.1,32.5,63.3,158.3,67.0,0.0,217.3,196.2,114.1,32.9,78.1,0.0,118.8,98.3,107.4,216.5,75.0,101.4,10.3,92.4,120.4,210.3,187.9,81.4,149.5,153.8,38.2,100.0,108.9,18.9,145.2,93.3,149.0,153.7,76.8,221.1,201.6,132.7,155.7,48.0,222.4,205.3,71.3,174.0,72.3,186.9
8,228.7,202.3,151.9,197.3,211.4,168.6,215.1,210.1,0.0,82.1,210.2,178.6,226.2,210.1,228.7,226.0,145.0,102.4,171.0,245.3,203.8,240.5,113.4,96.2,73.8,201.4,144.6,182.6,173.3,248.1,123.8,225.0,148.9,241.4,112.9,140.4,196.8,113.7,94.2,201.9,138.4,166.4,108.3,91.2,217.9,109.5,220.4,72.8
9,261.3,234.9,184.5,229.9,244.0,201.2,247.7,242.7,32.6,0.0,242.8,211.2,258.8,242.7,261.3,258.6,177.6,135.0,203.6,277.9,236.4,273.1,146.0,128.8,106.4,234.0,177.2,215.2,205.9,280.7,156.4,257.6,181.5,274.0,145.5,173.0,229.4,146.3,126.8,234.5,171.0,199.0,140.9,123.8,250.5,142.1,253.0,105.4
