,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,1367.3,1139.0,1423.2,844.9,1389.9,982.4,538.6,551.7,804.8,1088.1,1358.7,1505.5,410.1,925.5,886.9,667.3,1055.8,576.8,852.5,1323.0,842.6,1536.1,773.8,1443.2,649.2,677.4,561.7,1443.3,590.5,581.6,1018.3,848.0,1412.7,844.3,1474.9,1488.0,770.2,1430.6,1142.5,1004.2,1184.8,553.3,473.6,860.3,1333.5,721.3,1513.9
1,1367.3,0.0,696.6,87.7,744.2,534.9,397.4,841.2,828.1,651.3,279.2,726.7,403.2,969.7,701.0,773.6,815.1,461.7,1066.5,778.2,214.3,746.5,219.4,775.7,107.7,1143.8,836.0,818.1,158.8,1010.2,987.5,482.7,757.0,544.5,581.0,482.3,155.1,779.3,95.1,317.7,522.2,594.4,1163.4,999.1,553.8,224.8,828.2,313.7
2,1139.0,696.6,0.0,752.5,341.9,898.0,522.3,860.1,847.0,724.8,594.8,219.7,743.2,988.6,260.1,307.5,739.2,651.2,690.4,349.5,652.3,339.6,619.5,438.0,719.2,503.6,586.8,837.0,692.3,634.1,611.4,472.6,635.3,273.7,631.7,335.9,688.6,434.4,759.9,633.3,304.2,102.2,585.7,968.7,743.3,662.8,439.1,489.0
3,1423.2,87.7,752.5,0.0,800.1,547.1,453.3,897.1,884.0,707.2,335.1,680.8,392.3,1025.6,756.9,829.5,871.0,517.6,1122.4,834.1,270.2,802.4,173.5,831.6,61.8,1199.7,891.9,874.0,112.9,1066.1,1043.4,538.6,812.9,498.6,636.9,436.4,109.2,835.2,7.4,373.6,578.1,650.3,1219.3,1055.0,609.7,280.7,884.1,267.8
4,844.9,744.2,341.9,800.1,0.0,902.3,396.8,544.6,531.5,408.3,537.2,561.6,945.1,673.1,107.0,68.4,423.7,580.2,374.9,34.0,699.9,2.3,913.0,122.5,820.1,508.1,271.3,521.5,820.2,318.6,295.9,316.5,318.8,615.6,316.3,677.8,864.9,118.9,807.5,613.4,236.6,382.1,471.8,653.2,615.1,710.4,123.6,830.9
5,1389.9,534.9,898.0,547.1,902.3,0.0,508.7,952.5,939.4,762.6,431.8,822.0,154.8,1014.8,906.4,970.7,926.4,406.3,1220.6,936.3,375.0,904.6,485.1,929.8,509.5,1353.8,986.7,929.4,434.2,1164.3,1141.6,633.4,868.3,639.8,692.3,577.6,478.9,933.4,554.5,359.9,713.0,830.2,1317.5,1110.4,576.4,385.5,982.3,409.0
6,982.4,397.4,522.3,453.3,396.8,508.7,0.0,443.8,430.7,253.9,183.0,742.0,598.3,572.3,401.2,465.2,417.7,186.6,715.1,430.8,353.1,399.1,566.2,424.3,473.3,848.3,481.2,420.7,473.4,658.8,636.1,127.9,359.6,774.8,183.6,712.6,518.1,427.9,460.7,259.2,242.5,420.1,812.0,601.7,278.7,363.6,476.8,544.0
7,538.6,841.2,860.1,897.1,544.6,952.5,443.8,0.0,13.1,266.2,626.8,1079.8,1042.1,128.5,615.8,586.6,128.7,630.4,432.6,552.2,796.9,542.3,1010.0,448.7,917.1,625.4,273.3,23.1,917.2,344.7,367.4,479.7,324.8,1133.8,305.7,1156.4,961.9,452.3,904.5,703.0,616.4,813.2,529.5,157.9,538.2,807.4,421.0,987.8
8,551.7,828.1,847.0,884.0,531.5,939.4,430.7,13.1,0.0,253.1,613.7,1066.7,1029.0,141.6,602.7,573.5,115.6,617.3,419.5,539.1,783.8,529.2,996.9,435.6,904.0,612.3,260.2,10.0,904.1,331.6,354.3,466.6,311.7,1120.7,292.6,1143.3,948.8,439.2,891.4,689.9,603.3,800.1,516.4,171.0,525.1,794.3,407.9,974.7
9,804.8,651.3,724.8,707.2,408.3,762.6,253.9,266.2,253.1,0.0,436.9,944.5,852.2,394.7,464.7,462.1,240.1,440.5,588.4,427.7,607.0,410.6,820.1,297.6,727.2,721.6,337.8,243.1,727.3,502.5,509.4,289.3,193.9,998.5,119.5,966.5,772.0,301.2,714.6,513.1,457.2,658.2,685.3,424.1,442.3,617.5,350.1,797.9
10,1088.1,279.2,594.8,335.1,537.2,431.8,183.0,626.8,613.7,436.9,0.0,814.5,480.1,713.0,541.3,605.6,600.7,182.5,855.5,571.2,234.9,539.5,448.0,564.7,355.1,988.7,621.6,603.7,355.2,799.2,776.5,268.3,542.6,656.6,366.6,594.4,399.9,568.3,342.5,76.2,347.9,492.6,952.4,784.7,274.6,245.4,617.2,425.8
11,1358.7,726.7,219.7,680.8,561.6,822.0,742.0,1079.8,1066.7,944.5,814.5,0.0,667.2,1208.3,479.8,527.2,958.9,870.9,910.1,569.2,767.5,559.3,543.5,657.7,643.2,723.3,806.5,1056.7,616.3,853.8,831.1,692.3,855.0,182.2,851.4,244.4,612.6,654.1,688.2,853.0,523.9,321.9,805.4,1188.4,963.0,778.0,658.8,413.0
12,1505.5,403.2,743.2,392.3,945.1,154.8,598.3,1042.1,1029.0,852.2,480.1,667.2,0.0,1130.4,901.9,974.5,1016.0,521.9,1267.4,979.1,408.8,947.4,330.3,976.6,354.7,1246.8,1036.9,1019.0,279.4,1211.1,1188.4,683.6,957.9,485.0,781.9,422.8,324.1,980.2,399.7,475.5,723.1,795.3,1328.9,1200.0,692.0,419.3,1029.1,254.2
13,410.1,969.7,988.6,1025.6,673.1,1014.8,572.3,128.5,141.6,394.7,713.0,1208.3,1130.4,0.0,744.3,715.1,257.2,680.7,561.1,680.7,925.4,670.8,1138.5,577.2,1045.6,655.0,401.8,151.6,1045.7,473.2,495.9,608.2,453.3,1262.3,434.2,1284.9,1090.4,580.8,1033.0,767.4,744.9,941.7,559.1,186.2,485.2,935.9,549.5,1116.3
14,925.5,701.0,260.1,756.9,107.0,906.4,401.2,615.8,602.7,464.7,541.3,479.8,901.9,744.3,0.0,72.6,492.5,584.3,455.5,114.6,656.7,104.7,869.8,203.1,776.9,588.7,342.5,592.7,777.0,399.2,376.5,273.3,375.2,533.8,371.6,596.0,821.7,199.5,764.3,617.5,193.4,300.3,552.4,733.8,619.5,667.2,204.2,749.1
15,886.9,773.6,307.5,829.5,68.4,970.7,465.2,586.6,573.5,462.1,605.6,527.2,974.5,715.1,72.6,0.0,465.7,648.6,416.9,76.0,729.3,66.1,927.0,164.5,849.5,550.1,313.3,563.5,849.6,360.6,337.9,345.9,372.6,581.2,384.7,643.4,894.3,160.9,836.9,681.8,266.0,347.7,513.8,695.2,683.5,739.8,165.6,796.5
16,667.3,815.1,739.2,871.0,423.7,926.4,417.7,128.7,115.6,240.1,600.7,958.9,1016.0,257.2,492.5,465.7,0.0,604.3,355.5,431.3,770.8,421.4,983.9,325.4,891.0,548.3,196.2,105.6,891.1,267.6,290.3,453.6,196.1,1012.9,279.6,1075.1,935.8,329.0,878.4,676.9,487.7,688.7,452.4,286.6,512.1,781.3,300.1,961.7
17,1055.8,461.7,651.2,517.6,580.2,406.3,186.6,630.4,617.3,440.5,182.5,870.9,521.9,680.7,584.3,648.6,604.3,0.0,898.5,614.2,417.4,582.5,630.5,607.7,537.6,1031.7,664.6,607.3,537.7,842.2,819.5,311.3,546.2,839.1,370.2,776.9,582.4,611.3,525.0,195.1,390.9,549.0,995.4,788.3,242.3,427.9,660.2,608.3
