,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,1240.4,559.0,1341.3,891.9,967.9,448.3,806.3,1358.7,1184.8,680.2,801.7,1521.3,855.9,605.5,1221.4,1128.1,418.7,840.1,910.6,407.9,854.9,1417.1,1498.7,873.2,410.1,1140.2,887.4,1108.8,966.9,818.2,475.1,1156.0,1018.1,1525.8,1432.1,799.8,920.4,1359.0,1459.8,996.6,793.2,1430.9,770.3,663.7,563.6,721.3,1513.9
1,1240.4,0.0,1014.7,151.3,675.5,294.7,952.0,824.6,932.3,680.7,1159.5,582.1,533.0,570.1,968.2,321.4,459.3,821.7,774.4,604.5,863.1,421.5,730.2,334.6,807.5,865.3,725.3,820.6,797.1,374.7,591.1,866.5,228.1,574.9,537.5,443.8,752.7,347.7,370.7,373.5,738.4,851.1,442.6,817.3,780.5,778.0,832.8,519.3
2,559.0,1014.7,0.0,997.8,389.9,802.0,387.5,279.9,853.7,674.2,280.2,529.4,1164.1,801.6,46.5,798.0,675.2,548.3,313.7,452.1,506.9,800.6,912.1,1141.5,346.8,504.7,629.6,361.0,648.2,643.2,471.3,439.7,888.8,515.5,1168.6,1074.9,275.0,800.9,1001.8,1102.6,470.2,266.8,1073.7,311.4,295.5,351.2,194.9,1123.0
3,1341.3,151.3,997.8,0.0,607.9,395.6,977.9,803.7,831.1,582.1,1086.7,608.0,425.5,671.0,951.3,222.8,445.8,922.6,753.5,630.4,959.6,522.4,629.0,402.9,786.6,957.4,626.7,752.4,698.5,400.6,617.0,892.4,259.7,505.9,430.0,336.3,735.8,448.6,263.2,364.0,670.2,834.2,335.1,843.2,806.4,803.9,815.9,418.1
4,891.9,675.5,389.9,607.9,0.0,462.8,662.2,195.9,618.2,300.0,534.7,341.3,774.2,681.0,343.4,408.1,285.6,685.3,145.7,165.0,643.9,532.4,676.6,751.6,178.8,641.7,344.6,193.0,412.7,304.0,251.6,576.7,511.2,126.2,778.7,685.0,127.9,461.7,611.9,712.7,119.9,226.3,683.8,337.4,392.6,488.2,208.0,766.8
5,967.9,294.7,802.0,395.6,462.8,0.0,735.6,611.9,830.8,508.9,946.8,365.7,575.6,297.6,755.5,275.7,246.6,549.2,561.7,391.8,590.6,149.0,779.1,553.0,594.8,592.8,553.5,607.9,625.3,162.0,378.4,650.1,210.3,362.2,580.1,486.4,540.0,78.3,413.3,514.1,525.7,638.4,485.2,604.6,564.1,561.6,620.1,568.2
6,448.3,952.0,387.5,977.9,662.2,735.6,0.0,589.3,1163.1,962.2,508.7,412.1,1144.2,658.1,434.0,844.3,738.5,220.9,623.1,521.0,179.5,657.1,1221.5,1121.6,656.2,177.3,939.0,670.4,937.3,577.3,428.6,112.3,865.5,788.4,1148.7,1055.0,570.1,705.1,981.9,1082.7,779.6,576.2,1053.8,404.2,274.1,174.0,504.3,1136.8
7,806.3,824.6,279.9,803.7,195.9,611.9,589.3,0.0,607.0,427.5,424.7,378.9,970.0,739.0,233.4,603.9,481.4,678.1,67.0,301.6,636.7,681.5,665.4,947.4,100.1,634.5,382.9,114.3,401.5,453.1,320.8,569.5,698.7,299.8,974.5,880.8,111.5,610.8,807.7,908.5,226.9,103.3,879.6,333.5,388.7,481.0,85.0,876.3
8,1358.7,932.3,853.7,831.1,618.2,830.8,1163.1,607.0,0.0,321.9,678.5,941.9,590.3,1106.2,807.2,704.2,653.0,1251.9,540.0,777.4,1210.5,957.6,394.0,597.7,589.9,1208.3,277.3,506.1,290.3,757.5,864.0,1143.3,807.3,519.9,533.8,542.2,674.5,886.9,686.5,558.8,565.7,677.1,551.3,907.3,962.5,1054.8,658.8,413.0
9,1184.8,680.7,674.2,582.1,300.0,508.9,962.2,427.5,321.9,0.0,504.6,641.0,748.4,784.3,627.7,382.3,331.1,985.3,360.5,464.7,943.9,635.7,380.3,725.8,410.4,941.7,44.6,326.6,116.4,435.6,551.3,876.7,485.4,198.0,712.0,659.2,427.9,565.0,586.1,686.9,362.3,497.6,658.0,637.1,692.3,788.2,479.3,591.2
10,680.2,1159.5,280.2,1086.7,534.7,946.8,508.7,424.7,678.5,504.6,0.0,674.2,1125.1,949.9,326.7,886.9,820.0,729.6,458.5,596.9,688.2,948.9,736.9,1132.5,491.6,686.0,460.0,505.8,428.6,788.0,616.1,621.0,990.0,660.3,1068.6,1077.0,419.8,945.7,1090.7,1093.6,615.0,411.6,1086.1,544.4,575.7,631.4,339.7,947.8
11,801.7,582.1,529.4,608.0,341.3,365.7,412.1,378.9,941.9,641.0,674.2,0.0,774.3,439.3,482.9,474.4,380.7,398.4,412.7,190.9,393.8,405.9,977.8,751.7,445.8,391.6,685.6,460.0,736.4,207.4,104.3,326.6,495.6,467.2,778.8,685.1,267.4,335.2,612.0,712.8,459.9,365.8,683.9,288.6,240.6,238.1,347.5,766.9
12,1521.3,533.0,1164.1,425.5,774.2,575.6,1144.2,970.0,590.3,748.4,1125.1,774.3,0.0,851.0,1117.6,389.1,612.1,1102.6,919.8,796.7,1125.9,702.4,388.2,287.9,952.9,1123.7,723.9,918.7,736.9,566.9,783.3,1058.7,426.0,672.2,56.5,173.9,902.1,631.7,180.0,249.0,836.5,1000.5,164.8,1009.5,972.7,970.2,982.2,177.3
