,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,790.3,1937.6,2312.8,1413.3,2413.8,1743.3,1269.3,2298.4,1337.3,2364.5,1563.4,1462.0,1175.8,1854.2,2364.5,959.9,1016.9,1390.4,2312.8,1126.0,2341.5,1096.9,2027.0,691.3,1620.9,2216.8,1672.1,2386.8,716.1,1517.9,1573.6,1137.2,1478.7,2418.5,1699.7,2196.8,1964.6,1423.4,1178.4,961.2,1394.8,2213.6,1137.2,955.8,2119.8,1195.8,2094.0
1,809.1,0.0,1863.0,2238.1,1338.6,2339.2,934.5,521.4,1267.8,1262.6,2289.9,773.1,653.2,1101.2,983.9,2289.9,406.8,942.3,541.5,2238.1,1051.3,2266.9,639.1,1952.4,1135.4,957.8,1186.1,923.5,1385.8,840.0,727.5,986.7,346.9,688.3,1375.6,891.0,1166.1,1890.0,633.1,784.4,170.8,604.5,2138.9,346.9,607.0,2045.1,405.5,2019.3
2,1934.2,1872.3,0.0,808.9,978.4,909.9,1334.2,1503.2,1001.0,1081.9,860.6,1775.9,1615.6,887.9,1393.7,860.6,2055.6,962.6,1624.4,808.9,959.0,837.6,1330.9,523.1,1536.7,1288.4,1311.8,1339.6,882.9,1531.8,1744.6,1241.0,1601.2,1830.9,914.5,1762.5,1102.6,95.4,1881.7,1412.3,1896.5,1845.3,178.1,1601.2,1588.8,615.9,1646.3,590.0
3,2053.8,1991.8,843.2,0.0,631.8,101.0,1289.7,1622.7,956.5,735.2,51.8,1429.2,1571.0,869.2,1349.1,51.8,2175.1,1082.1,1568.6,0.0,1078.5,28.8,1450.4,478.6,1656.3,941.7,1267.3,993.0,838.4,1651.3,1398.0,894.4,1720.7,1484.3,870.0,1718.0,1058.1,747.8,1535.1,1531.9,2016.1,1631.5,665.1,1720.7,1708.4,571.3,1765.8,545.5
4,1422.0,1360.1,812.0,899.5,0.0,1000.5,829.6,990.9,1091.6,103.5,951.3,797.5,1110.9,237.4,718.7,951.3,1543.3,450.3,936.8,899.5,446.7,928.3,818.6,613.8,1024.5,309.9,1402.4,361.2,973.6,1019.6,766.2,262.6,1088.9,852.5,1005.2,1257.8,1193.3,883.0,903.3,900.1,1384.3,999.7,800.3,1088.9,1076.6,706.5,1134.0,680.7
5,1952.7,1890.8,742.2,663.3,530.7,0.0,1188.7,1521.7,855.4,634.2,715.0,1328.2,1470.0,768.2,1248.1,715.0,2074.1,981.1,1467.5,663.3,977.5,692.0,1349.4,377.5,1555.2,840.7,1166.2,892.0,737.3,1550.3,1296.9,793.4,1619.6,1383.2,769.0,1616.9,957.0,646.8,1434.0,1430.8,1915.0,1530.5,564.0,1619.6,1607.3,470.3,1664.7,444.5
6,1734.5,934.5,1334.2,1002.1,829.6,1103.1,0.0,1009.0,333.2,830.7,1053.8,703.2,281.3,964.7,110.9,1053.8,755.8,1177.5,842.5,1002.1,1173.9,1030.9,1126.7,882.9,1375.5,598.4,251.6,564.0,451.3,1327.6,671.9,627.3,834.5,758.2,441.0,428.3,231.6,1238.9,809.0,1272.0,958.7,905.4,1156.1,834.5,1094.6,809.1,893.1,744.2
7,1283.8,521.4,1493.9,1869.0,969.5,1970.1,1009.0,0.0,1342.2,893.5,1920.8,662.9,727.7,732.1,873.7,1920.8,704.6,573.1,431.4,1869.0,682.2,1897.8,270.0,1583.3,373.2,847.7,1260.6,813.3,1943.1,325.3,617.4,1129.8,250.2,578.2,1450.0,965.4,1240.6,1520.9,522.9,415.3,545.6,494.3,1769.8,250.2,85.6,1676.0,295.3,1650.2
8,2316.1,1267.8,1001.0,668.9,1091.6,769.9,333.2,1342.2,0.0,1195.1,720.6,984.9,614.6,1329.1,392.7,720.6,1337.5,1542.0,1124.3,668.9,1538.4,697.6,1459.9,549.6,2116.1,880.1,310.8,845.8,118.1,1660.9,953.7,909.0,1167.7,1040.0,439.2,761.5,101.6,905.6,1090.8,1371.2,1292.0,1187.2,822.9,1167.7,1427.9,475.9,1076.2,411.0
9,1346.0,1284.0,915.5,1003.0,103.5,1104.0,830.7,914.9,1195.1,0.0,1054.7,798.6,1112.0,161.4,719.8,1054.7,1467.3,374.3,937.9,1003.0,370.7,1031.7,742.6,717.2,948.5,311.0,1030.8,362.3,1077.0,943.5,767.3,263.7,1012.9,853.6,1108.6,1258.9,1296.7,986.5,904.4,824.1,1308.2,1000.8,903.7,1012.9,1000.6,810.0,1058.0,784.1
10,2002.0,1940.1,791.5,712.6,580.0,49.3,1237.9,1571.0,904.7,683.5,0.0,1377.5,1519.3,817.5,1297.4,0.0,2123.3,1030.4,1516.8,712.6,1026.7,741.3,1398.7,426.8,1604.5,890.0,1215.5,941.3,786.6,1599.6,1346.2,842.7,1668.9,1432.5,818.2,1666.2,1006.3,696.1,1483.3,1480.1,1964.3,1579.7,613.3,1668.9,1656.6,519.6,1714.0,493.7
11,1596.9,787.8,1354.0,1441.5,797.5,1542.6,703.2,677.6,984.9,798.6,1493.3,0.0,994.1,932.5,592.3,1493.3,971.0,1098.5,520.8,1441.5,1207.6,1470.3,795.3,1155.8,1044.2,566.2,903.3,531.9,1103.0,996.3,45.5,595.1,516.6,131.8,1092.7,1131.4,883.3,1425.0,182.6,767.8,812.0,270.6,1342.3,516.6,763.3,1248.5,487.4,1222.7
