,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,748.3,1403.0,919.8,978.5,1537.9,1151.7,975.8,2156.3,2147.0,1321.1,939.2,896.7,1001.9,1303.7,1209.2,1192.2,2105.8,585.0,1160.2,887.1,1321.0,1322.8,2178.5,2034.8,1201.4,1862.9,1629.1,940.6,965.2,1210.0,1131.9,1690.3,769.7,1616.9,1584.0,1198.6,1831.1,2048.0,1454.9,1570.8,988.8,1959.8,2075.7,600.7,1670.6,1067.6,2121.1
1,744.0,0.0,654.7,171.5,626.3,954.4,715.6,227.5,1408.0,1398.7,888.2,191.0,423.7,253.6,870.9,776.4,753.4,1556.4,240.3,727.4,138.8,884.9,684.6,1430.2,1286.5,453.1,1055.5,1165.8,192.3,829.4,771.2,383.6,895.7,550.7,868.6,835.8,450.3,1345.1,1299.7,1226.6,822.5,240.5,1655.6,1565.2,236.5,1146.4,601.5,1372.8
2,1398.8,654.7,0.0,550.8,855.7,298.2,945.0,729.7,851.0,841.7,646.0,501.7,925.9,755.8,693.8,741.8,506.6,999.4,895.0,794.4,641.0,1114.3,424.3,873.2,729.5,201.6,498.5,572.4,462.4,1058.7,551.2,885.8,239.5,1064.5,366.3,179.5,265.7,788.1,742.7,900.7,166.3,414.2,1062.2,1008.2,891.2,589.4,776.5,815.8
3,915.6,171.5,550.8,0.0,522.4,850.5,611.7,246.5,1304.1,1294.7,784.3,87.0,442.7,272.6,766.9,672.5,649.5,1452.5,411.8,623.4,157.8,781.0,580.7,1326.3,1182.6,349.2,951.6,1061.9,88.4,725.5,667.2,402.6,791.8,731.3,764.7,731.8,346.4,1241.1,1195.8,1122.7,718.6,136.6,1551.7,1461.2,408.0,1042.4,497.6,1268.9
4,990.6,626.3,855.7,522.4,0.0,559.4,173.2,433.1,1467.9,1458.6,342.5,473.3,237.6,459.1,325.2,230.7,944.6,1335.0,866.7,181.7,494.2,342.5,875.7,1490.2,1346.4,644.3,884.4,807.9,434.1,203.1,962.3,358.8,711.8,208.8,1060.8,771.8,641.4,1405.0,1359.6,684.1,784.6,431.6,1189.0,1304.9,705.5,1206.3,89.1,1432.8
5,1676.3,954.4,298.2,850.5,685.7,0.0,775.0,850.3,988.0,978.7,476.0,801.4,923.3,876.4,523.8,571.9,643.6,1038.2,1194.8,624.4,911.4,944.3,561.4,1010.3,866.5,501.3,478.8,402.4,762.2,888.8,688.3,987.6,154.4,894.5,503.3,214.4,565.4,925.1,879.7,730.7,227.6,713.9,892.2,1008.1,1191.0,726.4,606.5,952.9
6,1163.8,715.6,945.0,611.7,173.2,648.7,0.0,522.4,1557.2,1388.9,431.8,562.6,410.8,548.4,414.5,320.0,1033.9,1161.8,956.0,271.0,583.5,169.3,965.0,1579.5,1435.7,733.6,973.7,685.2,523.4,376.2,1051.6,400.9,801.1,382.0,1150.1,861.1,730.7,1494.3,1448.9,511.0,873.9,520.9,1015.8,1131.7,878.7,1295.6,178.4,1324.0
7,971.6,227.5,729.7,246.5,433.1,724.0,522.4,0.0,1483.0,1473.7,694.9,266.0,223.8,26.1,677.6,583.1,828.4,1608.3,467.9,534.1,88.7,691.7,759.6,1505.3,1361.5,528.1,1048.9,972.5,267.3,448.1,846.2,183.7,876.4,350.8,943.7,910.8,525.3,1420.1,1374.7,1033.3,897.6,315.5,1462.3,1578.3,464.1,1221.4,408.3,1447.9
8,2152.1,1408.0,851.0,1304.1,1467.9,988.0,1570.3,1483.0,0.0,192.1,1258.2,1255.0,1705.6,1509.1,1306.1,1354.1,1011.7,429.8,1648.3,1406.7,1394.3,1456.2,929.5,556.9,359.1,954.9,653.5,1044.3,1215.7,1671.0,1056.4,1639.1,929.3,1676.8,871.5,869.3,1019.0,704.8,659.4,1213.4,856.1,1167.5,554.5,438.6,1644.5,744.3,1388.8,246.3
9,2142.7,1398.7,841.7,1294.7,1458.6,978.7,1388.9,1473.7,192.1,0.0,1248.9,1245.6,1696.2,1499.8,1296.7,1344.8,1002.4,248.5,1639.0,1397.3,1385.0,1274.8,920.1,375.5,177.7,945.5,644.1,863.0,1206.4,1661.7,1047.0,1629.8,920.0,1667.4,862.1,860.0,1009.6,695.4,650.1,1032.1,846.8,1158.2,373.1,257.2,1635.2,735.0,1379.4,64.9
