,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,773.6,1920.7,2039.5,1404.7,1939.3,1525.7,1005.3,1844.8,1328.7,2031.5,1316.4,1333.1,1192.8,1437.5,2006.4,969.6,1016.5,1214.2,2039.5,1166.0,2018.2,912.8,2003.8,687.0,1537.0,1779.1,1588.3,1962.9,711.9,1277.1,1457.3,933.2,1229.0,1952.6,1083.3,1743.2,1947.7,1173.7,1156.2,944.5,1145.1,2030.5,943.0,973.5,2111.2,999.1,2085.4
1,773.6,0.0,1624.2,1560.2,1108.2,1460.1,891.5,370.3,1148.8,1109.3,1552.2,587.9,677.5,1120.6,709.0,1527.2,416.5,944.3,532.6,1560.2,1093.9,1539.0,539.7,1524.5,603.4,947.7,1083.1,913.4,1266.9,555.5,548.6,873.4,298.2,500.5,1256.6,530.2,1047.2,1651.2,445.2,749.6,170.8,416.7,1725.7,308.1,338.6,1624.6,270.6,1559.7
2,1920.7,1624.2,0.0,662.0,587.2,751.5,1313.1,1319.2,985.7,619.5,758.4,1314.8,1582.0,767.4,1394.2,733.4,1792.2,952.9,1101.9,662.0,989.8,699.4,1162.6,508.4,1411.5,826.0,1114.3,877.3,867.6,1363.6,1295.7,779.7,1382.9,1355.2,899.2,1716.8,1087.3,95.4,1257.3,949.4,1648.4,1387.9,178.1,1373.1,1421.6,600.6,1371.7,574.7
3,2039.5,1560.2,662.0,0.0,634.8,126.2,1035.7,1314.8,677.9,738.3,133.1,1179.5,1304.6,886.2,1124.5,108.1,1553.1,1071.7,1042.8,0.0,1108.6,74.1,1158.2,187.2,1407.0,766.9,806.6,818.1,559.9,1359.1,1160.4,720.6,1323.8,1231.9,591.5,1439.4,779.6,566.7,1187.9,945.0,1584.5,1318.5,483.9,1313.9,1417.2,212.8,1307.7,267.0
4,1404.7,1108.2,587.2,634.8,0.0,534.6,854.1,803.2,1091.6,103.5,626.8,798.7,1123.0,251.4,935.2,601.7,1276.1,436.9,585.9,634.8,473.8,613.5,646.6,599.1,895.4,309.9,1045.7,361.2,973.6,847.5,779.6,263.7,866.9,839.2,1005.2,1233.0,1009.7,614.2,741.3,433.4,1132.4,871.9,697.0,857.0,905.6,706.5,855.7,680.7
5,1939.3,1460.1,751.5,126.2,534.6,0.0,1035.7,1214.6,767.4,638.1,114.3,1079.3,1304.6,786.0,1116.8,89.3,1553.1,971.5,942.6,126.2,1008.4,101.1,1058.0,276.6,1306.8,666.7,896.0,717.9,649.3,1258.9,1060.2,620.4,1223.6,1131.7,680.9,1439.5,869.0,656.1,1087.7,844.8,1484.3,1218.3,573.3,1213.7,1317.0,302.3,1207.6,356.4
6,1525.7,891.5,1313.1,1035.7,854.1,1035.7,0.0,932.3,357.7,855.2,1127.8,405.9,307.5,1003.1,189.3,1102.8,556.0,1188.6,717.0,1035.7,1225.5,1073.0,1050.0,927.6,1284.0,622.8,292.1,588.5,475.8,1236.1,342.9,624.7,828.4,438.0,465.5,442.4,256.1,1248.1,488.8,907.7,915.7,576.8,1165.3,818.5,1019.1,833.6,620.9,768.7
7,1005.3,370.3,1319.2,1314.8,803.2,1214.6,932.3,0.0,1189.5,804.3,1306.7,630.1,751.9,753.3,749.8,1281.7,689.3,576.9,277.3,1314.8,726.5,1293.5,270.0,1279.0,373.2,708.2,1123.9,759.5,1307.6,325.3,589.4,628.5,222.5,541.3,1297.3,646.2,1087.9,1346.2,486.0,386.4,497.6,457.4,1429.0,232.3,108.4,1386.5,311.4,1360.6
8,1844.8,1148.8,985.7,677.9,1091.6,767.4,357.7,1189.5,0.0,1112.4,774.3,663.2,626.6,1260.3,446.6,749.3,875.1,1445.9,974.2,677.9,1482.8,715.3,1307.3,569.8,1541.2,880.1,326.8,845.8,118.1,1493.4,600.2,882.0,1085.7,695.3,439.2,761.5,101.6,890.3,746.1,1165.0,1173.0,834.1,807.6,1075.8,1276.4,475.9,878.2,411.0
9,1328.7,1109.3,619.5,738.3,103.5,638.1,855.2,804.3,1112.4,0.0,730.2,799.8,1124.1,175.3,936.3,705.2,1277.2,360.8,587.0,738.3,397.8,717.0,645.5,702.5,894.3,311.0,1046.8,362.3,1077.0,846.4,780.7,264.8,868.0,840.3,1108.6,1234.1,1010.8,646.5,742.4,432.4,1133.5,873.0,729.2,858.1,904.4,810.0,856.8,784.1
