,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,132.3,242.7,177.1,131.2,150.6,118.4,115.2,88.6,193.4,195.3,260.0,157.9,202.4,254.5,154.3,202.7,169.7,99.2,104.0,70.3,181.5,162.9,216.7,121.3,168.6,182.1,200.2,193.5,171.6,251.0,220.5,186.3,228.1,201.9,168.9,237.8,137.0,197.6,118.8,185.3,197.8,146.8,222.6,225.1,210.1,155.5,207.7
1,139.2,0.0,139.9,74.3,92.5,47.8,84.0,80.8,91.6,128.1,96.2,213.3,81.3,148.2,215.8,115.6,134.4,93.1,88.0,51.4,72.4,78.7,124.2,113.9,25.7,92.0,79.3,121.3,90.7,68.8,212.3,181.8,109.7,134.2,163.2,130.2,199.1,4.7,123.9,28.2,117.0,115.2,108.1,119.8,137.2,155.9,52.7,169.0
2,194.1,159.0,0.0,203.2,81.5,180.9,217.1,213.9,224.7,111.8,219.1,180.8,184.6,120.8,111.2,62.8,186.6,196.4,183.5,184.5,127.3,191.4,31.5,203.3,170.3,195.3,208.2,118.6,203.2,197.7,107.7,77.2,213.0,157.1,120.3,46.6,94.5,163.7,116.0,167.8,219.1,116.2,47.6,142.7,160.1,128.5,185.8,64.4
3,180.1,77.6,124.2,0.0,138.1,45.6,109.0,105.8,116.6,112.4,73.3,200.1,58.6,132.5,235.4,151.0,154.9,70.4,146.8,76.4,118.0,31.5,155.7,66.7,103.3,122.5,32.1,105.6,43.5,5.5,231.9,201.4,87.0,118.5,162.0,170.8,218.7,82.3,108.2,105.8,142.0,99.5,153.7,104.1,121.5,140.2,57.3,188.6
4,129.4,94.3,133.3,142.7,0.0,116.2,152.4,149.2,160.0,82.3,157.3,209.2,119.9,91.3,143.4,43.2,164.0,131.7,118.8,119.8,62.6,147.1,51.8,173.8,105.6,130.6,147.7,89.1,159.1,137.2,139.9,109.4,148.3,127.6,90.8,57.8,126.7,99.0,86.5,103.1,185.4,86.7,35.7,113.2,130.6,99.0,121.1,96.6
5,146.9,44.4,111.2,45.6,104.9,0.0,75.8,72.6,83.4,99.4,67.5,187.1,52.8,119.5,222.4,128.0,126.2,64.6,113.6,43.2,84.8,50.0,136.6,85.2,70.1,104.4,50.6,92.6,62.0,40.1,218.9,188.4,81.2,105.5,149.0,142.6,205.7,49.1,95.2,72.6,108.8,86.5,120.5,91.1,108.5,127.2,16.7,175.6
6,120.2,86.2,167.0,101.4,146.7,74.9,0.0,19.2,85.4,155.2,123.3,221.7,108.6,175.3,270.0,169.8,142.8,120.4,155.4,28.3,126.6,105.8,178.4,141.0,111.9,146.2,106.4,148.4,117.8,95.9,266.5,236.0,137.0,161.3,204.8,184.4,253.3,90.9,151.0,114.4,125.4,142.3,162.3,146.9,164.3,183.0,79.8,223.2
7,118.4,84.4,165.2,99.6,144.9,73.1,16.6,0.0,83.6,153.4,121.5,219.9,106.8,173.5,268.2,168.0,141.0,118.6,153.6,26.5,124.8,104.0,176.6,139.2,110.1,144.4,104.6,146.6,116.0,94.1,264.7,234.2,135.2,159.5,203.0,182.6,251.5,89.1,149.2,112.6,123.6,140.5,160.5,145.1,162.5,181.2,78.0,221.4
8,88.2,103.6,184.4,118.8,164.1,92.3,76.9,73.7,0.0,172.6,140.7,190.5,126.0,192.7,221.1,187.2,133.2,137.8,138.6,62.5,109.7,123.2,195.8,158.4,129.3,163.6,123.8,165.8,135.2,113.3,253.7,189.4,154.4,158.6,222.2,201.8,240.5,108.3,168.4,131.8,115.8,159.7,179.7,164.3,155.6,200.4,97.2,204.9
9,190.3,128.0,75.1,115.5,77.7,96.0,159.4,156.2,167.0,0.0,131.4,151.0,116.7,49.4,167.8,56.2,105.8,128.5,179.7,126.8,123.5,103.7,76.2,115.6,153.7,180.6,120.5,6.8,115.5,110.0,164.3,133.8,145.1,69.4,67.2,82.2,151.1,132.7,4.2,156.2,138.3,12.9,60.1,55.0,72.4,57.1,107.7,121.0
10,198.9,99.2,152.7,79.5,152.2,67.2,130.6,127.4,138.2,140.9,0.0,228.6,57.4,161.0,263.9,175.3,181.0,69.2,164.8,98.0,132.1,83.9,183.9,119.1,124.9,121.3,84.5,134.1,95.9,74.0,260.4,229.9,85.8,147.0,190.5,189.9,247.2,103.9,136.7,127.4,163.6,128.0,167.8,132.6,150.0,168.7,78.9,217.1
11,259.4,206.0,139.8,200.4,201.7,180.9,218.8,215.6,183.7,141.6,216.3,0.0,201.6,161.7,69.6,180.2,87.8,213.4,275.2,186.2,246.4,188.6,167.2,200.5,231.7,265.5,205.4,134.8,200.4,194.9,171.2,106.9,230.0,75.4,191.2,182.3,158.0,210.7,137.4,234.2,120.3,128.7,183.3,119.7,72.4,169.4,192.6,122.4
12,158.6,81.6,135.1,61.9,111.9,49.6,113.0,109.8,120.6,123.3,61.1,211.0,0.0,143.4,235.2,135.0,163.4,11.8,124.5,80.4,91.8,66.3,143.6,101.5,93.0,81.0,66.9,116.5,78.3,56.4,231.7,201.2,28.4,129.4,172.9,149.6,218.5,86.3,119.1,90.5,146.0,110.4,127.5,115.0,132.4,151.1,61.3,188.4
13,205.9,141.6,88.7,129.1,93.3,109.6,173.0,169.8,180.6,49.4,145.0,164.6,130.3,0.0,183.4,71.8,119.4,142.1,195.3,140.4,139.1,117.3,91.8,129.2,167.3,194.2,134.1,48.2,129.1,123.6,179.9,149.4,158.7,83.0,82.8,97.8,166.7,146.3,50.8,169.8,151.9,42.1,75.7,68.6,86.0,7.7,121.3,136.6
14,260.2,225.1,190.6,251.2,147.6,231.7,269.6,266.4,208.8,177.9,267.1,69.6,250.7,186.9,0.0,128.9,138.6,262.5,249.6,237.0,193.4,239.4,97.6,251.3,236.4,261.4,256.2,184.7,251.2,245.7,101.6,37.3,279.1,126.2,186.4,112.7,88.4,229.8,182.1,233.9,171.1,179.5,113.7,170.5,123.2,194.6,243.4,52.8
15,150.7,115.6,110.9,151.3,38.1,131.8,173.7,170.5,181.3,59.9,167.2,186.8,141.2,68.9,126.2,0.0,141.6,153.0,140.1,141.1,83.9,139.5,34.6,151.4,126.9,151.9,156.3,66.7,151.3,145.8,122.7,92.2,169.6,105.2,68.4,40.6,109.5,120.3,64.1,124.4,174.1,64.3,18.5,90.8,108.2,76.6,142.4,79.4
16,195.9,129.3,107.5,144.5,169.4,118.0,142.1,138.9,120.2,109.3,166.4,96.6,151.7,129.4,149.7,147.9,0.0,163.5,198.5,109.5,169.7,148.9,139.0,168.2,155.0,189.3,149.5,102.5,160.9,139.0,182.3,118.0,180.1,43.1,158.9,154.1,169.1,134.0,105.1,157.5,43.6,96.4,151.8,87.4,40.1,137.1,122.9,133.5
17,170.4,93.4,146.9,73.7,123.7,61.4,124.8,121.6,132.4,135.1,72.9,222.8,11.8,155.2,247.0,146.8,175.2,0.0,136.3,92.2,103.6,78.1,155.4,113.3,104.8,92.8,78.7,128.3,90.1,68.2,243.5,213.0,16.6,141.2,184.7,161.4,230.3,98.1,130.9,102.3,157.8,122.2,139.3,126.8,144.2,162.9,73.1,200.2
18,99.0,84.8,206.0,140.4,113.9,113.9,150.1,146.9,152.2,176.1,158.3,279.4,120.9,185.1,237.2,137.0,200.5,132.7,0.0,117.5,53.0,144.8,145.6,180.0,56.0,131.6,145.4,182.9,156.8,134.9,233.7,203.2,149.3,200.3,184.6,151.6,220.5,80.1,180.3,53.5,183.1,180.5,129.5,185.9,203.3,192.8,118.8,190.4
