,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,550.2029204757935,672.1748231210049,830.2799565054511,724.7955646175564,773.2416183848934,1499.5758713815858,690.2832370289914,1175.3125033523145,1688.7712871630204,719.1288955095449,1255.049520026981,494.0135140106702,1281.5787744744248,1435.814339997837,920.610829392171,608.6340273346984,695.4880632159953,1330.350902669844,1452.1038605347865,1114.0867626933784,873.0146491919542,872.0737418260579,787.7553177221956,1582.550930182996,636.678927173485,1143.428360578994,1568.955248850403,908.251843358526,1438.9886926675408,924.1718851948488,1433.4158245881072,1092.959934167305,1181.621859377488,1186.897916118518,1197.4937039380625,1091.4006305389437,986.9585077132712,962.3492443588948,1522.8174708014503,1251.8709191498697,1383.8049152663918,1204.7134284854212,1110.2554239618153,1284.2464305975247,976.6390749993608,822.8731071824103,1667.6765190679764
1,550.2029204757935,0.0,430.9462050868311,491.239786488793,192.01254021828285,224.6539283410791,1017.5590700477971,160.51054525343156,705.3980744942942,1240.2790753167508,173.03897855750097,706.9970200348354,104.54178456126918,903.4952439012576,953.8824736285712,536.0311833227609,58.5467582055588,263.160887005622,909.1383727424164,916.2723028237024,600.2213666525181,453.7379198522976,456.815984370165,245.4750901412816,1033.407161828882,208.8597027604281,613.3138595864243,1029.1124467420873,451.3410301563206,952.5105167800856,385.7735760934697,955.707935121318,580.5054610574496,631.8619175020667,636.8132888760127,659.7673842778229,547.673996900696,517.2711078011312,476.6502078228438,976.2479435287028,703.6183908120972,922.0710860140416,667.2362630462758,672.6873162245571,738.3353845864166,612.3123003586315,422.4973066370445,1178.6111201111837
2,672.1748231210049,430.9462050868311,0.0,170.96783495847978,393.9005786931032,527.6106532385596,875.9795752956794,380.9918492259669,562.5992462501999,1033.98574187238,435.8753833428089,812.9049395833433,513.7701786453099,611.2208919283945,815.4080481415491,272.3852946586092,435.55271236298233,230.4247173755668,671.4956451666184,926.8105996737736,575.8793087781637,266.53204763346594,261.729954961527,570.1659307238327,1119.8538815476772,243.81724917977223,638.7146265141787,1049.0917189412762,333.2935440754808,823.3564530609215,503.6327815972309,808.8282691722426,555.9445543889138,772.7661432836344,786.2070274940886,708.3160720029784,789.1378585033503,405.4851274769504,410.4457422659112,1040.6280373188308,812.0965471739371,747.5293933087905,713.4950404324848,474.71401781237074,821.6318083709643,312.09457461151163,216.3519560595997,1044.5184763451089
3,830.2799565054511,491.239786488793,170.96783495847978,0.0,383.3805479186865,513.039181649089,705.5409965687313,385.5638020545262,396.0045267952566,865.1279778623372,431.7666952309897,690.6599137206309,589.6769490864181,452.85542330808033,645.4247190424853,102.32058296713218,475.0297961966007,232.38367552314932,503.2487419415696,775.523182166699,433.87113839765016,128.2292940790985,121.36046470534772,556.5232302445962,980.8420998726187,282.4084951581236,505.2146038676857,896.8577521861472,202.1132863676106,653.8973689529884,421.4542424570704,638.4593263713534,415.8288298596466,664.1696574620975,679.4519521577995,576.0441936975615,715.3789389241626,258.76674449855307,278.9877093767098,898.2438937811403,690.6728425495526,576.5869448770391,580.2185751206036,304.5675013464925,692.3072484882528,146.37555269913366,101.04655840991204,873.8571075872027
4,724.7955646175564,192.01254021828285,393.9005786931032,383.3805479186865,0.0,134.543649313064,827.3681193384303,34.5150565954273,520.1675781739693,1054.7440336119564,48.69376077525652,533.3640164122543,290.4971658783602,742.9483516164859,763.9517444896635,396.1326315690287,140.95175231267473,165.52817730619898,734.1947769264947,729.4505924230539,408.21693159673146,305.61923864171246,310.6269575867911,177.88966393082424,861.6574027731734,159.4746363635655,423.44848923462894,844.7778045068357,281.9038427894144,761.9618434354836,199.4424113386582,766.4220995020602,388.5592888425024,465.6078551135339,473.5098796825215,473.57133456001065,421.7856550758759,337.3706558993079,292.1254511525255,798.8525633102745,530.5378973972569,736.1103218169126,480.8976177150008,498.7976289361746,560.3034944572689,474.1539253547052,291.77110260021726,987.274285457664
5,773.2416183848934,224.6539283410791,527.6106532385596,513.039181649089,134.543649313064,0.0,869.2559132291943,148.31219020523125,585.680341981576,1110.5297506253316,92.62930348926088,493.30858894623753,290.2149928447696,839.1560253603435,808.0792092057486,514.2718801402264,167.81290794404748,300.06900071611665,814.0067032666778,718.4178329375194,442.1895735069047,422.8265989044287,428.6696707646824,43.66229726981424,815.5911950773046,288.2819394838845,432.2176111606056,825.0116731709629,384.0922288066885,802.8221494358122,210.6998070293461,813.4329640754892,426.0654366974833,413.91158959536057,417.171535108062,465.22520908666286,324.088806432198,421.9863474054215,370.72875691790114,763.3627873927136,489.5011418159538,794.6821532588359,472.8257263642295,585.4706841391522,528.6021550985763,591.0781816428404,417.3985635567167,1019.8515584123533
6,1499.5758713815858,1017.5590700477971,875.9795752956794,705.5409965687313,827.3681193384303,869.2559132291943,0.0,857.2317733139538,324.29352994136934,257.7362833677365,858.5779125460396,524.2310063180951,1117.863244441752,393.3843349736474,64.11179867860133,603.6061500417222,968.2923910707756,805.6662476652392,267.3382799111079,334.5128569258035,427.1659914396824,630.0973412981274,632.0770639450313,892.1130907764489,551.543252287044,866.7292166178534,449.1382656817193,387.2565468467244,591.5745339953233,66.44685247315832,658.6184735700234,67.2253459267378,444.1189194760972,591.1630851452699,605.0725866141446,448.9436014036677,768.2293467288966,513.7159638654673,544.8061467668327,473.1211996477155,529.0500235646793,136.06873583111968,442.8916276484241,401.29758460440746,481.20459470718856,577.5003883608413,682.2805744113627,169.21941095829956
7,690.2832370289914,160.51054525343156,380.9918492259669,385.5638020545262,34.5150565954273,148.31219020523125,857.2317733139538,0.0,547.1430175063219,1082.1027871728118,55.68340816574571,567.6052934584051,261.3235483824982,761.2740050860025,793.6270473577632,407.0145299789292,113.1326854859882,158.6500590378975,757.2050380536047,763.7252691379825,440.2904882572713,318.0861385864034,322.54342084225266,189.7624402504804,895.8985684436818,139.98179316619442,457.3130155531396,879.2149351285841,301.5649556210737,792.0873275002763,233.9323236201621,795.6773779527075,420.37878303403,499.2252784655546,506.8560691436175,507.9551222552966,450.047907662554,361.5947390266207,318.40886562492364,833.3196589757379,564.7442300795367,763.5686855863285,515.2686371967325,521.0545485870957,594.75769851882,485.1060511605604,298.75036362071125,1018.1017591656436
8,1175.3125033523145,705.3980744942942,562.5992462501999,396.0045267952566,520.1675781739693,585.680341981576,324.29352994136934,547.1430175063219,0.0,534.9940010191282,557.1279300529437,422.1095527736364,808.1934755559979,304.9532223144562,260.7035192369471,294.41284508669,660.076765531682,482.18333421475705,236.8592279756219,406.32926157792895,177.61553442288013,307.3760280437076,309.88455629626,616.2900966563659,634.9838636239854,543.8240323443971,248.16056441092664,521.3148150444373,267.7132787708337,265.21049518741864,381.4688121764149,258.1784744069904,181.64081549489435,445.1154300176861,462.6101499852167,298.7639151951822,585.8640699937571,191.2776126102078,228.8262747240576,547.2467347969505,424.7976825510564,216.6930011828819,297.95262325057774,104.94447285441004,400.1368818151436,291.55288743641887,360.08415305267414,492.849147370468
9,1688.7712871630204,1240.2790753167508,1033.98574187238,865.1279778623372,1054.7440336119564,1110.5297506253316,257.7362833677365,1082.1027871728118,534.9940010191282,0.0,1090.3124132160235,780.721319582537,1343.1867985839212,447.7896895549923,309.5107448449283,769.4256294186271,1194.962515607427,1008.1626594746492,362.59864411491895,573.1513681907865,670.5363437701131,818.1743706901751,818.4130126261205,1136.5232823548297,762.1661172861266,1070.9730689165317,701.943077893592,593.5584980911203,795.6536897905355,320.2072398741305,900.4867541362734,300.54005933364164,685.167322075056,848.8531831385665,862.6596684447685,706.0503747543065,1025.8832853917422,723.9253126794006,763.8176388142153,695.0242760527698,785.6067706437432,318.6341285403277,700.1401839409383,580.4529318387696,736.9504602578669,722.0266596985654,866.7011228687945,206.23491147141175
10,719.1288955095449,173.03897855750097,435.8753833428089,431.7666952309897,48.69376077525652,92.62930348926088,858.5779125460396,55.68340816574571,557.1279300529437,1090.3124132160235,0.0,535.9582989196765,263.0855587173248,787.9842957924488,795.6598638667924,444.3904816074195,115.97869354446247,210.5773088391274,775.5217378096764,743.3969986938118,434.9269211827684,353.6367389751302,358.762064083883,134.36481430779847,863.4814814879145,195.65581408538029,442.0764865846154,856.083229870066,326.98986692445624,792.6984830464476,213.56341551922847,798.979619377895,416.183941955492,463.33503306366,469.567240681395,486.9011071314813,400.8732998689159,378.45183556061534,331.12435752443923,804.4004239507743,532.7521462176973,771.8762911338509,494.38891553580487,541.2142866745126,566.1159996308604,522.3464925615884,340.463461234496,1016.0340217831738
11,1255.049520026981,706.9970200348354,812.9049395833433,690.6599137206309,533.3640164122543,493.30858894623753,524.2310063180951,567.6052934584051,422.1095527736364,780.721319582537,535.9582989196765,0.0,783.2219848102859,721.4301519752844,482.82216786981866,615.1446982950285,648.5358533871982,621.4037580987089,626.7395318453621,250.62100707068876,272.0926347244787,563.1645833111486,569.7781938234265,493.6806242756211,328.29492935665706,659.2293735269973,191.7837207809658,338.6641561824843,489.4227419378591,467.3433392916081,338.5565543647971,497.20290487279567,284.53761049338704,86.13601651614623,92.40257715477968,125.68063172592636,261.7232389821304,437.61290937947695,411.72002441431465,270.1044322915314,5.145122554032759,525.787476548802,125.07186807936266,507.5500529988437,46.27970446633232,655.3252707730121,603.8553482035567,626.5436420164937
12,494.0135140106702,104.54178456126918,513.7701786453099,589.6769490864181,290.4971658783602,290.2149928447696,1117.863244441752,261.3235483824982,808.1934755559979,1343.1867985839212,263.0855587173248,783.2219848102859,0.0,1007.611053395061,1054.421285227952,638.8595933311748,149.63594273120668,365.2994636399244,1013.5848884985768,1002.552402849676,697.1109193436449,557.6969027841312,560.6245848592703,297.4720025417175,1105.624696600892,308.1219042530622,704.6440133122086,1112.3214889180656,555.7917317416483,1052.4476450220388,475.8306454010024,1056.7508781229478,677.929166066413,704.1034368282938,707.0984526361884,746.6574827494818,599.0566141259587,620.9756516327375,579.3693668032008,1053.3256786495688,779.4845992206066,1024.7447326135275,754.2172491295494,777.1105921536262,817.5551131268891,714.5496455689577,525.1081201003808,1277.408015566754
13,1281.5787744744248,903.4952439012576,611.2208919283945,452.85542330808033,742.9483516164859,839.1560253603435,393.3843349736474,761.2740050860025,304.9532223144562,447.7896895549923,787.9842957924488,721.4301519752844,1007.611053395061,0.0,361.1538455648384,374.3479293612792,870.7545170407167,644.9627467669761,127.32312300566235,647.0446857150794,480.6042394824955,449.9735107508611,447.2762168948824,876.0568720334616,884.420586340202,706.2540590381785,553.1134439210736,740.166002536931,461.1058015633087,379.9471912257969,654.9592229633098,344.475748661236,481.3443132980569,749.7359930574024,767.1846192453296,601.1500533814408,888.2176462131866,417.9561061081204,470.2336740107071,797.1045895794058,724.5567834670715,269.01335711340545,599.5907312375995,257.4968125988742,694.4234841747464,307.2937220183269,486.6251978802195,530.0470581301352
14,1435.814339997837,953.8824736285712,815.4080481415491,645.4247190424853,763.9517444896635,808.0792092057486,64.11179867860133,793.6270473577632,260.7035192369471,309.5107448449283,795.6598638667924,482.82216786981866,1054.421285227952,361.1538455648384,0.0,543.2401572543587,904.8981073837896,741.6785893220552,233.92206037472255,317.88371677873545,365.9208787432965,567.1773583968388,569.3019430400233,831.8272458944214,546.835098168016,802.6759721587603,392.5691136790522,389.4734328360863,527.6907980478625,20.389848114083296,597.3798150687487,18.36463746320871,382.2794656286629,544.7686367206347,559.4696827072673,398.2226330888913,719.1492413649842,449.6930701540846,480.7295753004796,463.9625826275284,487.4446172605431,92.41192942830796,392.6297123449872,340.85812107435294,441.7842166084656,520.5170064208296,619.5347916149785,232.16998507252285
15,920.610829392171,536.0311833227609,272.3852946586092,102.32058296713218,396.1326315690287,514.2718801402264,603.6061500417222,407.0145299789292,294.41284508669,769.4256294186271,444.3904816074195,615.1446982950285,638.8595933311748,374.3479293612792,543.2401572543587,0.0,509.5962326461676,273.6683351230012,409.7423933418339,680.9474273051841,349.0968661374953,91.46022363171588,85.82721995782094,556.208512837465,892.526009747436,333.401694789844,425.15537143798167,801.3593628242156,146.8198597919698,551.5981251079081,383.1973464984642,536.4701148742212,333.02870057942283,598.2519218552103,614.484411410226,495.4807309109426,671.5115894130239,177.57464467317797,211.5795730163066,808.3140713607436,615.7039939534266,475.631962316441,498.8863827046829,202.40658443133188,612.0808595466037,78.11645448242575,113.81418618843428,772.1452701760716
16,608.6340273346984,58.5467582055588,435.55271236298233,475.0297961966007,140.95175231267473,167.81290794404748,968.2923910707756,113.1326854859882,660.076765531682,1194.962515607427,115.97869354446247,648.5358533871982,149.63594273120668,870.7545170407167,904.8981073837896,509.5962326461676,0.0,242.77593373875325,869.7947158444039,859.277371504758,547.7747582869985,423.5092950408981,427.30450206248577,192.1173590564899,974.863951865128,198.04637954346,557.7777047153455,971.507602654264,413.0868546837437,902.8360273488336,329.48453324825863,907.3617381641166,528.4660392718591,573.3192327569213,578.3126147134184,602.802789836363,491.7364555898262,474.6606893597048,431.4388878451977,917.88868948636,645.1400397875183,876.3718278944377,610.3002014368808,633.4556208183147,680.0994925565637,587.1197046573513,397.7032611651189,1127.8051214247305
17,695.4880632159953,263.160887005622,230.4247173755668,232.38367552314932,165.52817730619898,300.06900071611665,805.6662476652392,158.6500590378975,482.18333421475705,1008.1626594746492,210.5773088391274,621.4037580987089,365.2994636399244,644.9627467669761,741.6785893220552,273.6683351230012,242.77593373875325,0.0,662.1855065707184,776.8493593368227,426.5461900762677,196.32343280547556,198.2437358310297,343.3399080420794,943.1046043187184,63.00645381800989,470.06918665096094,897.9430281774579,214.53476163446203,744.1383758869034,290.3863725652411,740.1566783595392,405.1840099668248,568.8198018481916,580.3181934009056,533.7772406591376,563.869491578369,292.027519123306,267.71011578764046,870.7534809571569,619.6998481478191,695.1297013356785,540.152075997067,429.0017640813593,638.4310546450334,349.3101115387794,159.8617512828114,973.0081557584466
18,1330.350902669844,909.1383727424164,671.4956451666184,503.2487419415696,734.1947769264947,814.0067032666778,267.3382799111079,757.2050380536047,236.8592279756219,362.59864411491895,775.5217378096764,626.7395318453621,1013.5848884985768,127.32312300566235,233.92206037472255,409.7423933418339,869.7947158444039,662.1855065707184,0.0,527.657672838071,412.1127740813136,467.14502149557006,466.3565706614596,847.0745069556685,764.2631026973124,725.1154161191929,475.10196386240966,616.027048207465,457.7980385011524,252.8811330647917,615.1461379715804,217.16024523830708,417.99661690366486,665.4526928991237,682.4731207508244,512.9901242594104,817.7953671705014,397.1014187291602,445.307225628538,677.7867781287598,630.3576224318504,142.0317018134065,510.23074975257146,236.4992144903829,595.2387955273964,359.4580130919908,512.477113524064,411.9699192544451
19,1452.1038605347865,916.2723028237024,926.8105996737736,775.523182166699,729.4505924230539,718.4178329375194,334.5128569258035,763.7252691379825,406.32926157792895,573.1513681907865,743.3969986938118,250.62100707068876,1002.552402849676,647.0446857150794,317.88371677873545,680.9474273051841,859.277371504758,776.8493593368227,527.657672838071,0.0,353.87030530890206,660.5262551947909,665.6614853736382,726.2091813178785,237.4280576008397,826.6823155468885,309.3213787423533,122.4093146156101,594.8013701148845,297.9653862122089,530.8744765735779,335.91400920498273,374.8423877638061,335.5569682883777,343.0206118598218,256.5056679416029,511.87679986297286,521.4876714788115,520.595230969604,150.18394437040223,255.68670791843437,393.8693001368751,249.03821833472887,511.03977756607645,205.22420262496829,693.9416947905875,710.6235490649333,394.3324655295826
