,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,1128.4,1477.1,1490.8,678.4,733.0,420.5,1261.4,690.4,1529.0,937.1,1352.5,756.5,748.7,984.6,675.8,721.3,1513.9
1,1128.4,0.0,718.1,528.6,653.8,709.1,763.7,133.0,928.5,566.8,970.0,224.1,443.9,734.5,286.0,452.6,720.8,551.7
2,1477.1,718.1,0.0,411.2,1066.2,765.5,1272.3,664.7,997.9,351.4,732.1,595.7,995.8,1054.9,837.9,1004.5,777.2,166.4
3,1490.8,528.6,411.2,0.0,927.5,940.0,1082.8,529.9,1159.4,127.2,1127.8,412.6,806.3,1008.2,648.4,815.0,951.7,244.8
4,678.4,653.8,1066.2,927.5,0.0,300.7,257.9,786.8,410.2,965.7,507.4,802.9,397.2,167.6,499.1,316.5,289.0,950.6
5,733.0,709.1,765.5,940.0,300.7,0.0,550.8,842.1,232.4,978.2,273.9,815.4,566.3,289.4,587.5,485.6,11.7,916.4
6,420.5,763.7,1272.3,1082.8,257.9,550.8,0.0,896.7,594.3,1121.0,757.5,958.2,391.8,351.7,619.9,311.1,539.1,1105.9
7,1261.4,133.0,664.7,529.9,786.8,842.1,896.7,0.0,1061.5,561.7,1103.0,183.5,576.9,867.5,419.0,585.6,853.8,498.3
8,690.4,928.5,997.9,1159.4,410.2,232.4,594.3,1061.5,0.0,1197.6,414.9,1034.8,731.5,389.8,806.9,650.8,220.7,1148.8
9,1529.0,566.8,351.4,127.2,965.7,978.2,1121.0,561.7,1197.6,0.0,1068.0,444.4,844.5,1046.4,686.6,853.2,989.9,185.0
10,937.1,970.0,732.1,1127.8,507.4,273.9,757.5,1103.0,414.9,1068.0,0.0,1033.1,773.0,496.1,848.4,692.3,262.2,883.0
11,1352.5,224.1,595.7,412.6,802.9,815.4,958.2,183.5,1034.8,444.4,1033.1,0.0,668.0,883.6,510.1,676.7,827.1,429.3
12,756.5,443.9,995.8,806.3,397.2,566.3,391.8,576.9,731.5,844.5,773.0,668.0,0.0,489.1,300.1,80.7,554.6,829.4
13,748.7,734.5,1054.9,1008.2,167.6,289.4,351.7,867.5,389.8,1046.4,496.1,883.6,489.1,0.0,590.5,408.4,277.7,1031.3
14,984.6,286.0,837.9,648.4,499.1,587.5,619.9,419.0,806.9,686.6,848.4,510.1,300.1,590.5,0.0,308.8,599.2,671.5
15,675.8,452.6,1004.5,815.0,316.5,485.6,311.1,585.6,650.8,853.2,692.3,676.7,80.7,408.4,308.8,0.0,473.9,838.1
16,721.3,720.8,777.2,951.7,289.0,11.7,539.1,853.8,220.7,989.9,262.2,827.1,554.6,277.7,599.2,473.9,0.0,928.1
17,1513.9,551.7,166.4,244.8,950.6,916.4,1105.9,498.3,1148.8,185.0,883.0,429.3,829.4,1031.3,671.5,838.1,928.1,0.0
