,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,948.2,1348.1,1277.3,1808.5,1041.8,2085.4,1389.0,1193.1,2075.4,1170.3,1123.0,908.7,813.6,997.5,1445.4,999.1,2085.4
1,948.2,0.0,617.5,1129.6,1357.2,311.3,1587.6,725.4,462.5,1407.4,469.8,422.6,404.7,309.7,614.9,967.5,298.6,1587.7
2,1348.1,617.5,0.0,1244.3,1330.9,306.3,1194.7,840.1,176.4,1014.4,584.6,537.3,688.7,593.6,367.7,1082.2,413.3,1194.7
3,1277.3,1129.6,1244.3,0.0,531.2,938.1,808.1,506.5,1089.3,1009.7,774.0,843.3,919.5,979.1,1241.7,222.1,849.2,808.0
4,1808.5,1357.2,1330.9,531.2,0.0,1165.7,420.6,651.7,1316.9,622.2,996.1,1065.5,1218.7,1236.4,1394.4,394.6,1076.8,420.5
5,1041.8,311.3,306.3,938.1,1165.7,0.0,1395.4,533.8,151.3,1215.1,278.3,231.0,382.4,287.3,303.7,775.9,107.0,1395.4
6,2085.4,1587.6,1194.7,808.1,420.6,1395.4,0.0,928.6,1265.4,201.6,1153.6,1223.0,1495.6,1513.3,1258.2,671.5,1289.1,0.1
7,1389.0,725.4,840.1,506.5,651.7,533.8,928.6,0.0,685.1,921.4,364.8,434.1,617.5,634.5,837.5,312.8,444.9,928.5
8,1193.1,462.5,176.4,1089.3,1316.9,151.3,1265.4,685.1,0.0,1085.2,429.5,382.3,533.7,438.6,212.7,927.2,258.3,1265.5
9,2075.4,1407.4,1014.4,1009.7,622.2,1215.1,201.6,921.4,1085.2,0.0,973.4,1042.7,1442.2,1353.4,1078.0,873.1,1108.8,201.6
10,1170.3,469.8,584.6,774.0,996.1,278.3,1153.6,364.8,429.5,973.4,0.0,105.2,504.7,415.8,581.9,611.8,171.2,1153.7
11,1123.0,422.6,537.3,843.3,1065.5,231.0,1223.0,434.1,382.3,1042.7,105.2,0.0,457.4,368.6,534.7,681.2,124.0,1223.0
12,908.7,404.7,686.1,919.5,1218.7,379.8,1495.6,617.5,531.1,1442.2,504.7,457.4,0.0,119.1,683.5,824.1,333.4,1495.6
13,813.6,309.7,593.6,979.1,1236.4,287.3,1513.3,634.5,438.6,1353.4,415.8,368.6,119.1,0.0,591.0,841.8,244.6,1513.2
14,997.5,614.9,367.7,1241.7,1394.4,303.7,1258.2,837.5,212.7,1078.0,581.9,534.7,686.1,591.0,0.0,1079.6,410.7,1258.3
15,1445.4,967.5,1082.2,222.1,394.6,775.9,671.5,312.8,927.2,873.1,611.8,681.2,824.1,841.8,1079.6,0.0,687.0,671.5
16,999.1,298.6,413.3,849.2,1076.8,107.0,1289.1,444.9,258.3,1108.8,171.2,124.0,333.4,244.6,410.7,687.0,0.0,1289.1
17,2085.4,1587.7,1194.7,808.0,420.5,1395.4,0.1,928.5,1265.5,201.6,1153.7,1223.0,1495.6,1513.2,1258.3,671.5,1289.1,0.0
