,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,1120.2,1369.0,1264.5,1766.5,1442.7,1299.9,1036.4,1611.9,2342.8,2356.5,2243.7,1930.7,1137.2,776.1,1018.8,1195.8,2094.0
1,1134.7,0.0,465.3,352.3,1173.7,539.0,396.2,284.1,1019.1,1750.0,1763.7,1284.3,1337.9,247.0,261.9,266.5,292.1,1501.1
2,1387.8,465.3,0.0,508.4,1071.7,124.1,69.1,603.5,1073.7,1648.0,1661.7,1106.6,1523.5,307.5,727.2,586.0,278.3,1399.2
3,1279.0,352.3,508.4,0.0,1318.0,582.0,439.2,636.4,1163.5,1894.3,1908.1,1251.4,1482.2,452.3,470.1,618.8,423.1,1645.5
4,1775.2,1195.1,1318.7,1339.5,0.0,1275.8,1258.0,1479.2,282.7,1081.4,1095.2,1409.8,451.8,1442.1,1312.9,1461.6,1487.2,832.6
5,1461.4,539.0,124.1,582.0,1020.4,0.0,142.8,677.2,1022.3,1596.6,1610.4,1055.3,1472.2,381.2,800.9,659.6,352.0,1347.8
6,1318.6,396.2,69.1,439.2,1002.6,142.8,0.0,534.4,1004.5,1578.8,1592.6,1037.5,1454.4,238.4,658.1,516.8,209.2,1330.0
7,1032.1,284.1,603.5,636.4,1457.8,677.2,534.4,0.0,1303.2,2034.0,2047.8,1422.5,1621.9,385.2,260.3,17.6,430.3,1785.2
8,1620.6,1040.5,1164.2,1184.9,282.7,1121.2,1103.5,1324.6,0.0,859.0,872.7,1358.8,734.5,1287.6,1158.3,1307.0,1332.7,610.1
9,2023.8,1443.7,1567.3,1588.0,529.3,1524.4,1506.6,1727.7,531.3,0.0,13.8,1264.1,806.3,1690.7,1561.4,1710.2,1735.8,515.5
10,2010.0,1429.9,1553.5,1574.2,515.5,1510.6,1492.8,1714.0,517.5,750.5,0.0,1250.4,792.5,1676.9,1547.7,1696.4,1722.0,501.7
11,2261.4,1284.3,1098.2,1251.4,1056.8,1055.3,1037.5,1422.5,1058.7,1036.5,1050.3,0.0,1331.7,1112.9,1546.2,1404.9,1021.4,748.6
12,1927.3,1347.2,1812.5,1491.5,451.8,1886.2,1743.4,1631.2,900.9,831.9,845.6,1331.7,0.0,1594.2,1464.9,1613.7,1639.3,583.1
13,1155.9,247.0,307.5,452.3,1420.7,381.2,238.4,385.2,1266.1,1997.0,2010.7,1112.9,1584.9,0.0,508.9,367.6,134.3,1748.2
14,771.8,261.9,727.2,470.1,1291.4,800.9,658.1,260.3,1136.9,1867.7,1881.5,1546.2,1455.6,508.9,0.0,242.7,554.0,1618.9
15,1014.5,266.5,586.0,618.8,1440.2,659.6,516.8,17.6,1285.6,2016.4,2030.2,1404.9,1604.3,367.6,242.7,0.0,412.7,1767.6
16,1214.5,292.1,278.3,423.1,986.5,352.0,209.2,430.3,1311.2,1562.7,1576.5,1021.4,1630.0,134.3,554.0,412.7,0.0,1313.9
17,2102.7,1522.6,1646.2,1666.9,608.2,1603.3,1585.5,1806.6,610.1,287.9,301.6,748.6,583.1,1769.6,1640.3,1789.1,1814.7,0.0
