,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,860.0,874.3,1270.8,1451.5,1158.0,602.8,694.9,1145.4,881.1,515.8,692.3,870.7,418.9,1346.3,1495.0,721.3,1513.9
1,860.0,0.0,130.9,488.8,813.3,375.0,346.0,378.0,377.2,124.1,633.9,466.3,275.7,716.6,564.3,856.8,138.7,846.0
2,874.3,130.9,0.0,563.1,944.2,505.4,360.3,410.1,508.1,6.8,669.0,480.6,406.6,746.3,638.6,987.7,153.0,920.3
3,1270.8,488.8,563.1,0.0,461.9,267.9,778.2,828.0,547.8,556.3,1086.9,578.5,738.0,1164.2,235.3,639.2,570.9,357.2
4,1451.5,813.3,944.2,461.9,0.0,644.7,1093.6,948.3,559.6,937.4,935.7,1040.4,634.2,1032.6,401.9,234.4,912.4,104.7
5,1158.0,375.0,505.4,267.9,644.7,0.0,655.3,611.8,279.9,498.6,865.0,526.4,479.3,951.6,343.4,688.2,474.1,625.1
6,602.8,346.0,360.3,778.2,1093.6,655.3,0.0,192.2,657.2,367.1,601.6,336.1,516.9,504.7,853.7,1137.1,207.3,1135.4
7,694.9,378.0,410.1,828.0,948.3,611.8,192.2,0.0,577.2,416.9,429.9,528.3,324.7,352.1,903.5,991.8,257.1,1010.7
8,1145.4,377.2,508.1,547.8,559.6,279.9,657.2,577.2,0.0,501.3,657.1,790.6,314.6,754.0,623.3,603.1,476.0,622.0
9,881.1,124.1,6.8,556.3,937.4,498.6,367.1,416.9,501.3,0.0,675.8,487.4,399.8,753.1,631.8,980.9,159.8,913.5
10,515.8,633.9,669.0,1086.9,935.7,865.0,601.6,429.9,657.1,675.8,0.0,799.8,386.6,96.9,1162.4,979.2,516.0,998.1
11,692.3,466.3,480.6,578.5,1040.4,526.4,336.1,528.3,790.6,487.4,799.8,0.0,685.4,741.9,654.0,1214.6,327.6,935.7
12,870.7,275.7,406.6,738.0,634.2,479.3,516.9,324.7,314.6,399.8,386.6,685.4,0.0,483.5,813.5,677.7,370.8,696.6
13,418.9,716.6,746.3,1164.2,1032.6,951.6,504.7,352.1,754.0,753.1,96.9,741.9,483.5,0.0,1239.7,1076.1,593.3,1095.0
14,1346.3,564.3,638.6,235.3,401.9,343.4,853.7,903.5,623.3,631.8,1162.4,654.0,813.5,1239.7,0.0,579.2,646.4,297.2
15,1495.0,856.8,987.7,639.2,234.4,688.2,1137.1,991.8,603.1,980.9,979.2,1214.6,677.7,1076.1,579.2,0.0,955.9,282.0
16,721.3,138.7,153.0,570.9,912.4,474.1,207.3,257.1,476.0,159.8,516.0,327.6,370.8,593.3,646.4,955.9,0.0,928.1
17,1513.9,846.0,920.3,357.2,104.7,625.1,1135.4,1010.7,622.0,913.5,998.1,935.7,696.6,1095.0,297.2,282.0,928.1,0.0
