,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,2044.4,1239.1,2110.4,1194.4,846.0,1644.1,1926.7,814.7,946.4,1325.4,1407.0,1722.0,908.2,1731.7,1594.4,1067.6,2121.1
1,2040.1,0.0,844.5,66.0,1320.5,1530.8,832.8,804.4,1739.0,1240.2,1500.1,1002.8,853.1,1303.5,469.5,767.8,1276.8,285.8
2,1234.8,844.5,0.0,910.5,1110.2,1073.8,720.1,799.4,1466.7,783.2,1293.2,792.6,1114.5,846.4,531.8,480.0,955.1,921.3
3,2106.1,66.0,910.5,0.0,1386.4,1596.8,898.8,879.9,1793.2,1306.2,1554.3,1068.8,907.2,1369.5,535.5,833.8,1342.8,339.9
4,1206.4,1328.9,1118.6,1394.9,0.0,996.2,638.5,1526.1,652.3,559.0,478.9,401.4,1032.8,640.3,924.1,702.5,126.7,1405.6
5,677.3,1530.8,992.0,1596.8,996.2,0.0,1258.2,1728.0,624.0,432.8,1124.1,1021.1,1652.6,394.7,1218.2,1080.9,836.3,1607.6
6,1656.2,832.8,720.1,898.8,630.0,1258.2,0.0,1030.0,956.8,820.9,717.8,312.4,394.4,902.2,428.0,304.0,586.4,909.6
7,1919.6,804.4,799.4,870.4,1517.6,1728.0,1030.0,0.0,2032.4,1437.4,1793.5,1200.0,1146.5,1500.7,666.6,965.0,1474.0,579.1
8,826.8,1792.5,1427.9,1858.5,652.3,624.0,956.8,1989.7,0.0,688.6,501.6,865.0,907.3,650.5,1387.7,1166.1,525.6,1453.3
9,942.1,1240.2,744.4,1306.2,559.0,432.8,820.9,1437.4,860.3,0.0,686.8,583.8,1215.3,38.2,927.6,790.3,399.0,1317.0
10,1337.5,1550.6,1254.4,1616.6,478.9,1124.1,717.8,1747.8,501.6,686.8,0.0,691.5,668.4,768.1,1145.9,992.6,352.1,1214.4
11,1419.1,1002.8,792.6,1068.8,401.4,1021.1,312.4,1200.0,865.0,583.8,691.5,0.0,706.8,665.1,598.1,376.5,349.3,1079.6
12,1734.1,853.1,1114.5,907.2,1024.4,1531.3,394.4,1146.5,907.3,1215.3,668.4,706.8,0.0,1296.6,822.4,698.4,956.4,567.4
13,904.0,1303.5,807.7,1369.5,640.3,394.7,902.2,1500.7,650.5,38.2,768.1,665.1,1296.6,0.0,990.8,853.5,480.3,1380.3
14,1727.5,469.5,531.8,535.5,915.7,1218.2,428.0,666.6,1384.8,927.6,1145.9,598.1,822.4,990.8,0.0,455.1,872.1,546.2
15,1522.8,767.8,480.0,833.8,694.1,1013.5,304.0,965.0,1166.1,722.9,1021.8,376.5,698.4,786.2,455.1,0.0,650.4,844.6
16,1079.7,1276.8,966.6,1342.8,126.7,836.3,586.4,1474.0,525.6,399.0,352.1,349.3,980.8,480.3,872.1,650.4,0.0,1353.6
17,2116.9,285.8,921.3,339.9,1397.2,1607.6,909.6,579.1,1453.3,1317.0,1214.4,1079.6,567.4,1380.3,546.2,844.6,1353.6,0.0
