,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,215.0,582.0,317.0,393.8,374.2,434.0,394.1,322.0,344.7,275.6,346.9,587.8,594.0,216.2,299.1,318.4,588.0
1,210.8,0.0,439.1,102.0,260.7,159.2,219.0,272.3,107.0,129.7,88.6,168.8,372.8,379.0,1.2,166.0,172.3,373.0
2,556.8,450.5,0.0,445.7,244.0,339.0,282.8,325.5,413.4,390.7,396.5,313.1,181.2,187.4,449.3,303.9,347.8,73.6
3,322.2,111.4,448.9,0.0,250.3,148.8,277.6,330.9,55.2,77.9,147.2,158.4,431.4,437.6,110.2,155.6,161.9,431.6
4,395.1,259.4,258.7,247.8,0.0,192.6,290.4,390.1,215.5,192.8,217.9,160.8,408.6,414.8,258.2,88.4,132.3,319.1
5,374.7,163.9,346.0,152.3,202.7,0.0,206.4,273.2,147.3,124.6,122.4,44.2,351.2,357.4,162.7,108.0,88.2,351.4
6,431.2,220.4,272.3,277.9,272.6,197.4,0.0,144.6,271.8,249.1,166.4,171.5,206.0,212.2,219.2,222.5,215.5,206.2
7,422.2,272.7,313.9,330.2,371.1,263.4,135.1,0.0,335.2,329.4,207.6,266.3,247.6,253.8,271.5,316.9,310.3,247.8
8,318.7,107.9,416.6,55.1,218.0,143.7,274.1,327.4,0.0,22.7,143.7,126.1,421.8,428.0,106.7,123.3,129.6,422.0
9,341.4,130.6,393.9,77.8,195.3,121.0,258.0,330.0,22.7,0.0,146.3,103.4,399.1,405.3,129.4,100.6,106.9,399.3
10,288.2,85.3,390.0,142.8,224.2,122.7,169.9,183.7,147.8,142.0,0.0,128.4,323.7,329.9,84.1,129.5,135.8,323.9
11,354.4,173.7,311.4,162.1,175.2,43.0,175.5,275.2,129.8,107.1,128.3,0.0,316.6,322.8,172.5,80.5,44.0,316.8
12,593.1,382.3,164.9,439.8,398.8,353.4,214.6,257.3,427.8,405.1,328.3,327.5,0.0,6.2,381.1,378.5,371.5,98.8
13,599.3,388.5,171.1,446.0,405.0,359.6,220.8,263.5,434.0,411.3,334.5,333.7,6.2,0.0,387.3,384.7,377.7,105.0
14,212.0,1.2,437.9,100.8,259.5,158.0,217.8,271.1,105.8,128.5,87.4,167.6,371.6,377.8,0.0,164.8,171.1,371.8
15,306.7,171.0,315.8,159.4,94.7,104.2,227.0,313.2,127.1,104.4,129.5,72.4,368.1,374.3,169.8,0.0,43.9,368.3
16,324.2,174.9,359.2,163.3,145.0,90.8,223.3,317.1,131.0,108.3,133.4,47.8,364.4,370.6,173.7,50.3,0.0,364.6
17,587.7,376.9,66.1,434.4,300.0,348.0,209.2,251.9,422.4,399.7,322.9,322.1,107.6,113.8,375.7,359.9,366.1,0.0
