,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,525.9288075106087,1228.2655808037618,1435.9833557030488,1675.8491104098969,975.0555475053808,1223.766848108849,1209.046031389859,951.9390046489222,983.2666032804432,700.1866825445126,1246.999517555585,717.9899076831681,1093.8156848946794,695.4880632159953,1128.34759618127,822.8731071824103,1667.6765190679764
1,525.9288075106087,0.0,920.747428748507,1146.5756672194564,1248.526011838803,472.136156828973,937.6421888974196,860.4727220139976,729.767953224678,554.7911872545492,507.3572319089467,920.416160814146,657.134872449195,744.7120722289956,383.0107615024068,786.8234261663633,416.64883040505686,1245.797517836741
2,1228.2655808037618,920.747428748507,0.0,225.94077516033343,559.8045382278902,651.0795074994344,52.979675757650455,111.7215968909722,298.78568510847754,426.1158188228504,529.9553652830955,49.40275082328022,589.0308572449579,187.2424678655674,558.937792843245,145.0996865038886,511.1057068846675,540.3560381393946
3,1435.9833557030488,1146.5756672194564,225.94077516033343,0.0,524.5270088018204,858.5863956317429,214.56619431149863,307.19079643933264,486.1006591175039,642.0597596852792,736.0406165392441,234.5713029761332,760.5496602420284,409.28925044199,781.3149873444847,366.29106025204186,736.5969980701564,499.7611832784565
4,1675.8491104098969,1248.526011838803,559.8045382278902,524.5270088018204,0.0,810.7641714349766,601.502901421499,510.0668047709923,840.6800440540086,700.8618413861467,1022.36621575045,515.3009447211521,1127.7322493437382,605.138282502601,981.9539284192672,582.8491892378682,857.6263062714695,25.917767245558625
5,975.0555475053808,472.136156828973,651.0795074994344,858.5863956317429,810.7641714349766,0.0,690.1883364808027,552.226164997637,625.1408643950805,231.28924957786023,562.6421131536301,627.1370408644558,750.4654611070307,468.7753253651342,413.4936034595846,507.86588089277006,266.1308544342291,812.7355533481864
6,1223.766848108849,937.6421888974196,52.979675757650455,214.56619431149863,601.502901421499,690.1883364808027,0.0,162.8159244863946,279.9650585673596,462.0747615739172,523.6005528374469,101.4937033388459,565.8701934810391,221.83424467491204,567.8265487302929,182.47905624844168,534.3623488071088,581.088013448608
7,1209.046031389859,860.4727220139976,111.7215968909722,307.19079643933264,510.0668047709923,552.226164997637,162.8159244863946,0.0,331.58923895817884,335.6220707615272,524.5246937508089,75.75828655871412,617.707354465702,118.01156269021126,520.5493561762089,80.70588532326482,444.2005904084977,494.2517173115784
8,951.9390046489222,729.767953224678,298.78568510847754,486.1006591175039,840.6800440540086,625.1408643950805,279.9650585673596,331.58923895817884,0.0,408.1066611425711,256.0310934991296,333.14781613172,290.8804689051429,263.1678053329012,346.9847441978334,267.67502337495307,387.663646226096,823.9117816019027
9,983.2666032804432,554.7911872545492,426.1158188228504,642.0597596852792,700.8618413861467,231.28924957786023,462.0747615739172,335.6220707615272,408.1066611425711,0.0,414.30824407682366,407.65265902753606,586.6045648303677,240.30119689693575,308.7897888336944,281.1951855191322,160.544110346576,695.9057091746378
10,700.1866825445126,507.3572319089467,529.9553652830955,736.0406165392441,1022.36621575045,562.6421131536301,523.6005528374469,524.5246937508089,256.0310934991296,414.30824407682366,0.0,552.5463585015968,189.2855517396016,417.9007791528553,161.01608635678255,445.2253650060504,297.4554243559307,1009.7264562113772
11,1246.999517555585,920.416160814146,49.40275082328022,234.5713029761332,515.3009447211521,627.1370408644558,101.4937033388459,75.75828655871412,333.14781613172,407.65265902753606,552.5463585015968,0.0,623.9981299434239,176.76925716354947,568.031593237978,133.97914647076985,506.3566249554009,496.5900611298696
12,717.9899076831681,657.134872449195,589.0308572449579,760.5496602420284,1127.7322493437382,750.4654611070307,565.8701934810391,617.707354465702,290.8804689051429,586.6045648303677,189.2855517396016,623.9981299434239,0.0,531.362916896726,348.8219524221526,546.6700925008216,484.4641571023619,1111.882764624968
13,1093.8156848946794,744.7120722289956,187.2424678655674,409.28925044199,605.138282502601,468.7753253651342,221.83424467491204,118.01156269021126,263.1678053329012,240.30119689693575,417.9007791528553,176.76925716354947,531.362916896726,0.0,403.0585869227187,43.0146754475527,329.71617461759257,591.9885843846446
14,695.4880632159953,383.0107615024068,558.937792843245,781.3149873444847,981.9539284192672,413.4936034595846,567.8265487302929,520.5493561762089,346.9847441978334,308.7897888336944,161.01608635678255,568.031593237978,348.8219524221526,403.0585869227187,0.0,440.74010038993447,159.8617512828114,973.0081557584466
15,1128.34759618127,786.8234261663633,145.0996865038886,366.29106025204186,582.8491892378682,507.86588089277006,182.47905624844168,80.70588532326482,267.67502337495307,281.1951855191322,445.2253650060504,133.97914647076985,546.6700925008216,43.0146754475527,440.74010038993447,0.0,372.3779514988889,568.3415378723375
16,822.8731071824103,416.64883040505686,511.1057068846675,736.5969980701564,857.6263062714695,266.1308544342291,534.3623488071088,444.2005904084977,387.663646226096,160.544110346576,297.4554243559307,506.3566249554009,484.4641571023619,329.71617461759257,159.8617512828114,372.3779514988889,0.0,851.4514296473618
17,1667.6765190679764,1245.797517836741,540.3560381393946,499.7611832784565,25.917767245558625,812.7355533481864,581.088013448608,494.2517173115784,823.9117816019027,695.9057091746378,1009.7264562113772,496.5900611298696,1111.882764624968,591.9885843846446,973.0081557584466,568.3415378723375,851.4514296473618,0.0
