,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,248.3,125.1,249.6,191.4,99.2,216.5,236.6,73.8,119.5,135.2,172.1,225.6,119.6,256.8,192.8,155.5,207.7
1,218.5,0.0,93.7,1.3,236.4,207.9,161.0,128.2,248.1,187.1,224.4,170.8,154.1,193.0,201.3,135.6,210.2,62.6
2,124.8,123.2,0.0,124.5,152.4,114.2,93.1,126.8,154.4,93.4,130.7,102.9,160.8,99.3,133.4,67.7,116.5,82.6
3,217.2,101.9,92.4,0.0,235.1,206.6,159.7,126.9,246.8,185.8,223.1,169.5,152.8,191.7,200.0,134.3,208.9,61.3
4,190.2,239.3,142.1,240.6,0.0,156.9,108.1,253.0,125.7,117.8,102.0,63.7,175.8,115.1,148.4,133.0,67.4,198.7
5,99.0,231.0,107.8,232.3,154.7,0.0,179.8,219.3,137.4,54.2,133.0,135.4,245.0,54.3,220.1,175.5,118.8,190.4
6,218.4,148.9,93.6,150.2,113.3,186.2,0.0,162.6,155.0,147.1,106.7,47.7,67.7,144.4,58.0,56.2,96.7,108.3
7,244.6,127.5,141.7,128.8,272.2,234.0,209.0,0.0,274.2,213.2,250.5,218.8,178.4,219.1,249.3,183.6,236.3,86.9
8,76.7,246.7,153.0,248.0,128.8,127.1,153.9,264.5,0.0,129.4,61.4,109.5,151.8,126.7,194.2,178.8,92.9,200.6
9,119.2,210.2,87.0,211.5,115.7,60.6,140.8,198.5,117.7,0.0,94.0,96.4,206.0,27.4,181.1,154.7,79.8,169.6
10,135.0,229.4,122.8,230.7,97.9,137.6,113.4,234.3,58.3,98.5,0.0,78.6,112.0,95.8,163.3,147.9,62.0,183.3
11,171.8,175.6,106.7,176.9,71.1,138.5,44.4,189.3,107.3,99.4,83.6,0.0,112.1,96.7,84.7,69.3,49.0,135.0
12,225.0,146.7,155.1,148.0,174.8,240.8,61.5,187.8,148.3,201.7,103.2,109.2,0.0,199.0,119.5,117.7,158.2,100.6
13,119.2,216.6,93.4,217.9,119.1,60.6,144.2,204.9,121.1,21.6,97.4,99.8,209.4,0.0,184.5,161.1,83.2,176.0
14,180.0,90.9,55.2,92.2,197.9,169.4,122.5,104.6,209.6,148.6,185.9,132.3,141.8,154.5,0.0,97.1,171.7,50.3
15,199.5,170.8,74.7,172.1,131.5,188.9,56.1,189.2,173.2,165.3,149.5,65.9,123.8,162.6,96.4,0.0,114.9,130.2
16,158.4,221.4,110.3,222.7,65.1,125.1,90.2,221.8,93.9,86.0,70.2,45.8,157.9,83.3,130.5,115.1,0.0,180.8
17,207.4,46.1,82.6,47.4,225.3,196.8,130.3,87.2,191.4,176.0,172.0,159.7,91.5,181.9,188.3,124.5,199.1,0.0
