,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,273.3,331.2,472.4,419.6,388.7,386.0,494.8,469.5,302.2,276.5,305.1,486.4,339.1,539.4,446.9,318.4,588.0
1,275.4,0.0,116.4,317.5,247.3,216.4,187.3,351.5,288.1,107.3,206.4,110.2,287.7,103.5,311.7,211.3,151.7,352.4
2,332.9,123.9,0.0,280.1,209.9,179.0,149.9,314.1,250.7,78.6,169.0,111.6,250.3,136.0,344.2,243.8,114.3,384.9
3,444.7,329.5,292.7,0.0,191.9,234.9,176.7,62.8,34.1,321.2,285.6,323.2,253.1,244.9,252.1,198.5,235.7,210.4
4,427.7,252.8,216.0,195.5,0.0,75.2,100.0,229.5,166.1,244.5,214.8,246.5,197.5,213.5,277.5,201.0,103.5,322.1
5,399.3,226.4,189.6,225.4,69.6,0.0,115.7,261.7,198.3,218.1,186.4,220.1,216.1,185.1,309.7,233.2,75.1,354.3
6,385.0,186.2,149.4,171.9,104.3,114.0,0.0,205.9,142.5,177.9,172.1,179.9,117.7,157.7,253.9,177.4,104.1,298.5
7,468.9,351.3,314.5,58.8,234.4,265.2,198.5,0.0,55.9,343.0,309.8,345.0,274.9,266.7,273.9,220.3,259.9,160.8
8,445.3,295.4,258.6,29.4,178.5,209.3,142.6,63.4,0.0,287.1,281.3,289.1,219.0,210.8,218.0,164.4,213.3,211.0
9,307.2,101.9,73.6,312.7,242.5,211.6,182.5,346.7,283.3,0.0,190.8,85.9,282.9,167.7,375.9,275.5,146.9,416.6
10,288.2,218.1,181.3,296.0,210.3,179.4,176.7,318.4,277.5,199.0,0.0,211.8,277.1,230.2,388.9,312.4,109.1,433.5
11,301.1,95.8,112.7,313.8,243.6,212.7,183.6,347.8,284.4,85.1,202.7,0.0,284.0,135.4,343.6,243.2,148.0,384.3
12,489.5,290.7,253.9,252.2,205.5,218.5,113.6,286.2,222.8,282.4,276.6,284.4,0.0,262.2,334.2,257.7,208.6,378.8
13,335.6,106.7,140.0,236.0,217.5,186.6,169.7,270.0,206.6,167.5,230.0,135.9,270.1,0.0,208.2,107.8,162.4,248.9
14,541.4,312.5,345.8,245.6,280.0,310.8,244.1,279.6,216.2,373.3,382.8,341.7,320.5,205.8,0.0,97.9,314.8,184.3
15,443.5,214.6,247.9,197.9,209.1,239.9,173.2,231.9,168.5,275.4,311.9,243.8,249.6,107.9,103.1,0.0,243.9,141.1
16,324.2,156.8,120.0,238.0,101.2,70.3,107.8,272.0,208.6,148.5,111.3,150.5,208.2,162.1,320.0,243.5,0.0,364.6
17,587.7,358.8,392.1,202.7,331.3,362.1,295.4,154.0,199.8,419.6,434.1,388.0,371.8,252.1,184.4,144.2,366.1,0.0
