,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,200.1,94.6,173.9,182.1,213.7,87.7,214.6,197.4,180.6,231.1,85.6,153.5,118.3,172.7,129.7,155.5,207.7
1,198.9,0.0,141.4,116.0,33.3,98.6,111.5,198.9,130.9,136.5,215.4,113.6,121.6,127.7,172.8,155.4,76.1,192.0
2,94.2,147.8,0.0,170.6,129.8,161.4,52.2,239.4,193.7,199.3,255.9,50.1,90.0,82.8,211.6,168.6,103.2,210.9
3,175.8,124.6,166.3,0.0,106.6,145.8,136.4,212.5,178.1,178.5,229.0,138.5,146.5,152.6,170.6,127.6,101.0,205.6
4,187.4,33.3,129.9,104.5,0.0,98.0,100.0,198.3,130.3,135.9,214.8,102.1,110.1,116.2,172.2,143.9,64.6,191.4
5,215.6,101.9,159.2,141.5,106.7,0.0,129.3,112.4,58.0,63.6,128.9,131.4,139.4,145.5,99.9,110.7,93.9,105.5
6,87.4,112.4,58.6,135.2,94.4,126.0,0.0,218.1,158.3,163.9,234.6,2.1,74.2,30.6,176.2,133.2,67.8,211.2
7,211.1,220.4,229.9,217.6,225.2,150.8,217.8,0.0,132.8,116.0,16.5,219.9,210.1,234.0,98.2,106.2,202.8,31.5
8,200.9,124.3,181.6,163.9,129.1,54.7,151.7,138.5,0.0,48.9,155.0,153.8,161.8,167.9,85.2,96.0,116.3,131.6
9,184.1,129.9,187.2,169.5,134.7,60.3,157.3,121.7,42.3,0.0,138.2,159.4,167.4,173.5,68.4,79.2,121.9,114.8
10,227.6,236.9,246.4,234.1,241.7,167.3,234.3,16.5,149.3,132.5,0.0,236.4,226.6,250.5,114.7,122.7,219.3,48.0
11,85.3,114.5,56.5,137.3,96.5,128.1,2.1,220.2,160.4,166.0,236.7,0.0,76.3,32.7,178.3,135.3,69.9,213.3
12,89.5,159.9,19.8,182.7,141.9,173.5,47.5,255.3,205.8,211.4,271.8,45.4,0.0,78.1,213.4,170.4,115.3,248.4
13,124.5,128.7,95.7,151.5,110.7,142.3,37.1,234.4,174.6,180.2,250.9,39.2,90.5,0.0,192.5,149.5,84.1,227.5
14,172.4,173.2,209.0,178.9,178.0,103.6,179.1,108.0,85.6,68.8,124.5,181.2,189.2,195.3,0.0,67.5,164.1,101.1
15,128.2,164.5,164.8,134.7,146.5,118.5,134.9,117.7,100.5,83.7,130.5,137.0,145.0,151.1,75.8,0.0,119.9,110.8
16,158.4,73.8,100.9,96.6,55.8,87.4,71.0,187.7,119.7,125.3,204.2,73.1,81.1,87.2,157.9,114.9,0.0,180.8
17,207.4,216.7,198.4,213.9,221.5,133.1,214.1,28.5,129.1,112.3,45.0,216.2,178.6,230.3,94.5,102.5,199.1,0.0
