,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,1394.3,1336.5,1715.9,1518.3,1309.9,2319.4,1647.9,870.7,2190.6,1248.5,1327.1,986.8,2127.9,2485.8,1684.1,1195.8,2094.0
1,1408.8,0.0,57.8,1032.7,1199.6,991.2,2000.7,1329.1,551.1,1871.9,922.5,1008.4,407.5,1416.6,2167.0,1104.3,774.2,1775.2
2,1351.0,57.8,0.0,974.8,1141.8,933.4,1942.8,1271.3,493.3,1814.1,864.7,950.6,349.7,1358.8,2109.2,1046.5,716.4,1717.4
3,1724.6,1032.7,974.8,0.0,510.0,499.0,1311.1,125.7,921.9,1182.3,744.3,516.2,842.1,573.9,1477.5,261.6,521.7,1085.6
4,1527.0,1221.0,1163.2,510.0,0.0,301.5,801.0,442.0,1015.9,672.3,1387.3,318.7,813.5,1208.5,967.4,733.6,1239.1,575.6
5,1318.6,1012.6,954.8,499.0,301.5,0.0,1102.5,431.0,807.5,973.8,1178.9,17.2,605.1,1034.9,1268.9,722.6,1030.6,877.1
6,2047.2,1741.2,1683.3,1030.1,520.1,821.6,0.0,962.1,1536.1,635.5,1907.5,838.8,1333.7,1171.8,166.4,1253.7,1759.2,538.9
7,1656.5,1158.4,1100.5,125.7,442.0,431.0,1243.0,0.0,1145.5,1114.3,870.0,448.2,943.1,699.6,1409.4,387.3,647.4,1017.6
8,866.4,551.1,493.3,921.9,994.5,786.1,1795.6,1124.0,0.0,1666.8,653.6,803.3,202.4,1381.7,1961.9,993.5,505.3,1570.1
9,2209.7,1903.8,1845.9,1192.7,682.7,984.2,162.6,1124.7,1698.6,0.0,2070.1,1001.4,1496.3,1334.4,329.0,1416.3,1921.8,701.5
10,1239.7,922.5,864.7,744.3,1365.9,1157.5,2167.0,870.0,653.6,2038.2,0.0,1174.7,573.8,728.1,2333.4,816.0,327.7,1941.5
11,1335.8,1029.8,972.0,516.2,318.7,17.2,1119.7,448.2,824.7,991.0,1196.1,0.0,622.3,1052.1,1286.1,739.8,1047.8,894.3
12,1001.3,407.5,349.7,842.1,792.1,583.7,1593.2,921.6,202.4,1464.4,573.8,600.9,0.0,1301.9,1759.5,913.8,425.5,1367.7
13,2145.6,1416.6,1358.8,573.9,908.5,1034.9,897.4,699.6,1381.7,768.6,728.1,1052.1,1301.9,0.0,1063.8,547.9,905.7,632.9
14,1880.8,1574.8,1517.0,863.8,353.7,655.2,597.9,795.7,1369.7,469.1,1741.1,672.4,1167.3,1005.4,0.0,1087.3,1592.8,372.5
15,1887.6,1581.6,1523.8,870.6,360.5,662.0,946.0,802.5,1376.5,817.2,1747.9,679.2,1174.1,1353.5,1112.4,0.0,1599.6,720.6
16,1214.5,774.2,716.4,521.7,1217.6,1009.2,1539.4,647.4,505.3,1410.6,327.7,1026.4,425.5,905.7,1705.7,593.4,0.0,1313.9
17,2102.7,1796.7,1738.8,1085.6,575.6,877.1,264.5,1017.6,1591.6,135.7,1309.6,894.3,1389.2,632.9,430.9,1129.4,1814.7,0.0
