,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,1097.3,905.4,675.8,1122.3,1381.2,1004.5,661.8,1020.3,420.4,805.1,671.0,873.9,667.3,1042.7,410.1,1269.9,1358.7,506.4,879.3,925.4,1032.1,554.8,1345.3,1433.7,1410.2,652.9,1209.4,614.0,959.4,725.5,906.1,709.0,974.2,1021.0,891.0,721.3,1513.9
1,1097.3,0.0,766.6,470.5,368.3,717.1,364.6,653.5,668.6,692.3,539.7,528.9,305.8,532.6,54.6,687.2,405.4,759.8,590.9,529.9,786.6,254.3,765.4,301.7,390.1,366.6,644.6,610.5,525.7,265.1,551.0,361.0,521.9,310.1,132.5,220.0,549.1,470.3
2,905.4,766.6,0.0,660.6,488.8,615.6,944.4,434.4,254.7,781.5,314.3,483.1,858.7,486.8,712.0,736.2,1079.8,593.1,639.9,388.5,21.1,565.7,391.8,991.6,1080.0,1021.4,425.5,443.8,532.3,766.7,413.2,890.9,302.8,507.8,634.1,623.7,230.5,862.4
3,675.8,470.5,660.6,0.0,709.2,1084.9,328.7,472.8,904.2,255.4,557.7,323.9,198.1,327.6,415.9,300.7,594.1,1100.7,385.9,631.9,680.6,584.1,655.9,669.5,757.9,734.4,463.9,951.4,320.7,283.6,357.2,230.3,398.0,593.8,473.4,360.6,473.9,838.1
4,1122.3,368.3,488.8,709.2,0.0,414.0,603.3,570.3,300.3,917.4,425.0,615.4,544.5,619.1,313.7,872.1,606.5,391.5,775.8,376.2,497.7,200.6,654.7,502.8,591.2,567.7,561.4,242.2,668.2,500.7,545.5,599.7,438.7,192.6,299.8,440.8,438.4,660.8
5,1381.2,717.1,615.6,1084.9,414.0,0.0,979.0,929.0,427.1,1276.1,628.3,977.7,920.2,981.4,727.7,1230.8,758.9,358.1,1134.5,542.1,624.5,614.6,910.6,580.8,525.1,405.8,920.1,208.8,1026.9,893.1,907.8,975.4,797.4,606.6,713.8,854.8,681.3,246.8
6,1004.5,364.6,944.4,328.7,603.3,979.0,0.0,783.1,903.6,584.1,717.5,634.2,187.8,637.9,310.0,629.4,423.2,994.8,696.2,707.7,964.4,478.2,943.2,563.6,652.0,628.5,774.2,845.5,631.0,177.7,667.0,98.4,699.7,487.9,367.5,355.2,726.9,732.2
7,661.8,653.5,434.4,472.8,570.3,929.0,783.1,0.0,678.0,401.3,331.5,154.1,670.9,150.4,598.9,356.0,942.7,906.5,259.7,405.7,454.4,480.1,237.3,914.0,1002.4,978.9,8.9,757.2,152.1,605.4,117.9,703.1,131.6,422.2,521.0,450.2,247.7,1082.6
8,1020.3,668.6,254.7,904.2,300.3,427.1,903.6,678.0,0.0,1025.1,514.6,726.7,844.8,730.4,614.0,979.8,906.8,404.6,883.5,428.4,263.6,500.9,616.1,803.1,891.5,832.9,669.1,255.3,775.9,801.0,656.8,900.0,546.4,492.9,600.1,741.1,474.1,673.9
9,420.4,692.3,781.5,255.4,917.4,1276.1,584.1,401.3,1025.1,0.0,678.6,306.2,453.5,302.5,637.7,45.3,849.5,1253.6,141.6,752.8,801.5,725.6,584.4,924.9,1013.3,989.8,392.4,1104.3,249.2,539.0,384.2,485.7,478.7,735.3,628.1,498.1,594.8,1093.5
10,805.1,539.7,314.3,557.7,425.0,628.3,717.5,331.5,514.6,678.6,0.0,380.2,658.7,383.9,485.1,633.3,852.9,605.8,537.0,105.0,334.3,335.1,313.1,792.8,881.2,857.7,322.6,456.5,429.4,539.8,310.3,713.9,199.9,277.2,407.2,396.8,83.8,875.1
11,671.0,528.9,483.1,323.9,615.4,977.7,634.2,154.1,726.7,306.2,380.2,0.0,522.0,3.7,474.3,260.9,802.7,955.2,164.6,454.4,503.1,511.9,337.2,789.4,877.8,854.3,145.2,805.9,57.0,456.5,137.0,554.2,220.5,454.0,452.6,322.6,296.4,958.0
12,873.9,305.8,858.7,198.1,544.5,920.2,187.8,670.9,844.8,453.5,658.7,522.0,0.0,525.7,251.2,498.8,429.4,936.0,584.0,648.9,878.7,419.4,854.0,504.8,593.2,569.7,662.0,786.7,518.8,118.9,555.3,123.7,596.1,429.1,308.7,296.4,668.1,673.4
13,667.3,532.6,486.8,327.6,619.1,981.4,637.9,150.4,730.4,302.5,383.9,3.7,525.7,0.0,478.0,257.2,806.4,958.9,160.9,458.1,506.8,515.6,333.5,793.1,881.5,858.0,141.5,809.6,53.3,460.2,133.3,557.9,224.2,457.7,456.3,326.3,300.1,961.7
14,1042.7,54.6,712.0,415.9,313.7,727.7,310.0,598.9,614.0,637.7,485.1,474.3,251.2,478.0,0.0,632.6,388.2,705.2,536.3,475.3,732.0,199.7,710.8,315.1,403.5,380.0,590.0,555.9,471.1,210.5,496.4,306.4,467.3,255.5,77.9,165.4,494.5,483.7
15,410.1,687.2,736.2,300.7,872.1,1230.8,629.4,356.0,979.8,45.3,633.3,260.9,498.8,257.2,632.6,0.0,894.8,1208.3,96.3,707.5,756.2,708.4,539.1,947.7,1036.1,1012.6,347.1,1059.0,203.9,584.3,338.9,531.0,433.4,714.9,610.9,480.9,549.5,1116.3
16,1269.9,405.4,1079.8,594.1,606.5,758.9,423.2,942.7,906.8,849.5,852.9,802.7,429.4,806.4,388.2,894.8,0.0,925.1,864.7,843.1,1099.8,567.5,1078.6,259.1,438.3,408.4,933.8,848.7,799.5,402.3,824.8,370.8,835.1,623.3,445.7,493.8,862.3,512.1
17,1358.7,759.8,593.1,1100.7,391.5,358.1,994.8,906.5,404.6,1253.6,605.8,955.2,936.0,958.9,705.2,1208.3,925.1,0.0,1112.0,519.6,602.0,592.1,888.1,747.0,691.3,572.0,897.6,149.3,1004.4,892.2,885.3,991.2,774.9,584.1,691.3,832.3,658.8,413.0
18,506.4,590.9,639.9,385.9,775.8,1134.5,696.2,259.7,883.5,141.6,537.0,164.6,584.0,160.9,536.3,96.3,864.7,1112.0,0.0,611.2,659.9,612.1,442.8,851.4,939.8,916.3,250.8,962.7,107.6,518.5,242.6,616.2,337.1,618.6,514.6,384.6,453.2,1020.0
19,879.3,529.9,388.5,631.9,376.2,542.1,707.7,405.7,428.4,752.8,105.0,454.4,648.9,458.1,475.3,707.5,843.1,519.6,611.2,0.0,408.5,286.3,387.3,744.0,832.4,808.9,396.8,370.3,503.6,530.0,384.5,704.1,274.1,228.4,397.4,387.0,158.0,788.9
20,925.4,786.6,21.1,680.6,497.7,624.5,964.4,454.4,263.6,801.5,334.3,503.1,878.7,506.8,732.0,756.2,1099.8,602.0,659.9,408.5,0.0,585.7,411.8,1000.5,1088.9,1030.3,445.5,452.7,552.3,786.7,433.2,910.9,322.8,527.8,654.1,643.7,250.5,871.3
21,1032.1,254.3,565.7,584.1,200.6,614.6,478.2,480.1,500.9,725.6,335.1,511.9,419.4,515.6,199.7,708.4,567.5,592.1,612.1,286.3,585.7,0.0,564.5,514.8,603.2,579.7,471.2,442.8,546.9,300.5,442.0,474.6,348.5,57.9,163.9,240.2,348.2,683.4
22,554.8,765.4,391.8,655.9,654.7,910.6,943.2,237.3,616.1,584.4,313.1,337.2,854.0,333.5,710.8,539.1,1078.6,888.1,442.8,387.3,411.8,564.5,0.0,1022.5,1110.9,1087.4,228.4,738.8,335.2,765.5,301.0,886.2,284.5,506.6,632.9,622.5,229.3,1157.4
23,1345.3,301.7,991.6,669.5,502.8,580.8,563.6,914.0,803.1,924.9,792.8,789.4,504.8,793.1,315.1,947.7,259.1,747.0,851.4,744.0,1000.5,514.8,1022.5,0.0,260.2,230.3,905.1,745.0,786.2,477.7,811.5,560.0,782.4,560.4,393.0,480.5,806.2,334.0
24,1433.7,390.1,1080.0,757.9,591.2,525.1,652.0,1002.4,891.5,1013.3,881.2,877.8,593.2,881.5,403.5,1036.1,438.3,691.3,939.8,832.4,1088.9,603.2,1110.9,260.2,0.0,189.5,993.5,712.4,874.6,566.1,899.9,648.4,870.8,648.8,481.4,568.9,894.6,278.3
25,1410.2,366.6,1021.4,734.4,567.7,405.8,628.5,978.9,832.9,989.8,857.7,854.3,569.7,858.0,380.0,1012.6,408.4,572.0,916.3,808.9,1030.3,579.7,1087.4,230.3,189.5,0.0,970.0,593.1,851.1,542.6,876.4,624.9,847.3,625.3,457.9,545.4,871.1,159.0
26,652.9,644.6,425.5,463.9,561.4,920.1,774.2,8.9,669.1,392.4,322.6,145.2,662.0,141.5,590.0,347.1,933.8,897.6,250.8,396.8,445.5,471.2,228.4,905.1,993.5,970.0,0.0,748.3,143.2,596.5,109.0,694.2,122.7,413.3,512.1,441.3,238.8,1073.7
27,1209.4,610.5,443.8,951.4,242.2,208.8,845.5,757.2,255.3,1104.3,456.5,805.9,786.7,809.6,555.9,1059.0,848.7,149.3,962.7,370.3,452.7,442.8,738.8,745.0,712.4,593.1,748.3,0.0,855.1,742.9,736.0,841.9,625.6,434.8,542.0,683.0,509.5,434.1
28,614.0,525.7,532.3,320.7,668.2,1026.9,631.0,152.1,775.9,249.2,429.4,57.0,518.8,53.3,471.1,203.9,799.5,1004.4,107.6,503.6,552.3,546.9,335.2,786.2,874.6,851.1,143.2,855.1,0.0,453.3,135.0,551.0,229.5,511.0,449.4,319.4,345.6,954.8
