,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,986.5,1676.0,1047.7,1268.6,1114.5,2045.5,1551.4,806.9,1151.3,870.7,1873.1,1151.3,2234.8,2218.3,1403.1,1302.9,955.8,2122.5,2306.6,690.1,1307.4,2357.9,2177.0,1199.5,1448.5,1464.9,1388.9,790.3,1227.6,612.0,1335.3,1869.1,1465.5,1355.7,1695.3,1195.8,2094.0
1,982.2,0.0,860.7,416.9,453.2,755.9,1686.9,736.0,616.3,792.6,208.0,1514.5,792.6,1363.7,1859.6,587.7,51.4,30.6,1763.8,1948.0,317.0,47.0,1999.3,1305.9,840.9,1089.8,1106.3,573.5,606.5,195.7,374.5,519.9,1510.5,650.1,540.3,1336.6,380.4,1735.3
2,1940.1,860.7,0.0,696.2,570.1,953.4,1154.4,608.9,1187.5,869.2,985.5,727.3,869.2,576.2,1072.5,696.2,809.2,861.2,976.7,1160.8,1140.9,813.7,1212.1,518.4,731.9,482.9,466.5,682.0,885.7,664.9,1198.3,636.9,723.3,642.0,657.2,731.2,585.4,948.2
3,1066.4,416.9,696.2,0.0,288.7,850.3,1781.3,571.5,710.7,887.1,541.8,1608.9,887.1,946.8,1954.1,423.2,365.5,417.4,1858.3,2042.4,697.2,369.9,1178.7,889.0,935.4,1184.3,845.5,409.0,257.4,221.2,754.6,355.4,1604.9,485.6,375.8,1431.1,215.9,1829.8
4,1287.3,453.2,570.1,288.7,0.0,886.6,1504.9,282.8,747.0,923.4,578.0,1077.9,923.4,997.4,1423.0,134.5,401.8,453.7,1327.2,1511.4,733.4,406.2,1562.7,939.5,971.6,735.9,719.5,120.3,478.2,257.4,790.9,66.7,1073.8,196.9,87.1,1081.7,177.9,1298.7
5,1110.3,764.3,940.5,858.8,895.1,0.0,1054.6,1177.9,357.7,160.3,599.2,882.2,160.3,1367.7,1227.3,1029.6,712.9,764.9,1131.5,1315.7,711.6,717.3,1367.0,1309.9,208.6,457.5,474.0,1015.3,1048.3,637.6,633.5,961.8,878.1,1092.0,982.2,704.3,822.3,1103.0
6,2308.8,1962.9,1507.4,2057.4,1760.3,1322.1,0.0,1799.1,1556.3,1237.9,1797.7,682.7,1237.9,1238.3,622.8,1886.4,1911.5,1963.4,527.0,711.2,1910.2,1915.9,762.5,1180.5,1100.6,1024.4,1040.9,1872.2,2246.9,1836.2,1832.1,1827.1,431.0,1832.2,1847.4,536.8,2020.9,498.5
7,1570.1,736.0,608.9,571.5,282.8,1169.4,1543.6,0.0,1029.8,1206.2,860.9,1116.6,1206.2,1036.1,1461.8,266.9,684.6,736.5,1366.0,1550.1,1016.3,689.0,1601.4,978.3,1023.6,774.6,758.2,252.7,761.1,540.3,1073.7,314.5,1112.6,212.7,219.5,1120.5,460.7,1337.5
8,802.7,597.5,1174.6,692.0,728.3,357.7,1288.7,1011.1,0.0,394.5,432.4,1116.3,394.5,1638.8,1461.5,862.7,546.1,598.1,1365.7,1549.8,404.0,550.5,1601.1,1581.0,442.7,691.7,708.1,848.5,881.5,470.8,325.9,795.0,1112.3,925.2,815.4,938.5,655.5,1337.1
9,1179.8,833.9,780.1,928.3,964.6,193.1,1148.8,1071.8,427.2,0.0,668.7,721.8,0.0,1207.4,1067.0,1159.2,782.5,834.4,971.2,1155.3,781.1,786.9,1206.6,1149.5,48.2,297.2,313.6,1145.0,1117.9,707.2,703.0,1031.3,717.8,1105.0,1051.7,725.7,891.8,942.7
