,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,1199.0,1446.3,1499.5,1106.4,1635.2,2008.5,1291.3,1257.7,1846.0,834.4,907.4,1532.9,1338.2,1290.4,1637.4,908.7,1955.6,1224.1,1382.5,1732.5,1181.3,1158.7,1829.5,1549.1,976.6,1359.8,991.8,1223.8,1135.7,1204.0,920.5,1119.3,1177.0,1773.4,1194.9,999.1,2085.4
1,1199.0,0.0,918.2,805.7,92.7,554.2,1224.9,574.5,152.0,772.7,487.7,700.8,639.7,811.6,707.6,641.4,533.4,1171.9,736.3,652.5,1137.0,17.7,284.9,756.2,648.7,540.0,364.3,545.7,432.2,454.8,5.0,698.8,224.8,915.1,700.1,89.2,200.0,1182.4
2,1446.3,918.2,0.0,306.1,917.6,814.9,809.7,487.7,975.8,1221.5,1213.3,1447.3,414.8,161.8,1189.2,673.1,1068.1,756.7,1225.9,1101.3,339.8,900.5,1049.6,1205.0,430.9,940.8,619.7,818.8,685.3,701.3,923.2,825.3,871.8,326.5,1148.9,829.0,964.6,886.5
3,1499.5,805.7,306.1,0.0,805.1,683.8,509.0,429.9,863.3,1016.9,1100.8,1334.8,302.3,199.6,1058.1,372.4,989.2,456.0,1094.9,970.2,423.7,788.0,937.1,1012.1,318.4,883.0,507.2,761.0,627.5,643.5,810.7,767.5,759.3,379.7,1017.9,716.5,852.1,585.8
4,1106.4,92.7,917.6,805.1,0.0,553.6,1224.3,573.9,151.4,772.0,395.1,608.1,639.1,811.0,614.9,640.8,440.7,1171.3,643.6,651.8,1136.4,75.0,192.3,755.6,648.1,447.4,363.7,453.0,370.0,362.2,97.6,606.2,152.8,914.5,699.5,88.6,107.3,1181.8
5,1635.2,554.2,814.9,683.8,553.6,0.0,956.8,748.7,420.8,406.6,948.6,727.8,470.6,708.3,374.3,373.3,883.0,903.8,411.1,286.4,929.4,536.5,745.8,390.2,479.6,887.5,314.6,893.1,681.0,765.7,559.2,1046.3,612.3,888.4,334.1,550.1,660.9,816.4
6,2008.5,1224.9,809.7,509.0,1224.3,956.8,0.0,859.4,1216.7,725.7,1525.2,1643.0,731.8,708.6,1289.5,645.3,1418.7,107.6,1326.2,1201.6,628.4,1207.2,1361.7,720.8,747.9,1312.5,880.9,1190.5,1057.0,1073.0,1229.9,1197.0,1178.6,888.7,776.9,1135.7,1276.8,294.6
7,1291.3,574.5,487.7,429.9,573.9,748.7,859.4,0.0,633.2,1155.3,827.4,1103.7,350.9,381.1,1110.5,722.7,673.8,806.4,1139.2,1035.1,706.5,556.8,705.9,1138.9,367.1,546.5,437.8,441.7,291.0,307.0,579.5,448.2,528.1,480.2,1082.8,485.3,621.0,936.2
8,1257.7,152.0,975.8,863.3,151.4,420.8,1216.7,633.2,0.0,639.2,546.4,759.5,631.5,869.2,606.9,633.2,592.1,1163.7,643.7,519.0,1189.3,134.3,343.6,622.8,640.5,598.8,356.1,604.4,490.9,513.5,157.0,757.6,283.6,973.1,566.7,147.9,258.7,1049.0
9,1846.0,772.7,1221.5,1016.9,772.0,406.6,725.7,1155.3,639.2,0.0,1167.1,938.6,877.2,1114.9,585.1,779.9,1212.8,803.8,621.9,497.2,1127.5,755.0,964.3,378.4,886.2,1219.4,721.2,1225.0,1075.0,1119.5,777.7,1378.2,869.2,1295.1,322.3,768.6,879.4,431.1
10,834.4,487.7,1213.3,1100.8,395.1,948.6,1525.2,827.4,546.4,1167.1,0.0,415.0,939.5,1106.7,701.0,941.8,213.0,1472.2,729.7,822.6,1432.2,470.0,447.4,1150.6,948.5,280.9,664.1,422.6,536.4,528.3,492.7,486.6,408.0,1044.1,1094.6,483.6,287.7,1576.9
11,907.4,700.8,1447.3,1334.8,608.1,727.8,1643.0,1103.7,759.5,938.6,415.0,0.0,1173.8,1340.8,383.0,1101.2,628.0,1631.6,316.8,475.1,1657.2,683.1,660.5,922.2,1182.8,695.9,898.4,785.9,820.1,812.2,705.8,901.6,621.0,1336.8,866.1,696.7,500.8,1348.4
12,1532.9,639.7,414.8,302.3,639.1,470.6,731.8,350.9,631.5,877.2,939.5,1173.8,0.0,308.2,844.9,453.5,833.7,678.8,881.7,757.0,633.6,622.0,776.0,860.8,16.2,732.8,275.4,683.4,479.9,564.5,644.7,689.9,593.4,488.3,804.7,550.5,691.1,808.6
13,1338.2,811.6,161.8,199.6,811.0,708.3,708.6,381.1,869.2,1114.9,1106.7,1340.8,308.2,0.0,1082.6,571.9,961.6,655.6,1119.4,994.7,413.4,793.9,943.0,1098.5,324.3,834.2,513.1,712.2,578.7,594.7,816.6,718.7,765.2,218.3,1042.4,722.4,858.1,785.4
14,1290.4,707.6,1189.2,1058.1,614.9,374.3,1289.5,1110.5,606.9,585.1,701.0,383.0,844.9,1082.6,0.0,747.6,783.0,1278.1,66.2,121.6,1303.7,689.9,667.2,568.6,853.9,787.0,688.8,792.7,826.9,819.0,712.6,945.8,627.8,1262.7,512.5,703.5,507.6,994.8
15,1637.4,641.4,673.1,372.4,640.8,373.3,645.3,722.7,633.2,779.9,941.8,1101.2,453.5,571.9,747.6,0.0,865.9,592.4,784.4,659.7,618.0,623.8,778.3,763.5,462.5,870.4,297.4,876.0,663.9,748.6,646.4,1029.2,595.2,752.1,707.4,552.2,693.3,722.2
16,908.7,533.4,1068.1,989.2,440.7,883.0,1418.7,673.8,592.1,1212.8,213.0,628.0,833.7,961.6,780.4,865.9,0.0,1365.8,809.1,901.9,1287.0,515.7,493.1,1196.3,849.8,127.3,588.3,269.0,382.9,374.7,538.4,333.0,365.8,890.5,1140.2,501.5,333.4,1495.6
17,1955.6,1171.9,756.7,456.0,1171.3,903.8,107.6,806.4,1163.7,803.8,1472.2,1631.6,678.8,655.6,1278.1,592.4,1365.8,0.0,1314.8,1190.2,575.4,1154.2,1308.7,798.9,694.9,1259.5,827.9,1137.5,1004.0,1020.0,1176.9,1144.0,1125.6,835.7,855.0,1082.7,1223.8,372.7
18,1224.1,736.3,1225.9,1094.9,643.6,411.1,1326.2,1139.2,643.7,621.9,729.7,316.8,881.7,1119.4,66.2,784.4,811.7,1314.8,0.0,158.3,1340.4,718.6,695.9,605.4,890.7,815.7,725.6,821.3,855.6,847.7,741.3,974.5,656.5,1299.5,549.3,732.2,536.3,1031.6
19,1382.5,652.5,1101.3,970.2,651.8,286.4,1201.6,1035.1,519.0,497.2,822.6,475.1,757.0,994.7,121.6,659.7,904.5,1190.2,158.3,0.0,1215.8,634.8,788.8,480.8,766.0,908.6,601.0,914.2,948.5,940.6,657.5,1067.4,748.9,1174.9,424.7,648.4,629.2,907.0
20,1732.5,1137.0,339.8,423.7,1136.4,929.4,628.4,706.5,1189.3,1127.5,1432.2,1657.2,633.6,413.4,1303.7,618.0,1287.0,575.4,1340.4,1215.8,0.0,1119.3,1268.4,1122.7,649.8,1159.7,838.5,1037.6,904.1,920.2,1142.0,1044.2,1090.6,612.6,1178.8,1047.8,1183.5,696.5
21,1181.3,17.7,900.5,788.0,75.0,536.5,1207.2,556.8,134.3,755.0,470.0,683.1,622.0,793.9,689.9,623.8,515.7,1154.2,718.6,634.8,1119.3,0.0,267.2,738.5,631.0,522.4,346.6,528.0,414.5,437.1,22.7,681.2,207.2,897.5,682.4,71.5,182.3,1164.7
22,1158.7,284.9,1049.6,937.1,192.3,745.8,1361.7,705.9,343.6,964.3,447.4,660.5,776.0,943.0,667.2,778.3,493.1,1308.7,695.9,788.8,1268.4,267.2,0.0,947.8,785.0,499.7,500.6,505.3,422.3,414.5,289.9,658.5,205.2,1046.5,891.7,280.8,159.6,1374.1
23,1829.5,756.2,1205.0,1012.1,755.6,390.2,720.8,1138.9,622.8,378.4,1150.6,922.2,860.8,1098.5,568.6,763.5,1196.3,798.9,605.4,480.8,1122.7,738.5,947.8,0.0,869.8,1203.0,704.7,1208.6,1058.5,1103.0,761.2,1361.8,852.7,1278.6,56.1,752.1,862.9,426.2
24,1549.1,648.7,430.9,318.4,648.1,479.6,747.9,367.1,640.5,886.2,948.5,1182.8,16.2,324.3,853.9,462.5,849.8,694.9,890.7,766.0,649.8,631.0,785.0,869.8,0.0,749.0,284.4,699.5,496.1,580.7,653.7,706.1,602.4,504.5,813.7,559.5,700.1,824.8
