,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,223.7,223.9,461.1,456.5,307.8,470.4,361.1,207.6,373.0,549.6,372.1,447.8,276.5,264.7,209.7,574.2,590.9,331.1,507.8,312.7,457.1,607.6,473.4,601.9,582.6,402.4,356.7,366.5,281.8,168.6,604.4,387.3,441.1,365.8,272.9,318.4,588.0
1,227.2,0.0,201.2,259.6,258.2,146.0,324.5,237.8,16.2,149.3,374.1,176.3,346.8,52.8,172.1,14.1,383.4,422.0,184.1,284.1,160.0,257.6,438.7,259.2,433.0,443.3,178.7,143.2,142.8,176.3,233.0,435.5,163.6,217.4,170.0,49.2,94.7,419.1
2,219.7,191.4,0.0,237.2,232.6,83.9,249.5,137.2,207.6,212.4,325.7,148.2,246.2,218.1,40.8,205.5,438.0,367.0,107.2,320.8,281.5,233.2,383.7,295.9,378.0,394.9,241.8,132.8,205.9,57.9,51.0,380.5,226.7,254.1,141.9,214.5,163.4,364.1
3,465.9,251.0,246.2,0.0,51.8,221.7,110.4,186.8,267.2,205.8,186.6,198.5,192.9,265.3,205.4,265.1,264.7,227.9,259.8,142.9,313.8,52.4,244.6,118.0,238.9,255.8,178.7,218.9,172.7,277.4,297.2,241.4,191.9,76.2,192.2,261.7,197.3,225.0
4,453.1,257.8,233.4,51.9,0.0,228.5,97.6,174.0,274.0,212.6,173.8,205.3,180.1,272.1,192.6,271.9,271.5,215.1,266.6,149.7,320.6,0.6,231.8,124.8,226.1,243.0,185.5,225.7,179.5,264.6,284.4,228.6,198.7,83.0,199.0,268.5,204.1,212.2
5,303.7,137.1,84.0,229.6,228.2,0.0,252.7,140.4,153.3,145.7,328.9,87.5,249.4,151.4,74.7,151.2,375.9,370.2,38.1,254.1,214.8,227.6,386.9,229.2,381.2,398.1,175.1,90.9,139.2,59.1,135.0,383.7,160.0,187.4,81.2,147.8,96.7,367.3
6,464.4,318.5,244.7,104.8,100.2,247.9,0.0,185.3,334.7,273.3,101.0,226.8,142.0,332.8,203.9,332.6,213.3,142.3,286.0,107.8,381.3,100.8,159.0,185.5,153.3,170.2,246.2,286.4,240.2,275.9,295.7,155.8,259.4,143.7,220.5,329.2,264.8,139.4
7,357.9,237.9,138.2,178.6,174.0,141.4,190.9,0.0,254.1,179.9,267.1,106.0,187.6,252.2,97.4,252.0,379.4,308.4,179.5,273.9,315.6,174.6,325.1,259.3,319.4,336.3,209.3,191.8,173.4,169.4,189.2,321.9,194.2,217.5,100.7,248.6,171.4,305.5
8,211.0,16.1,216.4,275.7,274.3,162.1,340.6,253.9,0.0,165.4,390.2,192.4,362.9,68.9,188.2,2.1,399.5,438.1,200.2,300.2,143.8,273.7,454.8,275.3,449.1,459.4,194.8,159.3,158.9,192.4,216.8,451.6,179.7,233.5,186.1,65.3,110.8,435.2
9,383.7,156.5,220.0,207.4,206.0,153.1,272.3,178.2,172.7,0.0,321.9,117.1,300.5,170.8,179.2,170.6,353.7,369.8,191.2,231.9,234.2,205.4,386.5,207.0,380.8,391.1,65.0,150.3,29.1,212.2,271.0,383.3,49.9,165.2,110.8,167.2,59.5,366.9
10,540.3,367.4,320.6,180.7,176.1,323.8,92.0,261.2,383.6,322.2,0.0,302.7,234.0,381.7,279.8,381.5,257.1,186.1,361.9,133.1,407.0,176.7,202.8,211.2,197.1,114.0,295.1,335.3,289.1,351.8,371.6,199.6,308.3,181.9,296.4,378.1,313.7,183.2
11,368.9,174.9,149.2,212.1,207.5,86.6,224.4,98.8,191.1,118.6,300.6,0.0,221.1,189.2,108.4,189.0,361.0,341.9,124.7,239.2,252.6,208.1,358.6,214.3,352.9,369.8,148.0,128.7,112.1,145.7,200.2,355.4,132.9,172.5,6.3,185.6,110.1,339.0
12,465.4,345.5,245.7,177.8,173.2,248.9,132.2,186.3,361.7,300.7,225.9,227.8,0.0,359.8,204.9,359.6,345.5,274.5,287.0,240.0,423.2,173.8,291.2,258.5,285.5,267.0,319.2,299.3,294.2,276.9,296.7,288.0,315.0,216.7,221.5,356.2,292.2,271.6
13,288.2,61.0,227.3,274.0,272.6,160.4,338.9,252.2,77.2,163.7,388.5,190.7,361.2,0.0,186.5,75.1,397.8,436.4,198.5,298.5,214.2,272.0,453.1,273.6,447.4,457.7,193.1,157.6,157.2,216.3,278.3,449.9,178.0,231.8,184.4,24.5,109.1,433.5
14,260.5,163.0,40.8,196.4,191.8,66.4,208.7,96.4,179.2,171.6,284.9,107.4,205.4,177.3,0.0,177.1,397.2,326.2,104.5,280.0,240.7,192.4,342.9,255.1,337.2,354.1,201.0,116.8,165.1,72.0,91.8,339.7,185.9,213.3,101.1,173.7,122.6,323.3
15,213.1,14.0,215.2,273.6,272.2,160.0,338.5,251.8,2.1,163.3,388.1,190.3,360.8,66.8,186.1,0.0,397.4,436.0,198.1,298.1,145.9,271.6,452.7,273.2,447.0,457.3,192.7,157.2,156.8,190.3,218.9,449.5,177.6,231.4,184.0,63.2,108.7,433.1
16,549.0,375.6,440.6,262.0,260.6,373.7,220.8,390.0,367.9,357.8,265.4,350.5,362.8,389.9,399.8,370.0,0.0,192.1,411.8,263.6,295.6,260.0,193.5,139.9,205.5,229.2,330.7,370.9,324.7,432.8,491.6,109.7,343.9,217.5,344.2,386.3,340.0,81.4
17,596.2,428.3,376.5,236.6,232.0,379.7,147.9,317.1,444.5,383.1,192.5,358.6,289.9,442.6,335.7,442.4,175.8,0.0,417.8,194.0,461.3,232.6,64.6,272.1,67.6,231.8,356.0,396.2,350.0,407.7,427.5,90.3,369.2,242.8,352.3,439.0,374.6,101.9
18,331.8,172.3,112.1,264.8,263.4,35.2,287.9,175.6,188.5,180.9,364.1,122.7,284.6,186.6,109.9,186.4,411.1,405.4,0.0,289.3,250.0,262.8,422.1,264.4,416.4,433.3,210.3,126.1,174.4,87.2,163.1,418.9,195.2,222.6,116.4,183.0,131.9,402.5
19,515.2,288.0,325.6,147.0,145.6,258.7,113.1,282.3,304.2,242.8,135.5,235.5,255.1,302.3,284.8,302.1,254.4,183.4,296.8,0.0,327.6,145.0,200.1,131.8,194.4,204.7,215.7,255.9,209.7,317.8,376.6,196.9,228.9,102.5,229.2,298.7,234.3,180.5
20,319.9,154.9,293.7,325.6,324.2,226.8,390.5,318.6,138.8,230.1,417.2,257.1,427.6,207.7,252.9,140.9,304.3,465.1,264.9,327.2,0.0,323.6,481.8,203.5,476.1,486.4,259.5,224.0,223.6,285.9,325.7,400.8,244.4,281.1,250.8,204.1,175.5,372.5
21,453.7,257.2,234.0,52.5,0.6,227.9,98.2,174.6,273.4,212.0,174.4,204.7,180.7,271.5,193.2,271.3,270.9,215.7,266.0,149.1,320.0,0.0,232.4,124.2,226.7,243.6,184.9,225.1,178.9,265.2,285.0,229.2,198.1,82.4,198.4,267.9,203.5,212.8
22,618.6,450.7,398.9,259.0,254.4,402.1,170.3,339.5,466.9,405.5,214.9,381.0,312.3,465.0,358.1,464.8,181.7,57.6,440.2,216.4,467.2,255.0,0.0,294.5,90.0,251.7,378.4,418.6,372.4,430.1,449.9,96.2,391.6,265.2,374.7,461.4,397.0,107.8
23,449.2,263.1,300.7,122.1,120.7,233.8,187.0,263.4,268.1,217.9,213.7,210.6,269.5,277.4,259.9,270.2,146.7,261.6,271.9,123.7,195.8,120.1,278.3,0.0,272.6,282.9,190.8,231.0,184.8,292.9,351.7,243.2,204.0,77.6,204.3,273.8,209.4,214.9
24,599.9,432.0,380.2,240.3,235.7,383.4,151.6,320.8,448.2,386.8,196.2,362.3,293.6,446.3,339.4,446.1,197.6,68.6,421.5,197.7,471.6,236.3,85.3,275.8,0.0,235.5,359.7,399.9,353.7,411.4,431.2,112.1,372.9,246.5,356.0,442.7,378.3,123.7
25,615.8,450.9,404.1,264.2,259.6,407.3,175.5,344.7,467.1,405.7,120.0,386.2,282.5,465.2,363.3,465.0,224.0,229.2,445.4,216.6,490.5,260.2,245.9,294.7,240.2,0.0,378.6,418.8,372.6,435.3,455.1,166.5,391.8,265.4,379.9,461.6,397.2,150.1
26,412.6,185.4,248.9,180.4,179.0,182.0,245.3,207.1,201.6,72.8,294.9,146.0,327.8,199.7,208.1,199.5,326.7,342.8,220.1,204.9,263.1,178.4,359.5,180.0,353.8,364.1,0.0,179.2,39.5,241.1,299.9,356.3,58.7,138.2,139.7,196.1,88.4,339.9
27,353.4,135.3,133.7,227.8,226.4,96.4,292.7,191.8,151.5,143.9,342.3,130.3,300.8,149.6,126.1,149.4,374.1,390.2,119.7,252.3,213.0,225.8,406.9,227.4,401.2,411.5,173.3,0.0,137.4,108.8,184.7,403.7,158.2,185.6,124.0,146.0,94.9,387.3
28,373.1,145.9,209.4,178.3,176.9,142.5,243.2,167.6,162.1,33.3,292.8,106.5,289.9,160.2,168.6,160.0,324.6,340.7,180.6,202.8,223.6,176.3,357.4,177.9,351.7,362.0,35.9,139.7,0.0,201.6,260.4,354.2,20.8,136.1,100.2,156.6,48.9,337.8
