,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,1184.6,919.6,1191.0,1109.9,1510.9,788.3,2032.6,1489.0,1429.5,2092.7,773.6,982.7,944.5,1462.8,1205.7,999.1,2085.4
1,1184.6,0.0,740.0,392.8,106.3,436.1,441.4,1170.1,442.0,467.9,1280.3,456.1,611.0,480.3,788.5,892.0,185.5,1168.0
2,919.6,740.0,0.0,995.8,665.4,925.2,381.2,1626.3,1108.6,1129.6,1736.5,366.5,129.0,537.3,1450.2,1419.2,554.5,1402.1
3,1191.0,392.8,995.8,0.0,495.6,576.8,697.2,971.2,394.9,335.4,1081.4,711.9,866.8,736.1,524.7,597.0,459.4,1024.1
4,1109.9,106.3,665.4,495.6,0.0,542.3,366.7,1276.3,548.2,574.2,1386.5,381.4,536.3,405.7,894.7,998.2,110.8,1209.9
5,1510.9,436.1,925.2,576.8,542.3,0.0,804.6,837.1,298.0,359.9,947.3,819.3,796.2,843.5,620.3,800.4,566.8,889.9
6,788.3,441.4,381.2,697.2,366.7,804.6,0.0,1538.6,809.9,831.0,1648.8,14.7,444.3,156.1,1151.6,1118.9,255.9,1545.0
7,2032.6,1170.1,1626.3,971.2,1276.3,837.1,1538.6,0.0,805.3,712.5,110.2,1553.3,1497.3,1577.5,690.1,968.4,1300.8,224.2
8,1489.0,442.0,1108.6,394.9,548.2,298.0,809.9,805.3,0.0,119.9,915.5,824.7,979.5,848.9,413.5,593.5,572.2,858.2
9,1429.5,467.9,1129.6,335.4,574.2,359.9,831.0,712.5,119.9,0.0,822.7,845.7,1000.6,869.9,320.6,500.7,593.2,765.3
10,2092.7,1280.3,1736.5,1081.4,1386.5,947.3,1648.8,110.2,915.5,822.7,0.0,1663.5,1607.5,1687.7,800.3,896.8,1411.0,334.4
11,773.6,456.1,366.5,711.9,381.4,819.3,14.7,1553.3,824.7,845.7,1663.5,0.0,429.6,170.8,1166.3,1133.6,270.6,1559.7
12,982.7,611.0,129.0,866.8,536.3,796.2,444.3,1497.3,979.5,1000.6,1607.5,429.6,0.0,600.4,1321.2,1290.2,425.5,1273.1
13,944.5,480.3,537.3,736.1,405.7,843.5,156.1,1577.5,848.9,869.9,1687.7,170.8,600.4,0.0,1190.5,1159.5,294.8,1583.9
14,1462.8,788.5,1450.2,524.7,894.7,620.3,1151.6,690.1,413.5,320.6,800.3,1166.3,1321.2,1190.5,0.0,398.6,913.8,742.9
15,1205.7,892.0,1419.2,597.0,998.2,800.4,1118.9,968.4,593.5,500.7,896.8,1133.6,1290.2,1159.5,398.6,0.0,925.4,1021.2
16,999.1,185.5,554.5,459.4,110.8,566.8,255.9,1300.8,572.2,593.2,1411.0,270.6,425.5,294.8,913.8,925.4,0.0,1289.1
17,2085.4,1168.0,1402.1,1024.1,1209.9,889.9,1545.0,224.2,858.2,765.3,334.4,1559.7,1273.1,1583.9,742.9,1021.2,1289.1,0.0
