,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,385.4,258.6,371.5,363.1,444.0,230.4,587.2,457.5,435.2,613.7,226.9,312.7,276.5,486.1,408.6,318.4,588.0
1,387.8,0.0,259.1,157.5,38.1,152.5,153.9,350.5,188.2,203.0,377.0,157.4,238.3,174.9,292.4,349.1,63.6,351.3
2,261.5,258.2,0.0,309.6,235.9,290.8,103.2,484.1,352.5,367.3,510.6,99.7,73.6,149.3,456.7,475.0,191.2,420.9
3,368.6,168.1,312.2,0.0,145.8,212.5,207.0,308.4,178.7,156.4,334.9,210.5,291.4,228.0,215.2,261.4,147.2,309.2
4,373.8,38.1,245.1,143.5,0.0,158.2,139.9,356.2,193.9,208.7,382.7,143.4,224.3,160.9,298.1,354.8,49.6,357.0
5,451.4,155.2,255.5,208.0,169.1,0.0,217.5,219.0,79.6,94.4,245.5,221.0,234.7,238.5,183.8,240.5,170.5,219.8
6,233.9,155.0,112.6,206.4,132.7,213.6,0.0,411.6,249.3,264.1,438.1,3.5,166.7,46.1,353.5,371.8,88.0,412.4
7,580.9,344.0,445.7,309.8,357.9,217.9,406.3,0.0,217.7,195.4,26.5,409.8,424.9,427.3,200.3,282.0,359.3,65.5
8,462.3,178.4,331.0,191.2,192.3,75.5,240.7,220.6,0.0,53.1,247.1,244.2,310.2,261.7,142.5,199.2,193.7,221.4
9,438.2,193.2,345.8,167.1,207.1,90.3,255.5,198.4,44.9,0.0,224.9,259.0,325.0,276.5,120.3,177.0,208.5,199.2
10,607.4,370.5,472.2,336.3,384.4,244.4,432.8,26.5,244.2,221.9,0.0,436.3,451.4,453.8,226.8,255.5,385.8,92.0
11,230.4,158.5,109.1,209.9,136.2,217.1,3.5,415.1,252.8,267.6,441.6,0.0,163.2,49.6,357.0,375.3,91.5,415.9
12,319.9,242.5,69.6,293.9,220.2,242.4,161.6,435.7,322.0,336.8,462.2,158.1,0.0,207.7,426.2,459.3,175.5,372.5
13,288.2,176.1,166.9,227.5,153.8,234.7,54.3,432.7,270.4,285.2,459.2,57.8,214.2,0.0,374.6,392.9,109.1,433.5
14,492.7,293.5,446.1,221.6,307.4,190.6,355.8,213.0,145.2,122.9,239.5,359.3,425.3,376.8,0.0,165.5,308.8,213.8
15,418.4,346.2,478.5,259.9,356.4,243.3,373.3,274.7,197.9,175.6,248.2,376.8,457.7,394.3,171.6,0.0,339.6,295.3
16,324.2,67.0,195.5,146.0,44.7,165.8,90.3,363.8,201.5,216.3,390.3,93.8,174.7,111.3,305.7,331.6,0.0,364.6
17,587.7,350.8,380.2,316.6,364.7,224.7,413.1,63.2,224.5,202.2,89.7,416.6,359.4,434.1,207.1,291.3,366.1,0.0
