,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,909.9,1083.6,1570.3,1407.4,1284.3,1335.1,1686.6,1613.1,1017.1,967.8,951.5,1454.6,1201.4,1574.2,1546.6,1067.6,2121.1
1,905.7,0.0,335.7,1144.6,860.7,737.7,600.6,1268.6,1068.0,277.9,718.2,212.3,720.2,339.3,866.8,684.5,487.7,1259.0
2,1079.4,335.7,0.0,982.6,698.8,575.7,438.7,1106.6,906.1,157.9,556.3,250.7,558.2,467.4,994.9,812.6,325.8,1387.1
3,1582.3,1144.6,982.6,0.0,357.5,460.0,585.8,157.7,76.6,1087.6,1005.2,1050.7,595.0,868.1,853.4,745.1,804.7,739.2
4,1419.5,875.5,713.5,715.6,0.0,249.8,316.7,839.6,639.1,818.5,634.6,781.6,413.1,834.3,956.7,750.8,339.8,1247.8
5,1296.4,737.7,575.7,460.0,249.8,0.0,242.4,962.4,761.8,680.7,511.5,643.8,361.9,711.2,1079.5,873.6,216.7,1370.6
6,1347.2,600.6,438.7,585.8,316.7,242.4,0.0,709.8,509.3,543.6,562.3,506.8,141.8,574.2,827.0,621.0,277.4,1118.1
7,1698.6,1268.6,1106.6,157.7,839.6,962.4,709.8,0.0,200.5,1211.6,1121.5,1174.7,719.0,992.1,977.4,869.1,921.0,602.8
8,1625.2,1068.0,906.1,76.6,639.1,761.8,509.3,200.5,0.0,1011.1,1029.7,974.2,518.4,791.5,776.9,668.5,744.8,782.0
9,1012.8,277.9,157.9,1087.6,803.8,680.7,543.6,1211.6,1011.1,0.0,429.7,184.2,663.2,569.4,1096.9,914.6,430.7,1489.1
10,979.9,718.2,556.3,1005.2,634.6,511.5,562.3,1121.5,1029.7,429.7,0.0,624.4,681.8,850.0,1347.4,1141.5,294.8,1638.5
11,947.3,212.3,241.8,1050.7,766.9,643.8,506.8,1174.7,974.2,184.2,624.4,0.0,626.3,392.1,919.7,737.3,393.9,1311.9
12,1466.7,720.2,558.2,595.0,413.1,361.9,141.8,719.0,518.4,663.2,681.8,626.3,0.0,693.7,836.1,630.2,397.0,1127.2
13,1197.2,339.3,467.4,868.1,834.3,711.2,574.2,992.1,791.5,569.4,850.0,392.1,693.7,0.0,527.5,345.2,569.2,919.7
14,1825.8,967.9,1096.0,853.4,956.7,1079.5,827.0,977.4,776.9,1198.0,1347.4,1020.8,836.1,628.6,0.0,283.4,1062.5,644.5
15,1542.3,684.5,812.6,745.1,750.8,873.6,621.0,869.1,668.5,914.6,1141.5,737.3,630.2,345.2,283.4,0.0,856.6,574.5
16,1079.7,487.7,325.8,821.4,339.8,216.7,277.4,945.4,744.8,430.7,294.8,393.9,397.0,569.2,1062.5,856.6,0.0,1353.6
17,2116.9,1259.0,1387.1,739.2,1247.8,1370.6,1118.1,602.8,782.0,1489.1,1638.5,1311.9,1127.2,919.7,644.5,574.5,1353.6,0.0
