,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,1008.2,954.0,1086.6,1099.2,947.0,1514.1,1128.1,698.4,1519.4,813.8,959.4,711.7,1209.4,1354.0,1150.7,721.3,1513.9
1,1008.2,0.0,89.4,181.0,166.3,188.4,538.6,132.0,412.4,543.9,607.2,176.0,311.9,566.9,378.5,353.1,481.3,538.4
2,954.0,89.4,0.0,221.4,235.5,148.4,607.8,174.1,358.2,613.1,539.1,136.0,269.8,607.3,447.7,393.5,413.2,607.6
3,1086.6,181.0,221.4,0.0,281.6,361.3,653.9,90.6,539.0,659.2,528.6,357.0,491.2,413.1,493.8,199.3,402.7,653.7
4,1099.2,166.3,235.5,281.6,0.0,219.2,414.9,232.6,558.5,420.2,732.0,231.6,458.0,654.1,254.8,284.7,606.1,414.7
5,947.0,188.4,148.4,361.3,219.2,0.0,634.1,312.3,441.5,639.4,687.5,12.4,341.0,747.2,474.0,503.9,561.6,633.9
6,1514.1,538.6,607.8,653.9,414.9,634.1,0.0,604.9,930.8,151.3,1100.9,646.5,830.3,659.8,177.8,544.4,975.0,225.7
7,1128.1,132.0,174.1,90.6,232.6,312.3,604.9,0.0,532.3,610.2,619.2,308.0,443.9,503.7,444.8,289.9,493.3,604.7
8,698.4,412.4,358.2,539.0,558.5,441.5,930.8,532.3,0.0,936.1,364.1,429.1,142.7,778.5,770.7,616.4,269.0,930.6
9,1519.4,543.9,613.1,659.2,420.2,639.4,151.3,610.2,936.1,0.0,1056.7,651.8,835.6,547.9,235.9,549.7,980.3,113.8
10,813.8,607.2,539.1,528.6,732.0,687.5,1100.9,619.2,364.1,1056.7,0.0,675.1,415.2,524.3,940.8,592.7,138.9,942.9
11,959.4,176.0,136.0,357.0,231.6,12.4,646.5,308.0,429.1,651.8,675.1,0.0,328.6,742.9,486.4,516.3,549.2,646.3
12,711.7,311.9,269.8,491.2,458.0,341.0,830.3,443.9,142.7,835.6,415.2,328.6,0.0,829.6,670.2,661.8,320.1,830.1
13,1209.4,566.9,607.3,413.1,654.1,747.2,659.8,503.7,778.5,547.9,524.3,742.9,829.6,0.0,702.6,405.6,509.5,434.1
14,1354.0,378.5,447.7,493.8,254.8,474.0,177.8,444.8,770.7,235.9,940.8,486.4,670.2,702.6,0.0,384.3,814.9,268.5
15,1150.7,353.1,393.5,199.3,284.7,503.9,544.4,289.9,616.4,549.7,592.7,516.3,661.8,405.6,384.3,0.0,466.8,544.2
16,721.3,481.3,413.2,402.7,606.1,561.6,975.0,493.3,269.0,980.3,138.9,549.2,320.1,509.5,814.9,466.8,0.0,928.1
17,1513.9,538.4,607.6,653.7,414.7,633.9,225.7,604.7,930.6,113.8,942.9,646.3,830.1,434.1,268.5,544.2,928.1,0.0
