,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,964.9,1502.8,1285.9,1785.4,1073.6,2094.0,1514.1,1229.0,2295.6,1420.0,1372.8,1018.5,1091.4,1529.3,1508.0,1195.8,2094.0
1,983.7,0.0,740.5,1239.2,1738.7,311.3,2047.3,751.7,448.2,2248.9,657.6,610.4,666.4,739.4,626.5,1048.3,433.4,2047.3
2,1521.6,740.5,0.0,1007.7,1099.4,548.9,1408.0,517.4,685.9,1609.6,82.8,188.0,719.4,792.4,864.2,814.0,412.2,1408.0
3,1294.6,1260.6,1007.7,0.0,499.5,1069.1,808.1,521.5,1206.1,1009.7,924.9,1183.6,980.7,1053.6,1384.4,222.1,1006.6,808.0
4,1990.6,1956.6,2009.6,995.7,0.0,1765.1,1077.4,1364.9,1902.0,1279.0,1926.8,1879.5,1676.6,1749.6,2080.3,1065.4,1702.6,1077.3
5,1325.5,311.3,548.9,1047.7,1547.2,0.0,1855.8,560.2,137.0,1300.8,466.1,418.8,474.9,547.8,315.3,856.8,241.9,1855.7
6,2102.7,2068.8,1663.5,808.1,388.9,1877.2,0.0,1177.3,1258.4,201.6,1580.6,1658.4,1788.8,1861.7,1636.9,877.8,1814.7,0.1
7,1532.8,751.7,517.4,521.5,613.2,560.2,921.8,0.0,697.1,1123.4,434.6,512.4,730.7,803.6,875.4,327.9,423.4,921.8
8,1220.3,448.2,685.9,1184.6,1684.1,137.0,1258.4,697.1,0.0,1163.8,603.0,555.8,611.8,684.8,210.0,993.7,378.8,1258.5
9,2304.3,1612.1,1486.6,1009.7,590.5,1300.8,201.6,1000.4,1163.8,0.0,1403.7,1481.5,1990.4,2063.3,1542.3,1079.4,1392.5,201.6
10,1438.7,657.6,82.8,924.9,1016.6,466.1,1325.2,434.6,603.0,1526.8,0.0,105.2,636.6,709.5,781.3,731.2,329.3,1325.1
11,1391.5,610.4,188.0,1162.2,1085.9,418.8,1394.5,503.9,555.8,1596.1,105.2,0.0,589.4,662.3,734.1,800.5,282.1,1394.5
12,1014.2,666.4,719.4,959.2,1458.7,474.9,1767.4,730.7,611.8,1968.9,636.6,589.4,0.0,72.9,790.1,1181.3,412.4,1767.3
13,1087.1,739.4,792.4,1032.2,1531.7,547.8,1840.3,803.6,684.8,2041.9,709.5,662.3,72.9,0.0,863.1,1254.2,485.3,1840.2
14,1010.2,613.0,1150.9,1931.2,2430.7,721.7,2739.3,1162.1,858.7,1692.2,1068.1,1020.8,1076.9,1149.8,0.0,1458.8,843.9,2739.2
15,1516.7,1048.3,814.0,222.1,569.2,856.8,877.8,327.9,993.7,1079.4,731.2,809.0,1202.7,1275.7,1172.0,0.0,720.0,877.7
16,1214.5,433.4,412.2,985.2,1005.4,241.9,1314.0,423.4,378.8,1515.6,329.3,282.1,412.4,485.3,557.1,720.0,0.0,1313.9
17,2102.7,2068.7,1663.4,808.0,388.8,1877.2,0.1,1177.2,1258.5,201.6,1580.6,1658.3,1788.7,1861.7,1637.0,877.7,1814.7,0.0
