,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,58.0,186.0,182.6,221.8,143.7,182.7,201.8,135.5,197.6,119.5,191.6,75.5,221.9,145.1,209.1,155.5,207.7
1,60.9,0.0,180.3,194.7,220.3,85.7,194.8,164.5,130.8,139.6,131.6,174.7,87.6,189.8,87.1,177.0,97.5,216.4
2,182.9,177.0,0.0,88.5,127.7,158.2,40.6,15.8,151.0,120.6,151.5,5.6,110.9,52.3,121.8,39.5,115.1,113.6
3,179.2,201.8,89.5,0.0,133.0,193.6,86.2,105.3,147.3,186.0,147.8,95.1,107.2,125.4,157.2,112.6,170.9,118.9
4,224.9,211.3,135.2,75.3,0.0,184.8,131.9,151.0,193.0,231.7,193.5,140.8,152.9,171.1,202.9,158.3,216.6,17.5
5,146.6,85.7,156.4,191.9,192.7,0.0,179.4,140.6,106.9,115.7,110.1,150.8,115.2,165.9,63.2,153.1,73.6,188.8
6,182.8,203.3,50.4,88.4,127.6,184.5,0.0,66.2,150.9,146.9,151.4,56.0,110.8,86.3,148.1,73.5,141.4,113.5
7,198.7,161.2,15.8,101.3,143.5,142.4,56.4,0.0,139.1,104.8,149.7,10.2,126.7,36.5,106.0,23.7,99.3,129.4
8,136.2,127.6,144.3,140.9,180.1,108.8,141.0,145.6,0.0,113.1,63.0,149.9,64.2,170.9,72.4,158.1,86.1,166.0
9,196.4,135.5,120.7,159.7,203.6,116.7,143.7,104.9,105.7,0.0,124.0,115.1,129.1,130.2,80.3,117.4,73.6,189.5
10,119.2,121.3,147.9,144.5,183.7,102.5,144.6,146.8,59.5,121.9,0.0,153.5,67.8,172.1,66.1,159.3,79.8,169.6
11,188.5,171.4,5.6,94.1,133.3,152.6,46.2,10.2,149.3,115.0,157.1,0.0,116.5,46.7,116.2,33.9,109.5,119.2
12,72.0,94.6,110.5,107.1,146.3,106.3,107.2,126.3,60.0,125.7,60.5,116.1,0.0,146.4,69.9,133.6,83.6,132.2
13,225.4,180.1,52.3,120.2,164.1,161.3,83.1,36.5,158.0,123.7,168.6,46.7,153.4,0.0,124.9,12.8,118.2,150.0
14,138.2,77.3,121.8,157.3,196.5,58.5,144.8,106.0,72.3,81.1,75.5,116.2,80.6,131.3,0.0,118.5,39.0,182.4
15,212.6,167.3,39.5,107.4,151.3,148.5,70.3,23.7,145.2,110.9,155.8,33.9,140.6,12.8,112.1,0.0,105.4,137.2
16,158.4,97.5,112.0,151.0,194.9,78.7,135.0,96.2,82.8,71.3,86.0,106.4,91.1,121.5,42.3,108.7,0.0,180.8
17,207.4,207.2,117.7,57.8,14.1,180.7,114.4,133.5,175.5,214.2,176.0,123.3,135.4,153.6,185.4,140.8,199.1,0.0
