,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,178.8,254.5,249.6,132.3,163.5,66.2,204.5,118.2,237.8,143.2,217.3,110.4,137.6,145.6,96.6,155.5,207.7
1,180.6,0.0,176.2,171.3,145.5,180.3,137.0,25.7,203.4,159.5,194.5,158.1,93.1,165.1,97.9,87.5,172.3,129.4
2,260.2,140.5,0.0,100.2,225.1,237.6,216.6,149.4,269.4,88.4,209.5,120.6,172.7,244.7,149.3,167.1,243.4,52.8
3,217.2,97.5,108.1,0.0,182.1,212.7,173.6,106.4,240.0,91.4,231.1,77.6,129.7,201.7,106.3,124.1,208.9,61.3
4,139.2,140.1,215.8,210.9,0.0,60.7,80.6,165.8,83.8,199.1,74.9,178.6,71.7,19.6,106.9,57.9,52.7,169.0
5,166.5,172.1,221.8,216.9,64.0,0.0,125.8,197.2,95.2,205.1,86.3,184.6,103.7,83.6,138.9,89.9,43.7,175.0
6,66.0,128.5,204.2,199.3,82.0,116.8,0.0,154.2,139.9,187.5,131.0,167.0,60.1,71.4,95.3,46.3,108.8,157.4
7,206.0,25.4,150.5,145.6,170.9,205.7,162.4,0.0,228.8,133.8,219.9,143.7,118.5,190.5,123.6,112.9,197.7,103.7
8,121.4,195.5,271.2,266.3,87.4,89.0,138.8,221.2,0.0,254.5,84.5,234.0,127.1,107.0,162.3,113.3,81.0,224.4
9,229.0,109.3,119.9,11.8,193.9,224.5,185.4,118.2,251.8,0.0,242.9,89.4,141.5,213.5,118.1,135.9,220.7,73.1
10,145.7,187.2,217.6,248.8,79.1,80.7,140.9,212.9,91.7,237.0,0.0,225.7,118.8,98.7,154.0,105.0,72.7,201.4
11,218.2,37.6,179.3,174.4,183.1,217.9,174.6,28.8,241.0,162.6,232.1,0.0,130.7,202.7,135.8,125.1,209.9,132.5
12,110.2,84.5,160.2,155.3,75.1,109.9,66.6,110.2,133.0,143.5,124.1,123.0,0.0,94.7,51.3,17.1,101.9,113.4
13,137.2,156.9,232.6,227.7,16.8,77.5,71.2,182.6,100.6,215.9,91.7,195.4,88.5,0.0,123.7,74.7,69.5,185.8
14,148.3,92.5,140.1,135.2,113.2,148.0,104.7,118.2,171.1,123.4,162.2,102.9,60.8,132.8,0.0,55.2,140.0,93.3
15,93.1,82.2,157.9,153.0,58.0,92.8,49.5,107.9,115.9,141.2,107.0,120.7,13.8,77.6,49.0,0.0,84.8,111.1
16,158.4,164.0,227.6,222.7,55.9,37.2,117.7,189.7,87.1,210.9,78.2,190.4,95.6,75.5,130.8,81.8,0.0,180.8
17,207.4,87.7,46.8,47.4,172.3,202.9,163.8,96.6,230.2,35.6,193.1,67.8,119.9,191.9,96.5,114.3,199.1,0.0
