,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,177.5,453.5,585.2,615.6,374.0,439.1,458.4,363.3,383.7,314.1,462.8,204.7,455.4,353.9,461.0,318.4,588.0
1,184.6,0.0,307.4,462.5,461.5,196.5,336.4,280.9,286.2,206.2,234.6,298.1,248.1,277.9,192.2,283.5,140.9,464.9
2,450.1,303.4,0.0,206.4,236.8,289.0,60.3,26.5,163.5,190.1,241.4,9.3,273.3,58.0,231.5,49.4,207.1,209.2
3,576.8,451.5,209.6,0.0,185.9,416.2,167.1,236.1,290.2,338.2,368.1,218.9,400.0,241.0,379.6,232.4,355.2,158.3
4,606.4,421.8,252.7,190.5,0.0,320.7,210.2,279.2,333.3,381.3,411.2,262.0,443.1,284.1,422.7,275.5,397.4,32.2
5,383.0,198.4,286.7,423.5,333.2,0.0,315.7,260.2,265.5,185.5,213.9,277.4,293.8,257.2,171.5,262.8,120.2,336.6
6,439.9,336.6,72.7,168.1,198.5,322.2,0.0,99.2,153.3,223.3,231.2,82.0,263.1,104.1,264.7,95.5,240.3,170.9
7,461.5,276.9,26.5,232.9,263.3,262.5,86.8,0.0,190.0,163.6,247.4,17.2,299.8,31.5,205.0,22.9,180.6,235.7
8,361.5,284.2,158.9,290.6,321.0,269.8,144.5,185.4,0.0,201.8,152.8,168.2,184.7,190.3,198.2,181.7,182.6,293.4
9,386.1,201.5,191.7,346.8,377.2,187.1,220.7,165.2,191.0,0.0,197.9,182.4,273.9,162.2,155.5,167.8,61.9,349.6
10,310.1,222.0,240.8,372.5,402.9,207.6,226.4,247.0,150.6,198.7,0.0,250.1,178.9,244.0,136.0,249.6,139.0,375.3
11,459.4,294.1,9.3,215.7,246.1,279.7,69.6,17.2,172.8,180.8,250.7,0.0,282.6,48.7,222.2,40.1,197.8,218.5
12,200.2,251.4,260.3,391.8,422.4,275.3,245.9,286.8,170.1,262.5,158.3,269.6,0.0,291.7,203.7,283.1,206.7,394.8
13,458.6,274.0,58.0,246.3,276.7,259.6,100.2,31.5,203.4,160.7,244.5,48.7,313.2,0.0,202.1,8.6,177.7,249.1
14,350.6,180.7,232.2,387.3,417.7,166.3,261.2,205.7,196.8,157.4,138.3,222.9,225.1,202.7,0.0,208.3,97.7,390.1
15,456.2,271.6,49.4,237.7,268.1,257.2,91.6,22.9,194.8,158.3,242.1,40.1,304.6,8.6,199.7,0.0,175.3,240.5
16,324.2,139.6,206.7,361.8,392.2,125.2,235.7,180.2,181.2,65.3,141.5,197.4,221.4,177.2,99.1,182.8,0.0,364.6
17,587.7,428.2,220.5,158.3,27.6,327.1,178.0,247.0,301.1,349.1,379.0,229.8,410.9,251.9,390.5,243.3,366.1,0.0
