,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,524.8,1469.2,659.7,979.7,833.2,1010.6,887.8,639.2,666.4,680.0,799.8,1451.2,1458.7,528.4,751.9,721.3,1513.9
1,524.8,0.0,1175.9,239.2,695.8,382.9,485.8,579.5,248.9,276.1,245.4,434.9,938.9,946.4,3.6,468.0,434.8,1001.6
2,1469.2,1175.9,0.0,1014.9,641.4,854.2,746.3,828.8,955.2,928.0,1036.1,785.0,412.5,420.0,1172.3,846.0,769.3,174.3
3,659.7,239.2,1014.9,0.0,506.6,263.5,508.5,682.7,59.7,86.9,348.6,245.7,1017.8,1025.3,235.6,278.8,245.6,1080.5
4,979.7,695.8,641.4,506.6,0.0,441.1,698.0,941.0,446.9,419.7,612.8,384.9,1035.3,1042.8,692.2,227.8,304.8,800.2
5,833.2,382.9,854.2,263.5,441.1,0.0,264.2,507.2,203.8,176.6,289.0,69.2,773.5,781.0,379.3,213.3,149.3,836.2
6,1010.6,485.8,746.3,508.5,698.0,264.2,0.0,292.6,448.8,421.6,358.1,326.1,509.3,516.8,482.2,470.2,406.2,572.0
7,887.8,579.5,828.8,682.7,941.0,507.2,292.6,0.0,679.8,652.6,334.1,569.1,591.8,599.3,575.9,713.2,649.2,654.5
8,639.2,248.9,955.2,59.7,446.9,203.8,448.8,679.8,0.0,27.2,345.7,186.0,958.1,965.6,245.3,219.1,185.9,1020.8
9,666.4,276.1,928.0,86.9,419.7,176.6,421.6,652.6,27.2,0.0,318.5,158.8,930.9,938.4,272.5,191.9,158.7,993.6
10,680.0,245.4,1036.1,348.6,612.8,289.0,358.1,334.1,345.7,318.5,0.0,346.5,799.1,806.6,241.8,385.0,351.8,861.8
11,799.8,434.9,785.0,245.7,384.9,69.2,326.1,569.1,186.0,158.8,346.5,0.0,832.0,839.5,431.3,157.1,80.1,894.7
12,1451.2,938.9,412.5,1017.8,1035.3,773.5,509.3,591.8,958.1,930.9,799.1,832.0,0.0,7.5,935.3,976.1,912.1,238.2
13,1458.7,946.4,420.0,1025.3,1042.8,781.0,516.8,599.3,965.6,938.4,806.6,839.5,7.5,0.0,942.8,983.6,919.6,245.7
14,528.4,3.6,1172.3,235.6,692.2,379.3,482.2,575.9,245.3,272.5,241.8,431.3,935.3,942.8,0.0,464.4,431.2,998.0
15,751.9,468.0,846.0,278.8,227.8,213.3,470.2,713.2,219.1,191.9,385.0,157.1,976.1,983.6,464.4,0.0,77.0,1004.8
16,721.3,434.8,769.3,245.6,304.8,149.3,406.2,649.2,185.9,158.7,351.8,80.1,912.1,919.6,431.2,77.0,0.0,928.1
17,1513.9,1001.6,174.3,1080.5,800.2,836.2,572.0,654.5,1020.8,993.6,861.8,894.7,238.2,245.7,998.0,1004.8,928.1,0.0
