,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,1490.9,2344.0,1061.0,1163.8,627.1,1473.9,1688.3,1672.2,1937.6,1567.3,1739.0,1723.6,1683.7,614.8,1339.9,1417.3,2280.1,1715.9,1265.0,986.5,883.0,1848.9,1928.1,1448.5,1231.5,585.3,1402.9,639.6,1391.6,1672.1,1195.8,2094.0
1,1509.6,0.0,1540.0,524.3,368.2,1099.0,17.0,893.0,599.1,1421.3,755.4,935.0,790.1,830.0,1010.4,305.5,103.9,1476.1,497.7,630.7,675.5,646.6,664.8,1124.1,727.1,1225.9,1039.8,206.2,985.6,908.4,599.2,400.2,1289.9
2,2022.5,1465.3,0.0,1784.4,1702.6,1399.7,1448.3,1381.1,961.8,812.0,856.9,500.6,1278.1,1318.1,1548.6,1240.1,1497.7,700.4,1005.5,1587.3,1676.6,1906.6,1312.6,451.4,738.1,980.2,1519.1,1600.0,1573.4,1713.8,961.8,1734.5,514.3
3,1079.7,524.3,2093.1,0.0,197.2,853.8,507.3,608.9,747.2,1686.8,903.5,1488.2,644.2,604.3,765.1,373.3,450.7,1298.0,645.8,547.8,430.2,216.7,812.9,1677.2,1197.6,980.6,794.6,436.4,740.3,821.3,747.3,229.2,1843.1
4,1182.6,368.2,1532.0,197.2,0.0,772.0,351.2,806.1,591.1,1605.0,747.4,927.0,782.1,801.5,683.3,217.2,294.6,1468.1,489.7,391.7,348.4,319.5,656.9,1116.1,719.1,898.8,712.8,280.3,658.5,739.5,591.2,73.1,1282.0
5,622.9,1080.3,1716.9,835.0,753.2,0.0,1063.3,1443.9,1045.1,1310.5,940.2,1111.9,1479.2,1439.3,148.9,929.3,1006.6,1653.0,1088.8,637.9,727.2,957.3,1407.8,1301.0,821.4,604.4,119.4,992.3,173.7,764.5,1045.0,785.2,1466.8
6,1492.6,17.0,1523.0,507.3,351.2,1082.0,0.0,876.0,582.1,1404.3,738.4,918.0,773.1,813.0,993.4,288.5,87.0,1459.1,480.8,613.7,658.5,629.6,647.9,1107.1,710.1,1208.9,1022.9,189.2,968.6,891.4,582.2,383.2,1273.0
7,1679.5,893.0,1155.9,608.9,806.1,1462.6,876.0,0.0,686.5,1456.8,842.8,924.9,102.9,63.0,1373.9,667.8,1059.5,756.7,585.2,1156.6,1039.1,825.5,228.2,1114.0,814.6,1229.5,1403.4,1045.2,1349.2,1430.2,686.6,838.1,866.8
8,1680.9,599.1,1292.0,747.2,591.1,1058.0,582.1,686.5,0.0,1173.3,251.9,687.1,583.6,623.5,1207.0,373.9,631.5,1228.1,101.3,853.6,898.4,869.4,458.4,876.1,223.7,638.6,1177.5,733.8,1231.7,1131.3,0.1,623.1,1042.0
9,1934.2,1843.1,840.1,1696.1,1614.3,1311.4,1826.1,1456.8,1339.7,0.0,1234.8,486.3,1353.9,1393.8,1460.3,1617.9,1867.7,776.2,1383.4,1499.0,1588.3,1818.3,1388.4,829.2,1116.0,706.1,1430.8,1853.4,1485.1,1625.5,1339.6,1646.3,590.0
10,1576.0,755.4,1187.1,903.5,747.4,953.1,738.4,842.8,251.9,1068.4,0.0,582.2,739.9,779.8,1102.1,530.2,787.8,1123.2,295.6,1009.9,1230.1,1025.7,614.6,771.2,118.8,533.7,1072.6,890.1,1126.9,1267.3,251.9,779.4,937.1
11,1747.7,1190.5,1055.2,1509.6,1427.8,1124.9,1173.5,1277.9,687.1,486.3,582.2,0.0,1175.0,1214.9,1273.8,965.3,1222.9,991.3,730.7,1312.5,1401.8,1631.8,1049.8,639.3,463.3,521.1,1244.3,1325.2,1298.6,1439.0,687.0,1459.8,805.2
12,1714.8,790.1,1053.0,644.2,841.4,1498.0,773.1,102.9,583.6,1353.9,739.9,822.0,0.0,39.9,1409.3,564.9,822.5,653.8,482.3,1044.6,1074.4,860.9,125.3,1011.0,711.7,1126.6,1438.8,924.8,1384.5,1465.5,583.7,873.4,763.9
13,1674.9,830.0,1092.9,604.3,801.5,1458.0,813.0,63.0,623.5,1393.8,779.8,861.9,39.9,0.0,1369.4,604.8,862.5,693.7,522.2,1152.0,1034.5,820.9,165.2,1051.0,751.6,1166.5,1398.8,1040.6,1344.6,1425.6,623.6,833.5,803.8
14,610.6,1229.2,1865.8,984.0,902.1,148.9,1212.2,1592.8,1194.0,1459.5,1089.1,1260.9,1628.1,1588.2,0.0,1078.2,1155.6,1801.9,1237.7,786.9,371.6,1106.2,1556.7,1449.9,970.3,753.3,29.5,1141.3,24.8,913.4,1194.0,934.1,1615.8
15,1358.6,305.5,1314.8,373.3,217.2,948.0,288.5,667.8,373.9,1196.1,530.2,709.8,564.9,604.8,859.3,0.0,338.0,1250.9,272.6,479.7,524.5,495.5,439.7,898.9,502.0,1074.9,888.8,368.3,834.5,757.4,374.0,249.2,1064.8
16,1436.0,103.9,1572.4,450.7,294.6,1025.4,87.0,925.5,631.5,1453.7,787.8,967.5,822.5,862.5,936.7,338.0,0.0,1508.5,530.2,557.1,601.9,572.9,697.3,1156.5,759.6,1152.3,966.2,132.6,911.9,834.8,631.6,326.6,1322.4
17,2288.8,1353.1,475.3,1298.0,1345.1,1665.9,1336.1,756.7,1228.1,776.2,1123.2,766.9,653.8,693.7,1814.9,1127.9,1385.5,0.0,1045.2,1853.6,1942.9,1514.6,688.2,717.7,1004.4,1246.5,1785.4,1487.8,1839.6,1980.1,1228.0,1377.1,186.1
18,1724.6,497.7,1335.7,645.8,489.7,1101.7,480.8,585.2,101.3,1113.5,295.6,627.2,482.3,522.2,1250.6,272.6,530.2,1271.8,0.0,752.3,797.0,768.1,357.0,919.8,267.4,682.3,1221.2,632.4,1275.4,1030.0,101.4,521.7,1085.6
19,1279.5,630.7,1896.0,547.8,391.7,656.7,613.7,1156.6,853.6,1489.7,1119.3,1291.1,1044.6,1084.5,631.8,479.7,557.1,1832.1,752.3,0.0,587.0,670.0,919.4,1480.1,1000.5,783.5,776.1,542.8,607.0,470.5,853.7,423.6,1646.0
20,982.2,675.5,1985.4,430.2,348.4,520.6,658.5,1039.1,898.4,1579.0,1208.7,1380.4,1074.4,1034.5,371.6,524.5,601.9,1921.5,797.0,587.0,0.0,552.5,964.1,1569.4,1089.8,872.9,401.1,587.5,346.8,713.5,898.4,380.4,1735.3
21,901.7,646.6,2215.4,216.7,319.5,976.0,629.6,825.5,869.4,1809.0,1025.7,1610.4,860.9,820.9,1151.6,495.5,572.9,2151.5,768.1,670.0,552.5,0.0,935.2,1799.5,1319.9,1102.9,1122.1,558.6,862.6,943.6,869.5,351.5,1965.3
22,1840.1,664.8,1087.4,769.4,656.9,1420.7,647.9,228.2,458.4,1183.0,614.6,696.7,125.3,165.2,1299.0,439.7,697.3,688.2,357.0,919.4,964.1,986.1,0.0,885.8,586.4,1001.3,1540.2,799.5,1274.2,1197.1,458.4,688.8,798.3
23,1847.9,1590.4,1184.7,1609.7,1527.9,1225.0,1573.4,1677.8,1087.0,413.0,982.1,399.9,1574.9,1614.8,1373.9,1365.2,1781.4,1120.8,1130.6,1412.6,1502.0,1732.0,1449.7,0.0,863.2,619.8,1344.5,1767.0,1398.7,1539.2,1086.9,1559.9,934.7
24,1457.2,727.1,1068.3,875.2,719.1,834.3,710.1,814.6,223.7,949.6,118.8,463.3,711.7,751.6,983.3,502.0,759.6,1004.4,267.4,1021.9,1111.3,997.5,586.4,652.4,0.0,414.9,953.8,861.8,1008.0,1148.5,223.6,751.1,818.3
25,1228.1,1235.2,1349.9,990.0,908.1,605.2,1218.2,1269.0,678.1,706.1,573.2,521.1,1166.1,1206.0,754.2,956.4,1161.6,1286.0,721.8,792.9,882.2,1112.2,1040.8,934.0,454.4,0.0,724.7,1147.3,778.9,919.4,678.0,940.1,1099.9
26,581.1,1199.7,1836.3,954.5,872.7,119.4,1182.7,1563.3,1164.5,1430.0,1059.6,1231.4,1598.6,1558.7,29.5,1048.7,1126.1,1772.4,1208.2,757.4,401.1,1076.7,1527.2,1420.4,940.8,723.8,0.0,1111.8,54.3,883.9,1164.5,904.6,1586.3
27,1421.7,206.2,1683.1,436.4,280.3,1011.1,189.2,1036.1,742.2,1564.4,898.5,1078.2,933.2,973.1,922.4,368.3,132.6,1619.2,640.9,542.8,587.5,558.6,808.0,1267.2,870.3,1137.9,951.9,0.0,897.6,820.5,742.3,312.2,1433.1
28,635.4,985.6,1890.6,740.3,658.5,173.7,968.6,1349.2,1218.8,1484.2,1113.9,1285.6,1384.5,1344.6,24.8,834.5,911.9,1826.7,1262.5,607.0,346.8,862.6,1274.2,1474.7,995.1,778.1,54.3,897.6,0.0,733.6,1218.7,690.5,1640.6
29,1406.1,908.4,2022.6,821.3,669.4,783.2,891.4,1430.2,1350.8,1616.2,1245.9,1417.6,1465.5,1425.6,758.4,757.4,834.8,1958.7,1030.0,470.5,713.5,943.6,1197.1,1606.7,1127.1,910.1,902.7,820.5,733.6,0.0,1350.7,771.5,1772.5
30,1680.8,599.2,1291.9,747.3,591.2,1058.0,582.2,686.6,0.1,1173.2,251.9,687.0,583.7,623.6,1206.9,374.0,631.6,1228.0,101.4,853.7,898.4,869.5,458.4,876.0,223.6,638.6,1177.4,733.9,1231.7,1131.4,0.0,623.1,1041.9
31,1214.5,400.2,1564.0,229.2,73.1,803.9,383.2,838.1,623.1,1636.9,779.4,959.0,814.1,833.5,715.3,249.2,326.6,1500.1,521.7,423.6,380.4,351.5,688.8,1148.1,751.1,930.8,744.7,312.2,690.5,771.5,623.1,0.0,1313.9
32,2102.7,1545.4,289.1,1864.5,1782.7,1479.8,1528.4,866.8,1042.0,590.0,937.1,580.7,763.9,803.8,1628.7,1320.2,1577.8,186.1,1085.6,1667.4,1756.7,1986.8,798.3,531.5,818.3,1060.4,1599.2,1680.1,1653.5,1793.9,1041.9,1814.7,0.0
