,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,1478.4,1900.4,1450.9,805.2,1266.4,1330.6,1309.6,2133.6,1403.0,2045.5,1537.7,1180.3,1914.5,1077.8,2093.7,1961.8,1565.4,1376.7,691.3,987.0,1519.9,1321.0,1080.3,735.2,1151.7,991.0,1267.6,1335.1,1216.6,801.2,1067.6,2121.1
1,1474.2,0.0,545.7,701.2,691.6,726.2,487.0,650.2,778.9,78.3,972.6,549.1,765.0,967.5,542.6,739.0,607.1,618.4,533.2,810.2,633.7,165.1,1064.8,824.2,743.2,895.5,820.3,727.3,491.5,801.4,677.2,727.1,766.4
2,1896.2,545.7,0.0,1009.4,1113.6,1132.0,892.8,1056.1,208.6,595.1,461.5,954.9,1170.9,630.2,841.3,346.3,317.3,958.0,939.0,1232.2,1055.7,426.4,1402.3,1230.0,1165.2,1301.4,1242.3,1133.2,897.3,1207.2,1099.2,1132.9,255.3
3,1463.0,673.2,1009.4,0.0,1247.8,906.1,666.9,830.2,1117.8,750.6,1315.6,729.0,798.0,463.5,1181.4,1202.7,1070.8,114.4,713.1,1302.6,979.5,804.0,392.8,578.3,1235.7,506.9,1044.5,907.3,671.4,834.4,1169.7,685.3,817.1
4,801.0,691.6,1113.6,1247.8,0.0,854.4,735.2,897.5,1346.8,616.2,1240.3,942.3,768.2,1635.6,272.6,1306.9,1174.9,1286.5,666.2,403.5,364.0,733.0,910.2,669.5,447.4,740.9,550.7,855.6,739.7,804.6,407.6,626.8,1334.3
5,1278.5,698.2,1132.0,906.1,854.4,0.0,96.2,134.1,1365.2,775.6,1558.9,319.6,121.4,1172.4,1032.9,1325.3,1193.4,823.3,175.2,913.6,590.5,829.0,546.5,305.9,846.7,377.2,655.5,92.1,133.5,273.2,780.7,198.8,1352.7
6,1342.6,459.0,892.8,666.9,735.2,96.2,0.0,341.1,1126.0,536.4,1319.7,239.9,310.8,933.2,913.7,1086.1,954.2,584.1,79.0,790.0,466.8,589.8,610.6,370.0,723.0,441.4,531.8,188.3,37.3,347.2,657.0,272.9,1113.5
7,1321.6,622.2,1056.1,830.2,897.5,134.1,230.3,0.0,1289.2,699.6,1482.9,243.6,164.5,1096.4,1076.1,1249.3,1117.4,747.3,387.3,956.8,633.6,753.0,589.6,349.0,889.8,420.4,698.6,135.3,345.6,316.3,823.8,241.9,1276.8
8,2129.4,778.9,208.6,1117.8,1346.8,1365.2,1126.0,1289.2,0.0,828.3,760.1,1188.1,1404.1,675.6,1074.5,172.5,550.5,1003.4,1172.2,1465.4,1288.9,659.6,1510.6,1463.2,1398.4,1534.6,1475.5,1366.4,1130.5,1440.4,1332.4,1366.1,300.7
9,1398.8,78.3,595.1,750.6,616.2,775.6,536.4,699.6,828.3,0.0,1022.0,598.5,814.4,1016.9,592.0,788.4,656.5,667.8,228.9,734.8,558.3,214.5,1114.3,873.6,667.8,945.0,744.9,776.7,540.9,850.8,601.8,776.5,815.8
10,2323.1,972.6,461.5,1315.6,1237.4,1558.9,1319.7,1482.9,760.1,1022.0,0.0,1381.8,1597.7,873.4,1015.0,773.2,576.7,1201.2,1365.9,1659.1,1482.6,853.3,1708.4,1656.9,1592.1,1728.3,1669.2,1560.0,1324.2,1634.1,1526.1,1559.8,498.5
11,1549.8,521.0,954.9,729.0,942.3,319.6,239.9,243.6,1188.1,598.5,1381.8,0.0,350.0,995.2,1029.3,1148.2,1016.2,646.1,286.1,997.1,673.9,651.8,817.8,577.1,930.1,648.5,738.9,320.7,244.4,501.8,864.1,427.4,1175.6
12,1192.4,728.6,1162.4,936.5,768.2,121.4,310.8,164.5,1395.6,806.0,1589.3,350.0,0.0,1202.8,946.8,1355.7,1223.8,853.7,357.0,827.5,504.3,859.4,460.4,219.7,760.5,291.1,569.3,122.6,315.4,187.0,694.5,112.7,1383.1
13,1926.5,939.4,630.2,463.5,1635.6,1172.4,933.2,1096.4,675.6,1016.9,873.4,995.2,1211.2,0.0,1447.7,743.9,912.9,349.1,979.4,1690.3,1367.2,1070.2,856.4,1041.8,1623.4,970.5,1432.2,1173.5,937.7,1247.6,1557.4,1148.9,374.9
14,1073.6,542.6,841.3,1181.4,272.6,1032.9,967.3,1130.5,1074.5,592.0,1017.9,1029.3,946.8,1436.9,0.0,1034.6,902.7,1098.6,1013.4,676.1,542.6,546.2,1088.8,848.1,652.1,919.5,729.2,1034.1,971.8,983.2,586.1,805.3,1062.0
15,2089.5,739.0,346.3,1186.1,1306.9,1325.3,1086.1,1249.3,172.5,788.4,773.2,1148.2,1364.1,743.9,1034.6,0.0,510.6,1071.7,1132.3,1425.5,1249.0,619.7,1579.0,1423.3,1358.5,1494.7,1435.6,1326.4,1090.6,1400.5,1292.5,1326.2,369.0
16,1957.5,607.1,317.3,1070.8,1174.9,1193.4,954.2,1117.4,550.5,656.5,576.7,1016.2,1232.2,912.9,902.7,510.6,0.0,988.0,1000.4,1293.6,1117.1,487.7,1463.6,1291.4,1226.6,1362.7,1303.7,1194.5,958.7,1268.6,1160.6,1194.3,538.0
