,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,191.8,222.9,170.5,155.7,245.0,190.2,187.0,125.1,101.0,182.8,147.9,224.3,186.9,112.4,244.1,236.6,161.4,246.4,57.8,193.5,164.1,196.2,89.1,250.8,84.2,61.2,232.1,179.1,236.0,179.0,155.5,207.7
1,195.3,0.0,139.3,88.8,160.5,163.3,66.0,43.1,70.5,155.2,101.1,154.7,82.1,105.2,158.3,162.4,185.0,189.3,104.2,155.5,140.9,148.3,123.3,192.9,169.1,172.0,137.6,89.9,142.9,154.3,77.2,133.1,126.0
2,222.3,136.4,0.0,129.9,80.0,140.7,88.4,110.9,152.4,152.1,163.2,177.1,73.8,135.3,110.4,155.9,185.1,221.2,106.4,231.3,163.3,170.7,42.8,147.1,146.5,168.9,218.4,43.2,165.3,131.7,99.6,155.5,97.9
3,170.2,86.3,126.0,0.0,188.7,74.5,104.4,81.5,45.4,163.6,36.6,150.7,120.5,16.4,166.7,73.6,102.8,164.2,142.6,130.4,179.3,166.9,151.5,201.3,80.3,180.4,112.5,128.3,181.3,65.5,115.6,161.9,37.2
4,155.5,170.5,88.8,164.0,0.0,205.6,117.2,145.0,143.3,72.1,197.3,123.9,107.9,180.4,45.7,220.8,250.0,141.7,140.5,156.3,120.5,117.5,40.5,80.3,211.4,88.9,138.4,77.3,106.1,196.6,106.0,82.5,162.8
5,221.8,137.9,154.7,51.6,217.4,0.0,156.0,133.1,97.0,215.2,88.2,202.3,172.1,51.8,218.3,102.3,131.5,215.8,194.2,182.0,230.9,218.5,180.2,252.9,5.8,232.0,164.1,179.9,232.9,94.2,167.2,213.5,65.9
6,189.9,72.6,91.3,79.7,112.5,154.2,0.0,47.1,88.6,89.2,113.0,88.7,34.1,96.1,92.3,153.3,171.2,132.8,56.2,154.8,74.9,82.3,75.3,126.9,160.0,106.0,136.9,41.9,76.9,145.2,11.2,67.1,116.9
7,183.9,43.1,120.3,77.4,141.5,151.9,47.0,0.0,59.1,136.2,89.7,135.7,63.1,93.8,139.3,151.0,173.6,177.9,85.2,144.1,121.9,129.3,104.3,173.9,157.7,153.0,126.2,70.9,123.9,142.9,58.2,114.1,114.6
8,124.8,66.7,158.1,45.4,151.2,119.9,84.8,61.9,0.0,118.2,57.7,105.3,100.9,61.8,121.3,119.0,126.8,118.8,123.0,85.0,154.5,121.5,142.1,155.9,125.7,135.0,67.1,108.7,140.1,110.9,96.0,116.5,82.6
9,100.7,161.8,159.3,160.7,70.5,235.2,89.2,136.3,115.3,0.0,173.0,95.9,123.3,177.1,40.6,234.3,226.8,113.7,145.4,109.7,92.5,89.5,111.0,66.4,241.0,16.8,110.4,131.1,78.1,226.2,78.0,54.5,197.9
10,182.0,98.1,156.6,30.6,208.4,105.1,116.2,93.3,57.2,175.4,0.0,162.5,132.3,47.0,178.5,104.2,126.8,176.0,154.4,142.2,191.1,178.7,173.5,213.1,110.9,192.2,124.3,140.1,193.1,96.1,127.4,173.7,67.8
11,148.7,162.6,186.5,141.3,129.0,215.8,95.2,142.3,95.9,96.0,153.6,0.0,129.3,157.7,99.1,214.9,207.4,63.9,151.4,108.9,90.9,42.5,169.5,133.7,221.6,112.8,91.0,137.1,76.5,206.8,84.0,73.9,178.5
12,222.9,82.1,83.3,75.6,104.5,150.1,34.1,56.6,98.1,123.3,108.9,122.8,0.0,92.0,126.4,149.2,167.1,166.9,52.1,183.1,109.0,116.4,67.3,161.0,155.9,140.1,165.2,33.9,111.0,141.1,45.3,101.2,112.8
13,248.6,193.2,251.7,172.3,275.0,200.2,211.3,188.4,148.6,242.0,143.5,229.1,227.4,0.0,245.1,101.9,91.3,242.6,249.5,208.8,278.3,245.3,268.6,279.7,206.0,258.8,190.9,235.2,263.9,191.2,222.5,240.3,162.9
14,109.8,161.6,132.1,160.5,43.3,235.0,89.0,136.1,115.1,43.9,172.8,95.7,123.1,176.9,0.0,234.1,226.6,113.5,145.2,118.8,92.3,89.3,83.8,34.6,240.8,60.7,110.2,120.6,77.9,226.0,77.8,54.3,193.5
