,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,948.3,689.7,680.1,1347.1,984.6,1138.0,635.7,1008.2,504.4,985.0,642.9,574.8,684.0,954.0,840.4,1347.3,657.7,1518.6,937.4,682.1,1144.7,825.0,950.1,680.0,1333.2,451.0,938.6,1527.0,1153.6,539.2,721.3,1513.9
1,948.3,0.0,291.2,484.9,536.6,455.2,258.8,350.3,337.3,679.3,551.3,343.1,596.7,430.8,269.2,312.5,536.8,511.7,783.9,473.7,439.4,452.2,277.1,82.8,503.7,522.7,669.5,363.2,792.3,337.5,441.7,227.0,779.2
2,689.7,291.2,0.0,347.7,711.4,650.4,505.3,209.8,532.5,547.8,349.0,202.6,305.5,290.3,464.4,410.0,711.6,374.5,1025.2,387.4,148.2,647.7,167.9,293.0,372.2,697.5,529.0,505.0,1039.1,512.3,150.5,64.2,992.3
3,680.1,484.9,347.7,0.0,974.5,431.8,519.4,264.7,365.1,302.7,636.3,271.9,584.1,233.2,310.9,197.3,974.7,63.8,888.0,674.7,495.9,501.6,431.0,555.1,127.1,960.6,229.1,295.5,896.4,747.1,429.1,327.3,883.3
4,1347.1,536.6,711.4,974.5,0.0,922.5,602.2,836.6,704.6,1174.6,487.3,829.4,772.3,917.1,745.0,844.6,105.2,1001.3,434.3,409.7,859.6,795.6,697.3,492.8,999.0,91.1,1155.8,839.0,470.7,279.1,861.9,647.2,401.4
5,984.6,455.2,650.4,431.8,922.5,0.0,386.0,645.3,226.0,480.2,937.2,638.1,955.9,628.0,186.0,261.1,922.7,458.6,676.2,859.6,798.6,320.0,649.3,538.0,410.3,908.6,623.9,245.8,684.6,643.4,800.9,599.2,671.5
6,1138.0,258.8,505.3,519.4,602.2,386.0,0.0,527.7,168.1,685.6,616.9,520.5,810.8,608.2,208.5,347.6,602.4,546.2,645.5,539.3,653.5,259.1,504.2,341.6,510.0,588.3,711.5,302.5,653.9,323.1,655.8,454.1,640.8
7,635.7,350.3,209.8,264.7,836.6,645.3,527.7,0.0,527.4,489.4,498.4,7.2,351.6,80.5,459.3,388.4,836.8,242.3,1029.0,536.8,268.5,642.6,293.1,418.2,349.2,822.7,319.2,489.0,1037.4,612.8,196.6,189.4,1024.3
8,1008.2,337.3,532.5,365.1,704.6,226.0,168.1,527.4,0.0,519.2,719.3,520.2,838.0,552.4,89.4,194.3,704.8,391.9,543.1,641.7,680.7,156.7,531.4,420.1,343.6,690.7,557.2,149.2,551.5,425.5,683.0,481.3,538.4
9,504.4,679.3,547.8,302.7,1174.6,480.2,685.6,489.4,519.2,0.0,836.4,496.6,709.9,457.9,477.1,367.7,1174.8,329.5,1014.2,874.8,696.0,655.7,631.1,752.2,175.6,1160.7,170.2,461.7,1022.6,941.5,653.8,527.4,1009.5
10,985.0,551.3,349.0,636.3,487.3,937.2,616.9,498.4,719.3,836.4,0.0,491.2,410.2,578.9,753.0,698.6,487.5,663.1,801.1,77.6,497.2,810.3,456.5,507.5,660.8,473.4,817.6,793.6,837.5,293.8,499.5,352.8,768.2
11,642.9,343.1,202.6,271.9,829.4,638.1,520.5,7.2,520.2,496.6,491.2,0.0,358.8,87.7,452.1,381.2,829.6,249.5,1021.8,529.6,275.7,635.4,285.9,411.0,342.0,815.5,326.4,481.8,1030.2,605.6,203.8,182.2,1017.1
12,574.8,596.7,305.5,584.1,772.3,955.9,810.8,351.6,838.0,709.9,410.2,358.8,0.0,399.9,769.9,715.5,772.5,561.7,1086.1,362.6,297.9,953.2,473.4,598.5,674.2,758.4,539.7,810.5,1122.5,578.8,155.0,369.7,1053.2
13,684.0,430.8,290.3,233.2,917.1,628.0,608.2,80.5,552.4,457.9,578.9,87.7,399.9,0.0,497.2,369.8,917.3,210.8,1075.3,617.3,316.8,688.9,373.6,498.7,323.3,903.2,287.7,470.4,1083.7,693.3,244.9,269.9,1070.6
14,954.0,269.2,464.4,310.9,745.0,186.0,208.5,459.3,89.4,477.1,753.0,452.1,769.9,497.2,0.0,139.1,745.2,337.7,612.3,682.1,612.6,225.9,463.3,352.0,301.5,731.1,503.0,94.0,620.7,465.9,614.9,413.2,607.6
15,840.4,312.5,410.0,197.3,844.6,261.1,347.6,388.4,194.3,367.7,698.6,381.2,715.5,369.8,139.1,0.0,844.8,224.1,717.2,737.0,558.2,330.8,408.9,395.3,192.1,830.7,389.4,123.7,725.6,574.7,560.5,358.8,712.5
16,1347.3,536.8,711.6,974.7,105.2,922.7,602.4,836.8,704.8,1174.8,487.5,829.6,772.5,917.3,745.2,844.8,0.0,1001.5,380.9,409.9,859.8,783.3,697.5,493.0,999.2,37.7,1156.0,839.2,417.3,279.3,862.1,647.4,348.0
17,657.7,511.7,374.5,63.8,1001.3,458.6,546.2,242.3,391.9,329.5,663.1,249.5,561.7,210.8,337.7,224.1,1001.5,0.0,914.8,701.5,478.6,528.4,457.8,581.9,153.9,987.4,206.7,322.3,923.2,773.9,406.7,354.1,910.1
18,1518.6,783.9,1025.2,888.0,434.3,676.2,645.5,1029.0,543.1,1014.2,801.1,1021.8,1086.1,1075.3,612.3,717.2,380.9,914.8,0.0,723.5,1173.4,440.0,1011.1,806.6,866.5,343.2,1080.1,672.1,36.4,592.9,1175.7,961.0,32.9
19,937.4,473.7,387.4,674.7,409.7,859.6,539.3,536.8,641.7,874.8,77.6,529.6,362.6,617.3,682.1,737.0,409.9,701.5,723.5,0.0,535.6,732.7,494.9,429.9,699.2,395.8,856.0,776.1,759.9,216.2,517.6,391.2,690.6
20,682.1,439.4,148.2,495.9,859.6,798.6,653.5,268.5,680.7,696.0,497.2,275.7,297.9,316.8,612.6,558.2,859.8,478.6,1173.4,535.6,0.0,795.9,316.1,441.2,520.4,845.7,555.5,653.2,1187.3,660.5,142.9,212.4,1140.5
21,1144.7,452.2,647.7,501.6,795.6,320.0,259.1,642.6,156.7,655.7,810.3,635.4,953.2,688.9,225.9,330.8,783.3,528.4,440.0,732.7,795.9,0.0,646.6,535.0,480.1,745.6,693.7,285.7,448.4,516.5,798.2,596.5,435.3
22,825.0,277.1,167.9,431.0,697.3,649.3,504.2,293.1,531.4,631.1,456.5,285.9,473.4,373.6,463.3,408.9,697.5,457.8,1011.1,494.9,316.1,646.6,0.0,278.9,455.5,683.4,612.3,503.9,1038.0,498.2,318.4,103.7,978.2
23,950.1,82.8,293.0,555.1,492.8,538.0,341.6,418.2,420.1,752.2,507.5,411.0,598.5,498.7,352.0,395.3,493.0,581.9,806.6,429.9,441.2,535.0,278.9,0.0,576.6,478.9,737.4,446.0,843.0,293.7,443.5,228.8,773.7
24,680.0,503.7,372.2,127.1,999.0,410.3,510.0,349.2,343.6,175.6,660.8,342.0,674.2,323.3,301.5,192.1,999.2,153.9,866.5,699.2,520.4,480.1,455.5,576.6,0.0,985.1,319.2,286.1,874.9,765.9,519.2,351.8,861.8
25,1333.2,522.7,697.5,960.6,91.1,908.6,588.3,822.7,690.7,1160.7,473.4,815.5,758.4,903.2,731.1,830.7,37.7,987.4,343.2,395.8,845.7,745.6,683.4,478.9,985.1,0.0,1141.9,825.1,379.6,265.2,848.0,633.3,310.3
26,451.0,669.5,529.0,229.1,1155.8,623.9,711.5,319.2,557.2,170.2,817.6,326.4,539.7,287.7,503.0,389.4,1156.0,206.7,1080.1,856.0,555.5,693.7,612.3,737.4,319.2,1141.9,0.0,487.6,1088.5,932.0,483.6,508.6,1075.4
27,938.6,363.2,505.0,295.5,839.0,245.8,302.5,489.0,149.2,461.7,793.6,481.8,810.5,470.4,94.0,123.7,839.2,322.3,672.1,776.1,653.2,285.7,503.9,446.0,286.1,825.1,487.6,0.0,680.5,559.9,655.5,453.8,667.4
28,1527.0,792.3,1039.1,896.4,470.7,684.6,653.9,1037.4,551.5,1022.6,837.5,1030.2,1122.5,1083.7,620.7,725.6,417.3,923.2,36.4,759.9,1187.3,448.4,1038.0,843.0,874.9,379.6,1088.5,680.5,0.0,629.3,1189.6,987.9,69.3
29,1153.6,337.5,512.3,747.1,279.1,643.4,323.1,612.8,425.5,941.5,293.8,605.6,578.8,693.3,465.9,574.7,279.3,773.9,592.9,216.2,660.5,516.5,498.2,293.7,765.9,265.2,932.0,559.9,629.3,0.0,662.8,448.1,560.0
30,539.2,441.7,150.5,429.1,861.9,800.9,655.8,196.6,683.0,653.8,499.5,203.8,155.0,244.9,614.9,560.5,862.1,406.7,1175.7,517.6,142.9,798.2,318.4,443.5,519.2,848.0,483.6,655.5,1189.6,662.8,0.0,214.7,1142.8
31,721.3,227.0,64.2,327.3,647.2,599.2,454.1,189.4,481.3,527.4,352.8,182.2,369.7,269.9,413.2,358.8,647.4,354.1,961.0,391.2,212.4,596.5,103.7,228.8,351.8,633.3,508.6,453.8,987.9,448.1,214.7,0.0,928.1
32,1513.9,779.2,992.3,883.3,401.4,671.5,640.8,1024.3,538.4,1009.5,768.2,1017.1,1053.2,1070.6,607.6,712.5,348.0,910.1,32.9,690.6,1140.5,435.3,978.2,773.7,861.8,310.3,1075.4,667.4,69.3,560.0,1142.8,928.1,0.0
