,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
0,0.0,1576.0,1412.6,1451.7,1285.7,1385.3,1585.9,1277.1,2031.2,1114.9,1313.0,1164.7,2112.6,1241.6,1657.6,1136.6,1161.2,1613.9,1445.9,1180.2,1864.1,1181.3,1334.7,1316.6,1449.2,962.6,1184.0,1151.7,1930.7,1057.4,2004.2,641.8,897.4,2017.4,1452.4,859.5,626.3,908.2,2054.9,838.7,1010.0,1926.7,1467.0,1475.6,1660.6,691.3,2026.3,1697.4,1599.9,1900.4,2002.1,934.7,1185.8,2050.5,1289.5,1449.7,1484.2,1179.8,2068.0,2080.3,1214.5,2022.8,783.9,1181.7,1272.6,1463.9,1201.7,2147.5,2199.2,1317.2,827.8,1185.1,1926.7,1273.2,1462.6,889.6,1508.9,1958.0,716.1,978.5,1943.1,1755.4,954.4,2074.1,1985.6,808.1,1284.1,1344.2,1722.0,1463.2,1280.0,1345.6,1246.2,1385.7,1449.7,1058.8,1506.0,1613.9,2007.0,1696.3,1248.3,2133.6,2058.1,1192.5,1174.8,967.8,1869.1,1713.7,2099.9,1600.4,1686.6,1700.3,1185.5,1300.9,917.1,1875.6,1373.2,1226.1,611.6,779.2,1864.6,1133.7,1201.5,1342.9,2016.4,1875.8,1178.4,751.9,2068.3,1283.2,829.6,1850.3,1071.5,626.3,1194.4,1326.9,1135.8,2139.2,1655.7,1791.4,1192.2,1032.9,1818.3,1496.4,631.4,1194.4,843.1,1399.8,1174.9,2178.4,1906.3,1246.2,749.4,1367.9,1855.9,962.6,2068.0,1480.8,1211.9,1487.7,967.8,1640.3,2099.0,1196.7,2038.5,582.8,1337.6,1644.1,1521.9,1259.8,1143.1,2110.4,1172.2,1775.5,2039.8,2133.6,1067.7,1220.1,1789.3,909.9,1292.5,2220.5,723.8,2083.2,1958.0,1423.7,1418.5,801.2,1302.6,1649.4,1877.6,1868.0,1305.6,962.5,1132.4,1486.0,2072.4,1771.9,1671.0,1143.1,1745.9,1067.6,2121.1
1,1571.8,0.0,221.5,534.9,469.9,561.3,290.9,895.8,546.7,519.7,391.1,1189.9,628.1,781.5,869.5,1063.5,481.7,318.9,616.3,1083.0,379.6,505.9,326.3,829.2,619.5,1342.9,919.3,1054.5,995.3,984.3,519.7,952.6,714.5,532.9,181.7,1451.6,968.1,835.1,871.1,737.3,578.8,757.1,287.4,158.5,378.8,907.8,541.8,489.1,115.4,415.9,923.9,659.7,612.5,566.0,972.9,890.7,654.5,1082.6,583.5,595.8,949.8,780.9,1159.8,706.2,891.3,168.9,945.4,663.0,714.7,501.3,748.3,509.8,757.1,891.9,171.5,1092.7,679.2,473.5,859.9,965.2,458.6,967.4,689.8,851.9,940.4,838.8,902.8,231.9,934.0,1110.1,699.0,738.7,597.7,758.5,126.3,887.6,146.5,318.9,522.5,591.8,432.5,649.1,867.9,714.5,885.8,1170.9,324.3,229.2,615.4,305.4,898.5,523.5,929.2,485.0,659.0,1029.0,207.5,969.8,982.8,1232.2,1061.4,922.8,476.8,454.7,531.9,1087.7,922.2,1338.9,836.4,329.3,1046.1,365.8,801.2,968.1,929.6,839.6,817.8,765.4,551.2,1003.4,935.9,959.8,379.3,136.9,1033.5,929.6,1430.1,475.9,601.6,693.9,421.8,597.7,826.6,503.3,371.4,1165.7,583.5,153.3,955.6,454.6,1170.9,852.3,805.7,940.4,554.0,1065.8,1269.6,539.6,455.4,1162.6,569.8,625.9,523.8,447.7,555.3,649.1,994.6,488.1,350.4,713.9,404.4,736.0,1310.8,598.7,473.5,311.1,553.9,774.8,1037.9,390.0,1089.6,698.3,417.5,632.0,821.2,126.5,853.6,983.9,566.5,569.8,418.0,886.0,636.6
2,1563.1,221.5,0.0,580.9,461.2,552.6,336.9,941.8,587.0,511.0,382.4,1235.9,668.5,827.5,915.5,1054.8,473.1,364.9,662.3,1129.0,420.0,288.5,108.9,875.2,665.5,1388.9,965.3,1100.5,1035.6,975.6,560.0,770.8,705.8,573.3,39.8,1497.6,786.3,826.5,911.4,728.7,570.1,797.4,65.9,63.0,424.8,899.1,582.1,239.7,197.6,456.3,964.3,651.0,603.8,606.4,1018.9,936.7,700.5,1128.6,623.9,636.2,995.8,821.3,1205.8,488.8,937.3,214.9,991.4,703.4,755.1,492.7,739.6,292.4,797.4,937.9,50.0,1138.7,725.2,513.9,851.2,1011.2,499.0,1013.4,681.1,892.3,980.8,657.0,948.8,223.2,980.0,1156.1,745.0,784.7,380.3,804.5,256.3,878.9,276.5,364.9,562.9,567.9,423.8,689.5,908.3,705.8,931.8,1216.9,364.7,269.6,655.8,351.4,944.5,563.9,975.2,476.4,650.3,1069.4,198.8,1015.8,801.0,1278.2,1101.8,918.5,259.5,237.4,572.3,1232.9,968.2,1384.9,876.7,320.6,1037.4,179.4,792.5,786.3,975.6,885.6,863.8,805.8,597.2,1049.4,981.9,951.1,419.7,266.8,1024.9,975.6,1476.1,571.4,592.9,734.3,462.2,380.3,817.9,285.9,411.8,1211.7,623.9,68.1,1001.6,500.6,1216.9,898.3,846.1,986.4,594.4,1057.2,1315.6,585.6,501.4,1208.6,561.1,666.2,306.4,488.0,595.7,689.5,986.0,270.8,390.7,705.2,187.0,776.4,1356.8,639.1,513.9,89.6,336.5,766.1,1083.9,436.0,1234.7,738.7,200.1,623.3,867.2,256.5,893.9,1029.9,612.5,561.1,458.4,932.0,677.0
3,1463.8,490.5,536.5,0.0,354.0,262.6,295.3,403.8,890.0,604.3,466.8,863.1,971.5,289.5,542.7,779.8,583.3,267.3,124.3,591.0,723.0,715.4,535.7,337.2,127.5,836.4,427.3,562.5,815.9,700.6,863.0,1019.8,717.8,876.3,576.3,954.5,1112.7,709.8,940.1,740.7,593.2,1100.4,590.9,557.5,207.4,911.1,885.1,666.6,514.4,759.3,887.3,726.9,524.1,909.3,480.9,563.9,162.5,590.7,926.9,939.2,457.9,1124.2,667.9,915.7,399.3,321.7,453.4,1006.3,1058.1,322.5,751.6,719.3,1100.4,399.9,586.6,600.8,187.2,816.9,863.2,473.2,801.9,640.6,693.2,959.3,870.8,906.0,410.8,441.3,607.2,783.4,207.1,246.7,807.2,266.6,364.2,600.9,420.5,267.3,865.9,265.0,391.4,992.5,943.2,471.3,393.8,679.0,437.8,542.2,958.8,222.7,571.7,269.0,437.2,338.8,662.3,760.8,417.0,477.8,1098.0,740.2,749.8,430.9,686.3,664.2,875.3,761.0,430.2,846.9,953.5,437.0,1049.5,709.2,514.5,1112.7,437.7,347.6,325.9,1024.4,224.4,676.6,444.0,676.1,387.0,410.9,1036.9,437.7,938.1,243.8,508.9,1037.3,765.1,807.2,829.9,712.8,714.7,673.7,926.9,552.4,463.6,35.9,679.0,525.5,984.2,448.5,897.3,1069.2,748.5,212.8,90.5,670.6,512.8,969.2,733.3,344.2,898.6,992.5,711.0,697.6,358.0,717.3,613.9,1079.4,818.8,942.1,816.9,547.7,763.4,778.2,711.1,196.2,762.8,1041.6,627.0,699.1,329.3,400.5,957.6,657.1,239.7,512.8,314.6,394.1,980.0
4,1281.5,469.9,461.2,354.0,0.0,91.4,479.7,640.6,925.0,229.4,157.4,960.5,1006.5,398.5,876.3,602.3,126.7,507.8,348.2,702.8,758.0,525.5,460.4,680.1,351.4,948.2,547.5,674.3,1149.5,523.1,898.0,662.3,424.1,911.3,501.0,1066.3,677.8,544.8,1249.4,447.0,243.6,1135.4,515.6,524.1,567.6,617.5,920.1,591.2,493.7,794.3,1302.2,369.4,103.4,944.3,653.1,897.5,386.4,702.5,961.9,974.1,578.1,1159.2,779.7,781.2,636.1,357.7,565.2,1041.3,1093.1,31.5,457.9,529.3,1135.4,322.3,511.2,712.6,411.2,851.9,569.6,585.0,836.9,974.2,399.5,1230.2,1318.7,548.5,647.6,238.0,940.8,985.8,285.9,470.6,617.3,490.5,343.5,423.4,399.9,507.7,900.8,598.6,37.4,1027.5,1246.3,248.6,538.4,790.7,702.6,607.6,993.7,494.2,905.3,602.6,549.0,15.2,368.6,1094.4,267.0,589.6,692.5,852.0,1083.4,456.2,496.4,319.3,910.3,1094.5,542.0,958.7,1214.7,127.5,755.8,744.2,337.1,677.8,557.9,690.5,437.7,1143.7,558.0,1010.2,555.7,498.6,757.6,390.2,743.2,557.9,1049.9,110.2,163.6,1072.3,800.1,617.3,536.3,522.9,749.7,785.5,961.9,529.3,575.4,389.9,790.7,859.1,1184.0,560.3,932.3,775.5,860.3,546.4,424.2,782.4,146.1,1004.2,543.3,677.8,933.6,1027.5,533.5,507.7,728.7,423.6,357.0,1114.4,930.6,977.0,851.9,472.3,573.4,484.5,1003.5,578.8,1096.4,1076.6,343.9,341.6,441.1,379.9,1231.9,990.7,573.3,146.1,648.1,505.9,1015.0
5,1381.1,561.3,552.6,262.6,91.4,0.0,559.3,339.2,1132.1,351.0,248.8,836.1,1213.6,196.8,784.9,571.7,218.2,531.3,256.8,578.4,965.1,616.9,551.8,469.7,260.0,823.8,428.9,549.9,1058.1,492.5,1105.1,762.0,523.8,1118.4,592.4,941.9,777.5,501.8,1182.3,546.7,339.8,1342.5,607.0,615.6,471.4,717.1,1127.2,682.7,585.1,1001.4,1129.4,469.1,191.4,1151.5,534.4,806.1,295.0,578.1,1169.0,1181.3,459.4,1366.4,655.3,880.9,334.7,449.1,446.5,1248.5,1300.2,60.0,557.6,620.8,1342.5,230.8,602.6,588.2,319.7,1059.0,669.3,460.6,1044.1,882.8,499.2,1201.4,1112.9,648.1,346.2,329.4,849.3,861.4,194.5,379.2,708.7,399.0,435.0,392.8,491.3,531.3,1108.0,507.1,128.8,1234.6,1185.4,218.0,419.7,666.4,679.9,784.3,1200.9,486.7,813.9,511.2,430.4,76.3,468.3,1003.0,358.5,471.0,792.2,727.6,991.9,377.5,587.8,410.8,1117.4,1003.1,423.3,834.3,1195.6,219.0,855.5,951.3,306.4,777.5,439.2,480.1,319.0,1266.6,466.6,918.7,437.1,468.0,629.1,481.7,842.9,439.2,925.5,18.7,255.5,1279.4,1007.3,708.7,636.0,614.3,956.9,661.1,1169.0,620.8,456.8,298.5,666.4,767.6,1226.3,441.6,1139.5,875.2,735.9,454.9,332.8,658.0,259.5,1211.4,634.7,586.3,1140.8,1234.6,502.9,599.1,600.2,523.3,448.5,1321.5,806.2,1184.2,1059.0,563.7,664.9,584.2,879.1,460.2,1005.0,1283.8,435.4,441.3,322.4,471.3,1199.8,899.2,481.8,259.5,556.7,387.2,1222.1
6,1581.7,290.9,336.9,339.6,479.7,559.3,0.0,700.5,746.1,529.6,401.0,994.6,827.5,586.2,674.2,1076.5,491.6,28.0,421.0,887.7,579.0,515.8,336.1,633.9,424.2,1147.6,724.0,859.2,947.4,997.3,719.1,962.5,724.3,732.3,376.7,1256.3,978.0,845.0,1070.5,747.2,588.7,956.5,391.3,357.9,87.9,917.7,741.2,467.0,314.8,615.3,1018.8,669.6,622.4,765.4,777.6,695.4,459.2,887.4,782.9,795.2,754.6,980.3,964.6,716.1,696.0,122.1,750.1,862.4,914.1,511.2,758.1,519.7,956.5,696.6,387.0,897.5,483.9,672.9,869.8,769.9,658.0,772.1,699.7,1051.3,1002.3,848.7,707.5,241.7,738.7,914.9,503.8,543.4,607.6,563.3,164.6,897.6,220.9,27.9,721.9,396.5,442.3,848.5,1067.3,768.0,690.5,975.6,523.7,428.6,814.8,85.2,703.2,400.5,733.9,494.9,668.8,892.3,217.4,774.5,992.7,1036.9,881.3,727.5,486.7,464.6,731.3,892.5,726.9,1143.6,1035.8,339.2,1056.0,565.2,811.2,978.0,734.4,644.3,622.6,964.8,355.9,808.1,740.6,972.8,518.5,211.3,1043.4,734.4,1234.8,540.5,611.5,893.3,621.2,607.6,836.5,513.2,570.8,970.4,782.9,352.7,760.3,259.4,975.6,657.0,1005.1,745.2,753.4,1075.7,1074.4,344.3,260.1,967.3,579.6,825.3,533.6,475.7,754.7,848.5,1007.6,498.0,489.5,723.8,414.2,935.4,1115.5,798.1,672.9,348.1,563.8,784.7,842.6,99.1,894.3,897.7,427.4,641.8,625.9,200.9,1053.0,788.6,371.2,579.6,446.1,690.8,836.0
7,1289.2,895.8,941.8,403.8,640.6,339.2,700.5,0.0,1273.4,617.5,771.4,674.1,1354.9,319.9,926.1,793.0,596.5,672.5,315.2,416.4,1106.4,1120.7,941.0,151.8,318.4,661.7,135.8,387.9,1199.3,713.8,1246.4,1028.5,731.0,1259.7,981.6,779.8,1044.0,723.0,1323.5,753.9,606.3,1483.8,996.2,962.8,612.7,924.3,1268.5,1071.9,919.6,1142.7,1270.7,735.6,537.3,1292.7,77.0,947.3,241.3,416.0,1310.3,1322.6,166.3,1507.6,493.2,1147.5,4.5,726.9,268.8,1389.7,1441.5,581.2,764.8,1124.5,1483.8,108.4,991.8,426.1,301.5,1200.3,876.4,298.6,1185.3,1024.0,706.3,1342.7,1254.2,914.7,7.0,846.8,990.6,699.4,357.1,180.8,1212.5,220.9,769.5,614.1,825.8,672.6,1249.3,648.4,651.4,1375.9,1326.6,484.5,102.3,504.3,821.2,925.6,1342.2,627.9,955.1,652.4,137.3,597.5,675.5,1144.2,875.8,177.9,1111.2,565.6,1133.2,444.0,1091.6,1069.5,1258.7,1144.4,130.2,672.3,1336.9,741.5,1062.7,1092.6,527.7,1044.0,146.2,162.1,203.0,1407.8,607.8,1060.0,144.0,689.3,770.4,816.2,1050.1,146.2,763.5,320.5,522.1,1420.7,1148.5,1212.5,843.1,1118.1,1098.1,499.1,1310.3,957.6,279.1,439.8,504.3,908.9,1367.6,263.9,1280.7,1082.4,573.8,596.2,474.0,496.0,526.0,1352.6,1138.5,727.6,1282.0,1375.9,724.1,1102.9,741.4,730.4,1019.1,1462.8,644.2,1325.5,1200.3,952.9,1168.7,791.3,717.1,601.5,1146.2,1425.0,952.7,707.9,199.6,805.8,1341.0,1040.5,623.1,526.0,698.0,209.5,1363.4
8,2026.9,546.7,587.0,912.5,925.0,1132.1,746.1,1273.4,0.0,974.8,846.2,1469.9,495.9,1159.0,1070.4,1518.6,936.9,774.1,993.8,1460.6,268.6,875.6,695.9,1206.8,997.1,1622.9,1296.9,1432.1,745.0,1439.4,490.4,1407.7,1169.6,503.7,547.2,1731.6,1423.2,1290.3,620.8,1192.5,1033.9,791.2,652.9,524.1,833.9,1362.9,4.9,698.2,522.8,283.7,673.6,1114.8,1067.6,106.7,1350.4,1170.7,1032.1,1460.2,124.3,136.5,1327.4,648.6,1537.4,1075.8,1268.9,624.0,1322.9,203.7,255.4,956.5,1203.4,879.4,791.2,1269.5,537.0,1470.3,1056.8,236.6,1315.0,1342.8,326.3,898.9,1144.9,601.6,690.1,1293.9,1280.4,687.0,953.7,1390.1,1076.6,1116.3,994.3,1136.1,581.5,1342.7,601.6,774.0,68.6,736.5,887.6,189.8,617.6,1169.6,1263.4,1548.5,533.3,438.2,156.1,760.5,989.1,732.5,1306.8,940.2,1114.1,778.7,662.6,1347.4,1437.9,1609.8,811.1,1300.4,846.5,824.4,14.7,942.2,1299.7,1716.5,586.1,784.4,1501.2,574.8,1256.3,1423.2,1307.2,1217.1,1195.4,515.1,802.0,925.9,1313.5,1414.9,588.3,592.0,1488.7,1307.2,1748.0,1113.4,1056.7,300.7,124.9,994.3,1281.7,873.0,342.1,1543.3,124.3,518.9,1333.2,854.1,1548.5,1053.1,555.4,1318.0,421.7,1521.0,1549.6,819.6,833.0,1540.2,1024.9,166.6,893.4,656.7,8.6,189.8,1449.8,857.8,559.4,1169.0,774.0,603.8,1688.3,139.4,236.6,676.7,923.6,1229.9,1317.9,845.1,944.1,784.8,787.1,1087.1,1198.8,581.6,603.3,882.5,817.3,1024.9,627.1,1263.6,386.3
9,1110.7,519.7,511.0,604.3,229.4,350.9,529.6,617.5,974.8,0.0,256.7,933.2,1056.3,375.3,1108.2,602.4,104.9,557.6,598.5,675.5,807.8,575.3,510.2,657.0,601.8,920.9,524.4,647.1,1381.3,523.2,947.9,491.5,253.3,961.1,550.8,1039.0,507.0,374.0,1299.2,276.2,117.7,1185.3,565.4,574.0,617.5,446.7,969.9,641.1,543.5,844.1,1352.1,198.6,151.4,994.2,629.9,1129.4,636.8,675.2,1011.7,1024.0,554.9,1209.1,752.4,610.4,613.0,407.5,542.1,1091.2,1142.9,260.9,287.1,579.2,1185.3,613.6,561.1,685.3,661.5,901.7,398.8,557.8,886.8,1206.1,228.7,1280.1,1368.6,377.7,624.5,287.9,1172.6,958.6,432.6,686.0,667.1,726.1,393.4,426.4,449.7,557.5,950.7,830.4,192.0,1077.3,1296.1,253.3,515.2,763.5,752.5,657.4,1043.6,544.1,1137.2,834.5,525.9,244.6,197.8,1326.3,316.9,566.5,521.7,824.8,1315.2,466.1,546.2,369.2,960.1,1326.4,518.8,931.4,1264.5,226.9,585.0,794.0,340.1,507.0,534.8,667.3,414.5,1193.6,789.9,1242.0,532.6,498.7,807.5,440.1,572.4,534.8,1022.6,369.6,140.5,1122.1,850.0,667.1,365.5,572.7,799.6,758.2,1011.7,579.2,552.3,640.3,763.5,1090.9,1233.9,537.1,982.2,604.7,833.0,778.2,674.5,755.1,108.6,1054.1,593.2,909.6,983.5,1077.3,533.5,557.5,778.5,252.8,406.9,1164.2,903.3,1026.9,901.7,522.2,623.3,313.7,976.3,628.7,1328.2,1126.5,393.8,170.8,417.9,429.7,1281.7,1222.5,805.1,108.6,880.0,482.7,1064.8
