,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
0,0.0,2188.1,1280.4,958.5,2394.4,1231.5,852.8,1118.1,1307.4,2306.6,1779.5,1263.2,2213.3,1291.8,1140.9,1372.3,811.7,1108.6,1503.3,1745.2,1227.6,717.8,1306.1,882.7,1115.8,1449.3,1338.8,1811.6,1551.3,2315.1,808.1,1200.1,1253.5,1613.6,1850.9,1073.4,1605.7,1273.0,1373.2,2110.6,1636.7,2364.5,2180.8,1250.4,1018.6,2264.9,1602.3,804.1,1456.1,810.3,1444.7,2314.0,827.8,2393.2,1676.0,1460.2,870.2,1328.0,1075.2,2306.6,573.5,1470.6,2238.0,1632.6,942.8,1365.2,959.7,1701.7,716.1,763.0,1419.3,907.6,2025.5,2272.2,1647.9,2123.2,879.1,1762.5,1522.7,1334.2,1598.2,842.1,994.3,764.7,770.3,2342.9,1209.4,1732.1,1096.9,1837.4,1230.9,955.7,2295.6,1403.1,1316.2,2168.7,1537.8,1602.0,2414.7,1427.9,1890.7,955.8,893.8,2192.6,1431.0,1400.3,2394.1,1110.9,1446.7,1390.4,1279.2,1260.1,1459.8,894.4,1420.4,584.3,870.7,2234.8,1936.6,1602.5,1524.2,1811.4,2162.6,2243.7,1189.2,1762.5,2364.5,1448.5,971.8,1711.2,918.1,1448.7,1634.3,777.1,986.5,2177.4,1645.4,1396.7,1491.3,1936.2,2312.8,641.8,2190.6,1257.6,1386.5,2446.9,1233.5,1299.9,1640.0,1440.0,1380.1,1047.7,1198.2,1417.3,2397.7,1728.4,1032.2,1670.4,1563.5,1219.7,1339.0,1638.7,1669.2,2502.1,2364.5,1176.5,1316.2,1255.3,1206.7,1882.6,2421.7,1307.4,1263.2,1302.9,1702.1,1096.9,1588.3,672.4,2324.9,1199.9,1674.6,1018.5,1141.2,1701.8,2485.8,1946.6,918.1,1775.5,1641.7,1160.1,1332.2,1672.1,1281.4,887.1,1647.9,1837.4,1420.2,1170.2,1576.3,1091.4,1280.8,1195.8,2094.0
1,2205.8,0.0,1243.1,1179.0,242.2,1278.4,1095.0,1230.8,1270.0,944.8,703.5,803.1,197.0,1374.3,1223.5,1454.8,1455.0,1361.3,954.3,311.4,1121.3,1649.9,1114.8,1065.1,1335.2,516.9,681.9,239.8,989.3,953.3,1612.0,1111.9,1184.8,442.9,1147.3,1326.1,754.6,1081.7,996.7,748.7,861.9,1002.7,645.8,932.5,1349.2,248.6,827.5,1711.3,1013.2,1614.2,1001.8,952.2,1438.9,1031.4,529.5,1017.3,1396.5,1010.0,1327.8,944.8,1848.2,767.1,221.7,775.0,1406.2,1038.8,1180.2,772.1,1550.6,1184.8,1042.8,1365.8,917.0,910.4,759.8,1419.7,1394.2,1284.9,819.2,1110.9,989.4,1105.7,1324.8,1502.0,1677.5,981.1,891.5,675.5,1349.6,1133.9,1162.2,1317.6,598.5,1076.7,1363.1,806.9,862.2,553.5,221.9,628.7,814.8,1317.5,1054.0,594.5,988.1,1082.4,206.0,716.2,1034.4,1013.9,1032.7,1222.7,1016.8,1379.0,977.5,1682.4,1441.9,46.7,1233.1,751.4,962.2,735.5,25.5,55.6,1271.7,1284.9,1002.7,863.5,975.9,945.9,1029.6,1005.8,958.7,1409.9,1317.1,815.6,762.2,659.9,1048.4,1232.6,951.0,1725.9,828.8,1188.9,1060.2,1085.1,915.5,982.0,767.6,997.0,1062.2,900.1,1245.0,974.3,238.9,328.1,1362.7,295.8,1001.5,759.5,1003.9,1087.7,326.4,1140.3,1002.7,946.6,1363.1,1218.0,812.0,806.7,1059.9,1270.0,803.1,1265.6,705.6,1349.6,813.5,1594.3,963.1,1112.0,1091.1,1349.1,1127.4,359.0,1124.0,1243.1,1029.6,1080.7,593.2,930.2,1108.8,735.5,1363.9,1386.2,759.8,1133.9,1008.0,1252.7,967.6,1421.9,1057.5,965.9,693.1
2,1294.9,1243.1,0.0,554.1,1961.8,798.9,470.1,162.4,26.9,1874.0,890.2,440.0,1268.3,539.9,389.0,620.3,218.6,292.8,613.9,855.9,121.8,581.4,873.5,440.2,683.2,726.1,615.7,927.5,662.0,1882.5,543.5,767.5,501.5,724.3,1418.3,257.6,843.7,840.4,425.4,1678.0,1204.1,1931.9,1748.2,361.1,106.1,1319.9,1169.7,474.9,566.8,545.7,555.4,1881.4,208.9,1960.6,786.7,570.9,251.3,438.6,259.4,1874.0,456.7,581.3,1293.0,864.1,337.7,475.8,555.3,861.1,314.1,559.9,471.5,122.7,1592.9,1839.6,848.8,1690.6,151.1,1330.0,633.3,582.3,1165.6,480.8,81.7,265.6,441.1,1910.3,320.1,764.6,281.1,1404.8,478.9,74.5,1863.0,513.7,883.6,1736.1,1105.2,878.9,1982.1,538.6,1001.4,74.5,429.1,1760.0,541.7,511.0,1449.0,592.3,1014.1,442.6,846.7,20.4,570.5,135.9,531.1,446.0,251.8,1289.8,1504.0,840.5,634.9,922.1,1217.6,1298.6,437.3,1330.0,1931.9,1015.9,351.0,1278.6,404.7,559.4,1201.7,898.6,74.0,1744.8,851.3,507.4,602.0,1503.6,1880.2,657.4,1758.0,505.6,497.2,2014.3,344.2,410.6,856.6,550.7,490.8,343.0,765.6,527.9,1965.1,839.1,119.7,947.3,674.2,483.6,906.4,1206.1,946.0,2069.5,1931.9,287.2,883.6,25.1,496.5,993.3,1989.1,26.9,440.0,22.5,794.6,281.1,1155.7,357.9,1892.3,767.3,1242.0,106.0,389.2,978.6,2053.2,1514.0,404.7,1342.9,918.6,270.8,580.2,824.5,529.4,143.1,848.8,1404.8,987.6,418.2,1143.8,178.9,528.8,306.5,1661.4
3,977.3,1179.0,554.1,0.0,1421.2,1178.4,105.7,541.9,581.0,2253.5,1010.7,375.9,1204.2,919.4,768.5,999.8,766.1,672.3,734.5,976.4,432.3,960.9,1253.0,113.9,1062.7,662.1,551.6,1024.4,782.6,2262.0,923.0,1147.0,734.0,844.8,1797.8,637.1,964.2,1219.9,545.9,2057.5,1071.5,2311.4,2127.7,481.6,660.2,1255.8,1037.0,1022.3,687.4,925.2,676.0,2260.9,749.9,2340.1,907.3,691.5,707.6,559.2,638.9,2253.5,1185.8,701.9,1228.9,984.6,717.2,596.4,77.1,981.7,861.6,195.5,592.0,676.8,1972.4,2219.1,969.3,2070.1,705.2,1709.5,753.9,660.1,1545.1,116.5,635.8,813.0,988.5,2289.8,440.6,885.1,660.6,1784.3,711.4,628.6,2242.5,634.3,1263.1,2115.6,1071.8,814.8,1400.9,659.1,1122.0,628.6,125.0,2139.5,662.3,631.5,1385.0,528.3,1393.6,563.1,1226.2,533.7,691.0,690.0,651.7,1196.6,752.9,1225.7,1883.5,961.0,755.4,1042.7,1153.5,1234.6,816.8,1709.5,2311.4,1395.4,203.1,1658.1,149.4,680.0,1168.3,392.2,628.1,2124.3,971.8,627.9,722.5,1883.1,2259.7,1036.9,2137.5,738.1,617.7,2393.8,464.7,531.2,977.2,671.2,611.3,278.9,1145.1,648.5,1417.8,959.6,673.8,883.2,794.7,419.5,1285.9,1585.6,882.0,2449.0,2311.4,407.7,1263.1,529.0,432.5,1113.8,2368.6,581.0,375.9,576.6,915.1,660.6,1023.1,905.3,2271.8,1146.8,1621.5,660.1,768.7,914.5,2432.7,1893.5,149.4,1722.4,854.5,391.3,658.0,945.1,908.9,697.2,969.3,1784.3,1367.1,797.7,1523.3,733.0,606.7,427.0,2040.9
4,2403.1,242.2,1983.2,1421.2,0.0,1360.8,1337.2,1820.9,2010.2,552.2,945.7,1045.3,500.3,1994.6,1843.7,2075.1,1905.2,1811.4,1196.5,553.5,1363.5,1689.6,1197.2,1307.3,1417.6,759.1,924.1,482.0,1231.5,560.7,1651.7,1194.3,1427.0,685.1,754.7,1776.2,996.8,1164.2,1238.9,356.1,1306.9,610.1,253.1,1174.7,2089.3,448.6,1272.5,2118.5,1255.4,1653.9,1244.0,559.5,1889.0,638.7,771.7,1259.5,1846.7,1252.2,1778.0,552.2,1887.9,1009.3,475.6,1017.2,1645.5,1281.0,1422.3,1014.3,2000.7,1427.0,1285.0,1975.3,524.3,517.7,1002.0,1027.0,1946.8,1069.8,1061.4,1353.1,896.8,1347.9,2065.0,1952.1,2084.7,588.4,1133.7,917.7,1799.7,741.2,1404.4,2057.7,98.8,1318.9,1445.5,414.2,1208.0,795.7,20.3,870.9,1057.0,2057.7,1296.2,201.8,1230.3,1324.6,36.2,958.4,1116.8,1256.1,1115.2,1962.9,1259.0,1962.1,1219.7,1898.6,1892.0,195.5,840.5,993.6,1204.4,977.7,267.7,186.6,1892.0,1069.8,610.1,1118.7,1218.1,853.3,1271.8,1248.0,1304.5,1652.1,2057.2,422.9,1004.4,902.1,1290.6,840.0,558.3,1765.5,436.1,1431.1,1302.4,692.5,1157.7,1224.2,1009.8,1239.2,1304.4,1142.3,1327.5,1216.5,3.3,570.3,2102.9,538.0,1243.7,1001.7,1086.3,995.1,568.6,747.7,610.1,1188.8,1445.5,1958.1,1054.2,1048.9,667.2,2010.2,1045.3,2005.7,947.7,1799.7,1258.5,1986.7,570.4,1194.5,998.4,2089.2,1844.0,601.2,731.3,850.5,1271.8,688.1,835.4,1172.4,1351.0,977.7,1984.2,1954.8,1002.0,741.2,974.2,1872.9,875.0,2162.1,1299.7,1208.1,300.4
5,1228.1,1317.8,808.3,1187.8,1400.3,0.0,1103.7,645.9,835.2,1312.5,1040.8,1073.6,1596.0,819.6,668.8,900.1,730.2,636.4,1247.6,1006.5,755.5,514.6,312.0,1073.9,242.7,1359.8,1249.3,1078.1,1295.7,1321.0,476.7,206.0,781.3,874.9,856.8,601.3,611.6,278.9,901.0,1116.5,642.6,1370.4,1186.6,994.8,914.4,1544.3,608.2,943.5,1200.5,478.9,1189.1,1319.9,714.1,1399.1,937.3,1204.6,671.7,1072.3,603.0,1312.5,712.9,1006.8,1571.3,638.5,470.6,1109.5,1188.9,707.6,825.7,1193.5,947.1,800.3,1031.4,1278.1,653.8,1129.1,771.9,531.0,1058.8,862.0,604.1,1114.5,890.0,777.1,909.7,1348.8,953.7,738.0,624.8,843.3,758.7,882.8,1301.5,1147.4,84.7,1174.6,543.7,1512.6,1420.6,868.3,1152.0,882.7,1062.8,1198.5,1175.4,1144.6,1436.5,1226.0,452.6,918.2,285.1,787.9,1204.1,787.1,1164.8,723.6,717.0,1364.6,942.5,608.4,1268.6,1072.7,1292.3,1373.4,717.0,531.0,1370.4,454.4,984.7,549.0,1038.4,1193.1,640.2,1532.2,882.2,1183.3,651.3,899.5,1235.7,942.1,1318.7,590.6,1196.5,785.4,1130.8,1452.8,977.8,1044.3,645.9,1184.3,1124.4,976.6,33.3,1161.6,1403.6,989.7,927.9,1219.3,1307.8,1117.2,344.9,407.2,1249.9,1508.0,1370.4,920.9,84.7,783.1,1130.2,1143.9,1427.6,835.2,1073.6,830.8,708.0,624.8,594.2,811.7,1330.8,205.8,443.1,914.2,669.0,1282.4,1491.7,952.5,1038.4,781.4,1552.3,904.5,860.0,678.0,809.2,779.8,653.8,843.3,426.1,698.0,582.2,987.1,808.6,940.1,1099.9
6,871.5,1095.0,470.1,105.7,1337.2,1094.4,0.0,457.8,497.0,2169.5,926.7,291.9,1120.2,835.4,684.5,915.8,682.1,588.3,650.5,892.4,348.3,876.9,1169.0,29.9,978.7,578.1,467.6,940.4,698.6,2178.0,839.0,1063.0,650.0,760.8,1713.8,553.1,880.2,1135.9,461.9,1973.5,987.5,2227.4,2043.7,397.6,576.2,1171.8,953.0,938.3,603.4,841.2,592.0,2176.9,665.9,2256.1,823.3,607.5,623.5,475.2,554.9,2169.5,1080.1,617.9,1144.9,900.6,633.2,512.4,106.9,897.7,777.6,89.8,508.0,592.8,1888.4,2135.1,885.3,1986.1,621.2,1625.5,669.9,576.1,1461.1,10.7,551.8,729.0,904.5,2205.8,356.6,801.1,576.6,1700.3,627.4,544.6,2158.5,550.3,1179.1,2031.6,987.7,730.8,1316.9,575.1,1038.0,544.6,41.0,2055.5,578.3,547.5,1301.0,444.3,1309.6,479.1,1142.1,449.7,607.0,606.0,567.7,1090.8,668.9,1141.7,1799.5,877.0,671.4,958.7,1069.5,1150.5,732.7,1625.5,2227.4,1311.4,119.1,1574.1,65.4,596.0,1084.3,286.5,544.1,2040.3,887.8,543.9,638.5,1799.1,2175.7,952.9,2053.5,654.1,533.7,2309.8,380.7,447.2,893.2,587.2,527.3,194.9,1061.1,564.5,1333.8,875.6,589.8,799.2,710.7,335.5,1201.9,1501.6,797.9,2365.0,2227.4,323.7,1179.1,445.0,348.4,1029.8,2284.6,497.0,291.9,492.6,831.1,576.6,939.1,821.3,2187.8,1062.8,1537.5,576.1,684.7,830.5,2348.7,1809.5,65.4,1638.4,770.5,307.3,574.0,861.0,824.9,613.2,885.3,1700.3,1283.1,713.7,1439.3,649.0,522.7,343.0,1956.9
7,1132.6,1230.8,162.4,541.9,1799.5,636.6,457.8,0.0,189.3,1711.7,877.9,427.8,1256.0,377.5,226.6,458.0,224.2,130.5,601.7,843.6,109.6,419.1,711.1,428.0,520.8,713.9,603.4,915.2,649.8,1720.2,381.2,605.1,339.1,712.1,1255.9,95.3,1010.8,678.1,413.1,1515.6,1041.8,1769.6,1585.8,348.9,268.5,1307.7,1007.4,480.5,554.6,383.4,543.2,1719.1,208.1,1798.2,774.5,558.7,165.7,426.4,97.0,1711.7,617.3,569.1,1280.7,1037.6,175.3,463.6,543.0,848.9,319.7,547.6,459.2,285.0,1430.6,1677.2,836.6,1528.3,265.9,1167.6,621.1,419.9,1003.2,468.6,244.1,271.2,446.7,1747.9,307.8,752.3,118.8,1242.4,316.6,236.9,1700.7,501.5,721.3,1573.7,942.9,866.7,1819.7,526.3,989.2,236.8,416.9,1597.6,529.5,498.8,1835.7,580.1,851.7,430.3,684.3,142.0,558.2,298.2,518.9,451.6,211.0,1277.6,1341.7,1007.5,622.7,909.9,1205.3,1286.4,274.9,1167.6,1769.6,853.6,338.8,1116.2,392.5,547.2,1039.4,886.4,236.3,1582.4,839.0,495.1,589.8,1341.2,1717.8,495.0,1595.7,343.2,485.0,1852.0,331.9,398.4,1045.1,538.4,478.5,330.7,603.2,515.7,1802.8,826.9,282.0,935.0,661.9,471.3,744.1,1043.8,933.8,1907.2,1769.6,275.0,721.3,137.3,484.3,981.0,1826.8,189.3,427.8,184.9,782.3,118.8,993.4,363.5,1729.9,605.0,1079.7,268.3,226.9,966.4,1890.8,1351.7,392.5,1180.5,906.4,258.6,417.8,812.3,367.0,305.5,836.6,1242.4,825.3,255.8,981.4,341.2,366.5,294.2,1499.0
8,999.1,1270.0,26.9,581.0,1988.7,825.9,497.0,189.3,0.0,1901.0,917.1,466.9,1295.2,566.8,415.9,647.3,191.7,259.6,640.9,882.8,148.7,608.4,900.4,467.2,710.1,753.1,642.6,954.4,689.0,1909.5,570.5,794.4,528.4,751.2,1445.2,284.6,870.6,867.4,452.3,1704.9,1231.1,1958.9,1775.1,388.0,79.2,1346.8,1196.6,448.0,593.8,572.6,582.4,1908.4,182.0,1987.5,813.7,597.9,224.4,465.6,286.3,1901.0,429.8,608.3,1319.9,891.0,364.6,502.8,582.2,888.1,287.2,586.8,498.4,95.7,1619.9,1866.5,875.7,1717.5,124.2,1356.9,660.3,609.2,1192.5,507.7,54.8,238.6,414.1,1937.2,347.0,791.5,271.3,1431.7,505.9,47.6,1890.0,540.7,910.6,1763.0,1132.2,905.9,2009.0,565.5,1028.4,47.5,456.1,1786.9,568.7,537.9,1476.0,619.3,1041.0,469.5,873.6,47.3,597.4,108.9,558.1,419.1,224.9,1316.7,1531.0,867.4,661.8,949.1,1244.5,1325.6,464.2,1356.9,1958.9,1042.8,378.0,1305.5,431.7,586.4,1228.7,925.5,47.1,1771.7,878.2,534.3,628.9,1530.5,1907.1,684.3,1785.0,532.5,524.1,2041.3,371.1,437.6,883.6,577.6,517.7,369.9,792.5,554.9,1992.1,866.0,92.7,974.2,701.1,510.5,933.4,1233.1,973.0,2096.5,1958.9,314.1,910.6,52.0,523.5,1020.2,2016.1,0.0,466.9,4.4,821.5,271.3,1182.7,330.9,1919.2,794.3,1269.0,79.0,416.2,1005.6,2080.1,1541.0,431.7,1369.8,945.6,297.7,607.1,851.5,556.3,116.2,875.7,1431.7,1014.6,445.1,1170.7,151.9,555.8,333.4,1688.3
9,2059.9,1244.7,1640.1,2019.6,852.1,1017.6,1935.6,1477.7,1667.0,0.0,1361.9,1905.5,1047.8,1651.5,1500.6,1731.9,1562.0,1468.2,1515.0,1327.6,1587.3,1346.4,854.0,1905.7,1074.5,1589.9,2081.1,1312.7,1550.1,8.5,1308.5,851.2,1613.1,1196.0,411.5,1433.1,932.7,821.0,1557.5,568.2,963.7,57.9,638.4,1493.3,1746.2,996.1,929.3,1775.3,1574.0,1310.7,1562.6,7.4,1545.9,86.6,1258.5,1578.1,1503.5,1570.8,1434.8,0.0,1544.7,1327.9,1023.1,959.6,1302.4,1599.6,2020.7,1028.7,1657.5,2025.3,1603.6,1632.1,483.2,729.9,974.9,683.9,1603.7,726.7,1379.9,1693.9,553.6,1946.3,1721.8,1608.9,1741.5,36.3,1452.2,1059.1,1456.6,398.0,1590.5,1714.6,753.3,1637.5,1102.3,626.4,864.8,1626.4,872.4,1189.5,1473.2,1714.5,1894.6,650.3,1548.9,1643.2,888.3,2057.8,773.7,1574.7,772.0,1619.7,1577.6,1618.9,1538.3,1555.4,1548.8,1291.5,497.3,929.5,1523.0,1393.9,1219.2,1300.3,1548.9,726.7,57.9,775.5,1816.5,510.1,1870.2,1566.6,961.3,2364.1,1714.1,635.1,972.4,1220.6,1609.2,496.8,6.2,1422.4,648.3,1617.2,1620.9,140.3,1476.3,1542.8,967.0,1557.8,1622.9,1808.5,984.3,1535.1,855.4,1310.8,1759.7,1368.8,1562.3,1949.0,743.2,651.9,1399.3,195.5,57.9,1752.7,1102.3,1615.0,1962.0,1465.0,115.1,1667.0,1905.5,1662.6,1029.1,1456.6,915.3,1643.6,18.2,851.3,655.3,1746.1,1500.8,1431.9,179.2,507.3,1870.2,344.9,1666.1,1736.3,1691.8,999.2,1641.0,1611.7,974.9,398.0,631.0,1529.8,531.8,1818.9,1640.4,1771.9,551.7
